;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-ISLF ;ATR 42-500; Y48 ; 6 Jun 2016 ; 3 Oct 2018 ;G-ISLF Elix Aviation Capital ;opby Blue Islands ;;
; EI-FMJ ;ATR 72-600 (72-212A); Y70 ; 25 Sep 2017 ; 5 Mar 2020 ;EI-FMJ Stobart Air ;opby Stobart Air ;;
; EI-REL ;ATR 72-500 (72-212A); Y72 ; 5 Jun 2014 ; 19 Mar 2019 ;EI-REL Stobart Air ;opby Stobart Air ;;
; EI-REM ;ATR 72-500 (72-212A); Y72 ; 2 Jul 2014 ; 1 Apr 2019 ;EI-REM Stobart Air ;opby Stobart Air ;;
; G-FBXA ;ATR 72-600 (72-212A); Y70 ; 29 Oct 2019 ; 12 Feb 2020 ;G-FBXA Loganair ;lsd ;;
; G-FBXB ;ATR 72-600 (72-212A); Y70 ; 21 Dec 2019 ; 25 Feb 2020 ;G-FBXB Loganair ;lsd ;;
; G-FBXC ;ATR 72-600 (72-212A); Y70 ; 20 Dec 2019 ; 9 Jan 2020 ;EI-GPN Stobart Air ;lsd ;;
; G-FBXD ;ATR 72-600 (72-212A); Y70 ; 14 Feb 2020 ; 28 Feb 2020 ;EI-GPO Stobart Air ;lsd ;;
; G-FBXE ;ATR 72-600 (72-212A); Y70 ; 24 Sep 2019 ; 14 Oct 2019 ;EI-GPP Stobart Air ;lsd ;;
; G-ISLI ;ATR 72-500 (72-212A); Y66 ; 25 May 2017 ; 15 Mar 2019 ;2-RASA Nordic Aviation Capital (NAC) ;opby Blue Islands ;;
; G-ISLK ;ATR 72-500 (72-212A); Y68 ; 9 Oct 2016 ; 4 Mar 2020 ; Active ;opby Blue Islands ;;
; G-ISLL ;ATR 72-500 (72-212A); Y68 ; 20 Jan 2017 ; 4 Mar 2020 ; Active ;opby Blue Islands ;;
; G-STRA ;Boeing 737-3S3; Y148 ; 8 Dec 2005 ; 30 Nov 2006 ;G-STRA Astraeus ;lsf Astraeus ;;
; G-STRB ;Boeing 737-3Y0;; 21 May 2005 ; 8 Dec 2005 ;G-STRB Astraeus ;lsf Astraeus ;;
; G-STRE ;Boeing 737-36N;; 28 Mar 2005 ; 17 Nov 2006 ;G-STRE Astraeus ;lsf Astraeus ;;
; G-STRI ;Boeing 737-33A; Y148 ; 10 May 2005 ; 6 Dec 2006 ;G-STRI FlyMe ;lsf Astraeus ;;
; G-JECA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 18 Jul 2002 ; 5 Nov 2003 ;VT-SAQ Air Sahara ;;;
; G-JECB ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 18 Jul 2002 ; 29 Oct 2003 ;VT-SAR Air Sahara ;lsd ;;
; G-JECC ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 18 Jul 2002 ; 10 Jul 2003 ;VT-SAS Air Sahara ;;;
; G-JECD ;Bombardier CRJ-200ER (CL-600-2B19);; 18 Jul 2002 ; 21 Sep 2003 ;VT-SAU Air Sahara ;;;
; G-ECOA ;Bombardier DHC-8-402Q Dash 8; Y78 ; 14 Dec 2007 ; 29 Feb 2020 ;G-ECOA Norddeutsche Landesbank (NORD/LB) ;;;
; G-ECOB ;Bombardier DHC-8-402Q Dash 8; Y78 ; 3 Jun 2009 ; 4 Mar 2020 ;G-ECOB Norddeutsche Landesbank (NORD/LB) ;;;
; G-ECOC ;Bombardier DHC-8-402Q Dash 8; Y78 ; 2 Dec 2009 ; 4 Mar 2020 ;G-ECOC HEH Aviation ;lsd ;;
; G-ECOD ;Bombardier DHC-8-402Q Dash 8; Y78 ; 17 Jul 2008 ; 15 Jul 2020 ;G-ECOD HEH Aviation ;lsd ;;
; G-ECOE ;Bombardier DHC-8-402Q Dash 8; Y78 ; 24 Jun 2010 ; 4 Mar 2020 ;G-ECOE Norddeutsche Landesbank (NORD/LB) ;;;
; G-ECOF ;Bombardier DHC-8-402Q Dash 8; Y78 ; 3 Aug 2010 ; 20 May 2020 ;G-ECOF Chorus Aviation ;lsd ;;
; G-ECOG ;Bombardier DHC-8-402Q Dash 8; Y78 ; 17 Oct 2008 ; 15 Jul 2020 ;G-ECOG HEH Aviation ;lsd ;;
; G-ECOH ;Bombardier DHC-8-402Q Dash 8; Y78 ; 5 May 2014 ; 27 May 2020 ;G-ECOH Chorus Aviation ;Scotland, lsd ;;
; G-ECOI ;Bombardier DHC-8-402Q Dash 8; Y78 ; 13 Oct 2017 ; 5 May 2020 ;G-ECOI Chorus Aviation ;lsd ;;
; G-ECOJ ;Bombardier DHC-8-402Q Dash 8; Y78 ; 10 Jan 2009 ; 4 Mar 2020 ;G-ECOJ HEH Aviation ;lsd ;;
; G-ECOK ;Bombardier DHC-8-402Q Dash 8; Y78 ; 28 Oct 2017 ; 27 May 2020 ;G-ECOK Chorus Aviation ;lsd ;;
; G-ECOM ;Bombardier DHC-8-402Q Dash 8; Y78 ; 18 Dec 2008 ; 15 Jul 2020 ;G-ECOM HEH Aviation ;lsd ;;
; G-ECOO ;Bombardier DHC-8-402Q Dash 8; Y78 ; 30 Jan 2009 ; 6 Feb 2020 ;G-ECOO Chorus Aviation ;lsd ;;
; G-ECOP ;Bombardier DHC-8-402Q Dash 8; Y78 ; 2 Apr 2009 ; 4 Mar 2020 ;G-ECOP Nordic Aviation Capital (NAC) ;lsd ;;
; G-ECOR ;Bombardier DHC-8-402Q Dash 8; Y78 ; 8 Apr 2009 ; 3 Mar 2020 ;G-ECOR Nordic Aviation Capital (NAC) ;lsd ;;
