;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SX-BAS ;Airbus A320-231;; 2 Jun 1993 ; 3 Feb 1995 ;S5-AAA Adria Airways ;Minos, lsf Adria Airways ;;
; SX-BAT ;Airbus A320-231;; 3 Jun 1993 ; 8 Nov 1994 ;S5-AAB Adria Airways ;lsf Adria Airways ;;
; SX-BAU ;Airbus A320-231;; 30 Mar 1994 ; 3 Nov 1994 ;S5-AAC Adria Airways ;lsf Adria Airways ;;
; SX-BAX ;Airbus A320-231;; 25 Feb 1995 ; Apr 1995 ;N431LF ILFC ;lsd ;;
