;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PK-LKQ ;Boeing 737-8GP(WL); Y189 ; 25 Jan 2013 ;lsd ; 9.1 Years ;;;
; PK-LKR ;Boeing 737-8GP(WL); Y189 ; 4 Feb 2013 ;lsd ; 9.1 Years ;;;
; PK-LKT ;Boeing 737-8GP(WL); Y189 ; 3 Jul 2013 ;lsd ; 8.7 Years ;;;
; PK-LKV ;Boeing 737-8GP(WL); Y189 ; 28 Aug 2013 ;lsd, 90th Boeing Next-Generation 737 cs ; 8.5 Years ;;;
; PK-LKW ;Boeing 737-8GP(WL); Y189 ; 22 Aug 2013 ;lsd ; 8.5 Years ;;;
; PK-LKZ ;Boeing 737-8GP(WL); Y189 ; 15 Nov 2013 ;lsd, "Lionparcel.com" sticker ; 8.3 Years ;;;
; PK-LOG ;Boeing 737-8GP(WL); Y189 ; 8 Jan 2014 ;lsd ; 8.2 Years ;;;
; PK-LOH ;Boeing 737-8GP(WL); Y189 ; 22 Jan 2014 ;lsd ; 8.1 Years ;;;
; PK-LOI ;Boeing 737-8GP(WL); Y189 ; 18 Feb 2014 ;lsd ; 8.1 Years ;;;
; PK-LOJ ;Boeing 737-8GP(WL); Y189 ; 12 Feb 2014 ;lsd ; 8.1 Years ;;;
; PK-LOP ;Boeing 737-8GP(WL); Y189 ; 6 May 2014 ;lsd ; 7.9 Years ;;;
; PK-LOQ ;Boeing 737-8GP(WL); Y189 ; 23 May 2014 ;lsd ; 7.8 Years ;;;
; PK-LOR ;Boeing 737-8GP(WL); Y189 ; 3 Jun 2014 ;lsd ; 7.8 Years ;;;
; PK-LOV ;Boeing 737-8GP(WL); Y189 ; 13 Jun 2014 ;lsd ; 7.7 Years ;;;
; PK-LPJ ;Boeing 737-8GP(WL); Y189 ; 14 Aug 2015 ;lsd, "150th Boeing Next-Generation 737" sticker ; 6.6 Years ;;;
; PK-LPK ;Boeing 737-8GP(WL); Y189 ; 22 Sep 2015 ;lsd, Lionparcel.com cs ; 6.5 Years ;;;
; PK-LPL ;Boeing 737-8GP(WL); Y189 ; 13 Nov 2015 ; Parked, lsd, Lionparcel.com cs ; 6.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PK-LPO ;Boeing 737-8GP(WL); Y189 ; 13 Jan 2016 ;lsd ; 6.2 Years ;;;
; PK-LPS ;Boeing 737-8GP(WL); Y189 ; 29 Jun 2018 ;lsd ; 3.7 Years ;;;
; PK-LPT ;Boeing 737-8GP(WL); Y189 ; 31 Jul 2018 ;lsd ; 3.6 Years ;;;
; PK-LPU ;Boeing 737-8GP(WL); Y189 ; 30 Aug 2018 ;lsd ; 3.5 Years ;;;
; PK-LPV ;Boeing 737-8GP(WL); Y189 ; 30 Oct 2018 ;lsd ; 3.4 Years ;;;
; PK-LQY ;Boeing 737-8GP(WL); Y189 ; 23 Mar 2020 ;; 6.2 Years ;;;
; PK-LQZ ;Boeing 737-8GP(WL); Y189 ; 17 Mar 2020 ;lsd ; 6.1 Years ;;;
; PK-LSF ;Boeing 737-8GP(WL); Y189 ; 17 Mar 2020 ;lsd, "bookcabin.com" sticker ; 8.7 Years ;;;
; PK-LFF ;Boeing 737-9GPER(WL); Y213 ; 27 Apr 2007 ;lsd, Dreamliner cs ; 15.3 Years ;;;
; PK-LFG ;Boeing 737-9GPER(WL); Y213 ; 25 May 2007 ;lsd, Dreamliner cs ; 15.5 Years ;;;
; PK-LFK ;Boeing 737-9GPER(WL); Y213 ; 28 Apr 2008 ;; 14.3 Years ;;;
; PK-LFL ;Boeing 737-9GPER(WL); Y213 ; 15 Dec 2007 ;lsd ; 14.2 Years ;;;
; PK-LFO ;Boeing 737-9GPER(WL); Y213 ; 11 Feb 2008 ;; 14.1 Years ;;;
; PK-LFS ;Boeing 737-9GPER(WL); Y213 ; 19 Dec 2008 ; Parked CGK, lsd ; 13.2 Years ;;;
; PK-LFT ;Boeing 737-9GPER(WL); Y213 ; 2 Feb 2009 ; Parked BTH, lsd ; 13.1 Years ;;;
; PK-LFU ;Boeing 737-9GPER(WL); Y213 ; 16 Mar 2009 ; Parked CGK, lsd ; 13 Years ;;;
; PK-LFW ;Boeing 737-9GPER(WL); Y213 ; 23 Apr 2009 ;lsd ; 12.9 Years ;;;
; PK-LFY ;Boeing 737-9GPER(WL); Y213 ; 12 May 2009 ; Parked CGK, lsd ; 12.8 Years ;;;
; PK-LFZ ;Boeing 737-9GPER(WL); Y213 ; 19 May 2009 ; Parked BTH, lsd ; 12.8 Years ;;;
; PK-LGJ ;Boeing 737-9GPER(WL); Y213 ; 16 Jun 2009 ; Parked BTH, lsd ; 12.7 Years ;;;
; PK-LGK ;Boeing 737-9GPER(WL); Y213 ; 4 Aug 2009 ; Parked CGK, lsd ; 12.6 Years ;;;
; PK-LGL ;Boeing 737-9GPER(WL); Y213 ; 1 Sep 2009 ; Parked BTH, lsd ; 12.5 Years ;;;
; PK-LGM ;Boeing 737-9GPER(WL); Y213 ; 11 Dec 2009 ; Parked, lsd ; 12.4 Years ;;;
; PK-LGO ;Boeing 737-9GPER(WL); Y213 ; 11 Dec 2009 ;lsd ; 12.3 Years ;;;
; PK-LGP ;Boeing 737-9GPER(WL); Y213 ; 11 Dec 2009 ; Parked, lsd, Lionparcel.com cs ; 12.3 Years ;;;
; PK-LGQ ;Boeing 737-9GPER(WL); Y213 ; 21 Dec 2009 ; Parked, lsd, Lionparcel.com cs ; 12.2 Years ;;;
; PK-LGR ;Boeing 737-9GPER(WL); Y213 ; 21 Jan 2010 ;lsd ; 12.1 Years ;;;
; PK-LGS ;Boeing 737-9GPER(WL); Y213 ; 17 Feb 2010 ;lsd, Lionparcel.com cs ; 12.1 Years ;;;
; PK-LGT ;Boeing 737-9GPER(WL); Y213 ; 15 Mar 2010 ;lsd, Lionparcel.com cs ; 12 Years ;;;
; PK-LGU ;Boeing 737-9GPER(WL); Y213 ; 29 Mar 2010 ;lsd ; 12 Years ;;;
; PK-LGV ;Boeing 737-9GPER(WL); Y213 ; 1 Jul 2010 ;lsd ; 11.8 Years ;;;
; PK-LGW ;Boeing 737-9GPER(WL); Y213 ; 1 Jul 2010 ;lsd ; 11.7 Years ;;;
; PK-LGY ;Boeing 737-9GPER(WL); Y213 ; 13 Jul 2010 ;lsd, Lionparcel.com cs ; 11.7 Years ;;;
; PK-LGZ ;Boeing 737-9GPER(WL); Y213 ; 26 Jul 2010 ; Parked CGK, lsd ; 11.6 Years ;;;
; PK-LHH ;Boeing 737-9GPER(WL); Y213 ; 23 Aug 2010 ;lsd, Bukalapak cs ; 11.6 Years ;;;
; PK-LHI ;Boeing 737-9GPER(WL); Y213 ; 25 Aug 2010 ;lsd ; 11.5 Years ;;;
; PK-LHJ ;Boeing 737-9GPER(WL); Y213 ; 27 Sep 2010 ;lsd ; 11.5 Years ;;;
; PK-LHK ;Boeing 737-9GPER(WL); Y213 ; 6 Oct 2010 ;lsd ; 11.4 Years ;;;
; PK-LHL ;Boeing 737-9GPER(WL); Y213 ; 25 Oct 2010 ;lsd ; 11.4 Years ;;;
; PK-LHM ;Boeing 737-9GPER(WL); Y213 ; 8 Feb 2011 ; Parked CGK, "20 Years Lion Air" sticker ; 11.2 Years ;;;
; PK-LHO ;Boeing 737-9GPER(WL); Y213 ; 28 Feb 2011 ;; 11.1 Years ;;;
; PK-LHP ;Boeing 737-9GPER(WL); Y213 ; 8 Mar 2011 ;; 11 Years ;;;
; PK-LHQ ;Boeing 737-9GPER(WL); Y213 ; 21 Apr 2011 ; Parked ; 11.1 Years ;;;
; PK-LHR ;Boeing 737-9GPER(WL); Y213 ; 3 May 2011 ; Parked, lsd ; 10.9 Years ;;;
; PK-LHS ;Boeing 737-9GPER(WL); Y213 ; 7 Jun 2011 ;lsd ; 10.8 Years ;;;
; PK-LHT ;Boeing 737-9GPER(WL); Y213 ; 12 Jul 2011 ;lsd ; 10.7 Years ;;;
; PK-LHU ;Boeing 737-9GPER(WL); Y213 ; 26 Jul 2011 ;lsd ; 10.6 Years ;;;
; PK-LHY ;Boeing 737-9GPER(WL); Y213 ; 15 Sep 2011 ;lsd, 50th 737-900ER cs ; 10.5 Years ;;;
; PK-LHZ ;Boeing 737-9GPER(WL); Y213 ; 17 Oct 2011 ;lsd ; 10.4 Years ;;;
; PK-LJG ;Boeing 737-9GPER(WL); Y213 ; 8 Nov 2011 ; Parked BTH, lsd ; 10.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PK-LJH ;Boeing 737-9GPER(WL); Y213 ; 2 Dec 2011 ; Parked, lsd, Lionparcel.com cs ; 10.3 Years ;;;
; PK-LJI ;Boeing 737-9GPER(WL); Y213 ; 14 Dec 2011 ;lsd, Lionparcel.com cs ; 10.2 Years ;;;
; PK-LJJ ;Boeing 737-9GPER(WL); Y213 ; 17 Jan 2012 ;lsd ; 10.2 Years ;;;
; PK-LJZ ;Boeing 737-9GPER(WL); Y213 ; 9 Aug 2012 ;lsd, 70th Boeing Next-Generation 737 cs ; 9.6 Years ;;;
; PK-LKF ;Boeing 737-9GPER(WL); Y213 ; 10 Aug 2012 ;lsd ; 9.6 Years ;;;
; PK-LKL ;Boeing 737-9GPER(WL); Y213 ; 9 Sep 2018 ; Parked, lsd ; 9.3 Years ;;;
; PK-LKM ;Boeing 737-9GPER(WL); Y213 ; 14 Dec 2012 ;lsd ; 9.2 Years ;;;
; PK-LPW ;Boeing 737-9GPER(WL); Y215 ; 21 Nov 2018 ; Parked CGK, lsd ; 3.3 Years ;;;
; PK-LPY ;Boeing 737-9GPER(WL); Y215 ; 19 Dec 2018 ; Parked CGK, lsd ; 3.2 Years ;;;
; PK-LQR ;Boeing 737-9GPER(WL); Y215 ; 25 Mar 2020 ;lsd ; 8.4 Years ;;;
; PK-LQS ;Boeing 737-9GPER(WL); Y213 ; 13 Mar 2020 ;lsd ; 10.6 Years ;;;
; PK-LQT ;Boeing 737-9GPER(WL); Y215 ; 13 Mar 2020 ; Parked BTH, lsd ; 10.1 Years ;;;
; PK-LSH ;Boeing 737-9GPER(WL); Y215 ; 16 Apr 2020 ;lsd ; 5.5 Years ;;;
; PK-LSI ;Boeing 737-9GPER(WL); Y215 ; 7 Apr 2020 ;lsd ; 8 Years ;;;
; PK-LSJ ;Boeing 737-9GPER(WL); Y215 ; 7 Apr 2020 ;lsd ; 7.1 Years ;;;
; PK-LSK ;Boeing 737-9GPER(WL); Y215 ; 7 Apr 2020 ;lsd ; 6.9 Years ;;;
; PK-LSL ;Boeing 737-9GPER(WL); Y215 ; 7 Apr 2020 ;lsd ; 6.8 Years ;;;
; PK-LSM ;Boeing 737-9GPER(WL); Y215 ; 16 Apr 2020 ; Parked CGK, lsd ; 6.7 Years ;;;
; PK-LSO ;Boeing 737-9GPER(WL); Y215 ; 7 Apr 2020 ;lsd ; 5.6 Years ;;;
; PK-LSP ;Boeing 737-9GPER(WL); Y215 ; 16 Apr 2020 ;lsd ; 5.6 Years ;;;
; PK-LSR ;Boeing 737-9GPER(WL); Y215 ; 16 Apr 2020 ;lsd ; 5 Years ;;;
