;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ES-ABJ ;Boeing 737-33R;; 15 Mar 2006 ; 20 Jan 2012 ;UR-KRA Air Onix ;Sohni, lsd ;;
; ES-ABK ;Boeing 737-36N;; 10 Jan 2007 ; 11 Nov 2011 ;N4620F FNBC Leasing ;Kalev, lsd ;;
; ES-ABC ;Boeing 737-5Q8; CY113 ; 28 Jun 1995 ; 26 Sep 2009 ;UR-VVS AeroSvit Airlines ;Koit, lsd ;;
; ES-ABD ;Boeing 737-5Q8; CY113 ; 9 Feb 1996 ; Sep 2009 ;UR-VVU AeroSvit Airlines ;Hämarik, lsd ;;
; ES-ABE ;Boeing 737-5L9;; 28 Oct 1998 ; Apr 2000 ;ES-ABE Maersk Air ;Põhjatäht, lsf Maersk Air ;;
; ES-ABF ;Boeing 737-5L9; CY107 ; 22 Oct 2002 ; 23 Mar 2004 ;OY-MAA Maersk Air ;Eha, lsf Maersk Air ;;
; ES-ABG ;Boeing 737-505; C20Y93 ; 2 Jul 2003 ; 7 Oct 2006 ;VP-BGR Orenair (Orenburg Airlines) ;Virmaline, lsd ;;
; ES-ABH ;Boeing 737-53S; CY113 ; 5 Jan 2004 ; 19 Feb 2010 ;9J-ZJC Zambezi Airlines ;Sinilind, lsd ;;
; ES-ABI ;Boeing 737-5L9; CY107 ; 28 Apr 2004 ; 23 Apr 2006 ;TC-AAG Pegasus ;Tuuslar, lsd ;;
; ES-ABL ;Boeing 737-5L9; CY107 ; 11 Jun 2007 ; Oct 2012 ;LY-AYS AviaAM Leasing ;Linda, lsd ;;
; ES-ABO ;Boeing 737-505;; 21 Mar 2010 ; 29 Oct 2011 ;LY-AYU Unknown ;lsd ;;
; ES-ABP ;Boeing 737-528; CY113 ; 1 Apr 2010 ; 27 May 2011 ;N463AC Aircastle ;lsd ;;
; ES-ACE ;Bombardier CRJ-701ER (CL-600-2C10); Y70 ; 9 Oct 2015 ; 6 Nov 2015 ;ES-ACE Nordic Aviation ;lsd ;;
; ES-ACF ;Bombardier CRJ-701ER (CL-600-2C10); Y70 ; 2 Oct 2015 ; 6 Nov 2015 ;ES-ACF Nordic Aviation ;lsd ;;
; ES-ACB ;Bombardier CRJ-900ER (CL-600-2D24); Y88 ; 19 Jan 2011 ; 6 Nov 2015 ;ES-ACB Regional Jet ;;;
; ES-ACC ;Bombardier CRJ-900ER (CL-600-2D24); Y88 ; 25 Jan 2011 ; 7 Nov 2015 ;ES-ACC Regional Jet ;;;
; ES-ACD ;Bombardier CRJ-900ER (CL-600-2D24); Y88 ; 13 Dec 2011 ; 7 Nov 2015 ;ES-ACD Regional Jet ;;;
; ES-AEA ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 22 Feb 2012 ; 1 Aug 2015 ;EI-FNB SMBC Aviation Capital ;lsf Finnair ;;
; ES-AEB ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 29 Nov 2013 ; 7 Sep 2015 ; Scrapped ;lsf Finnair ;;
; ES-AEC ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 19 Mar 2012 ; 16 Sep 2015 ;XA-ALK Aeroméxico Connect ;lsd ;;
; ES-AED ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 2 Apr 2012 ; 31 Oct 2015 ;XA-ALO Aeroméxico Connect ;lsd ;;
; ES-AFK ;Fokker F50; Y50 ; 14 Oct 1996 ; 11 Aug 2000 ;PH-AAO Fokker Services ;lsf Maersk Air ;;
; ES-AFL ;Fokker F50; Y50 ; 25 Oct 1996 ; 10 Nov 1999 ;OO-VLO VLM ;lsf Maersk Air ;;
; ES-AFM ;Fokker F50; Y50 ; 7 Nov 1999 ; Oct 2003 ;YL-BAZ Air Baltic ;lsf Maersk Air ;;
; ES-AFN ;Fokker F50; Y50 ; Nov 1999 ; Nov 2002 ;ST-ARA Mid Airlines ;lsf Maersk Air ;;
; OY-MMT ;Fokker F50; Y50 ; Aug 1997 ; Mar 1998 ;PH-LVL Fokker Services ;lsf Maersk Air ;;
; ES-ASM ;Saab 340A; Y33 ; 6 Mar 2008 ; 21 May 2013 ;ES-LSE Airest ;lsd ;;
; ES-ASN ;Saab 340A; Y33 ; 6 Mar 2008 ; 25 Oct 2013 ;SP-MRE Sky Taxi ;;;
; ES-ASO ;Saab 340B;; 16 Mar 2012 ; 16 May 2014 ;SE-KSI Saab Aircraft ;lsd, Winteresting / Fly to Estonia cs ;;
