;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PH-CLA ;Airbus A300B4-103(F); Cargo ; 5 Feb 1998 ; 2 Nov 2000 ;PH-CLA Farnair Europe ;;;
; PH-EAN ;Airbus A300B4-103(F); Cargo ; 18 Apr 1998 ; 2 Nov 2000 ;PH-EAN Farnair Europe ;;;
; PH-GIR ;Airbus A300B4-103(F); Cargo ; 17 Sep 1997 ; 2 Nov 2000 ;PH-GIR Farnair Europe ;;;
