;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; VP-BRT ;Boeing 737-7BC(WL) BBJ; VIP ; 21 Sep 2004 ;;; 20.4 Years ;;
; VP-BYK ;Boeing 747-444(BCF); Cargo ; Due ; Stored, lsf Aquiline International ;; 30.7 Years ;;
; VQ-BWL ;Boeing 747-406(M); Cargo ; 30 Oct 2021 ;;; 21.4 Years ;;
; VQ-BWM ;Boeing 747-406(M); Cargo ; 16 Jun 2021 ;opf JetOneX ;; 22.6 Years ;;
; VQ-BWS ;Boeing 747-467F; Cargo ; 21 May 2020 ;lsf Aquiline International ; Georgy ; 26.7 Years ;;
; VQ-BWT ;Boeing 747-412(BCF); Cargo ; Nov 2020 ;lsf Aquiline International, opf JetOneX ;; 31.1 Years ;;
; VQ-BZV ;Boeing 747-41R; Preighter ; 7 Dec 2020 ;opf JetOneX ;; 23.4 Years ;;
