;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-PAA ;Airbus A321-251N; W16Y182 ; 16 Apr 2018 ; 1 Oct 2018 ;OE-IHV GECAS ;lsd ;;
; OY-PAC ;Airbus A321-251N; W16Y182 ; 25 May 2018 ; 30 Sep 2018 ;EI-LIA Aviation Capital Group (ACG) ;lsd ;;
; OY-PAD ;Airbus A321-251N; W16Y182 ; 31 Jul 2018 ; 1 Oct 2018 ;VP-CAE Aviation Capital Group (ACG) ;lsd ;;
; OY-PAE ;Airbus A321-251N; W16Y182 ; 13 Aug 2018 ; 1 Oct 2018 ;EI-ITA Aviation Capital Group (ACG) ;lsd ;;
; OY-PAF ;Airbus A321-251N; W16Y182 ; 5 Jul 2018 ; 1 Oct 2018 ;OE-IHS GECAS ;lsd ;;
; OY-PSF ;Boeing 737-7Q8(WL); Y148 ; 27 Aug 2009 ; 26 Oct 2015 ;YL-PSF Primera Air Nordic ;lsd ;;
; OY-PSG ;Boeing 737-7BX(WL); Y148 ; 11 Sep 2012 ; 16 Dec 2015 ;YL-PSG Primera Air Nordic ;lsd ;;
; OY-PSA ;Boeing 737-8Q8(WL); Y189 ; 30 Oct 2017 ; 1 Oct 2018 ;OE-IBG AerCap ;lsd ;;
; OY-PSB ;Boeing 737-8Q8(WL); Y189 ; 10 Jun 2009 ; 8 Apr 2015 ;YL-PSB Primera Air Nordic ;lsd ;;
; OY-PSC ;Boeing 737-86N(WL); Y189 ; 20 May 2009 ; 16 Feb 2015 ;YL-PSC Primera Air Nordic ;lsd ;;
; OY-PSD ;Boeing 737-86N(WL); Y189 ; 2 Jul 2009 ; 27 Jan 2015 ;YL-PSD Primera Air Nordic ;lsd ;;
; OY-PSE ;Boeing 737-809(WL); Y189 ; 19 Aug 2009 ; 29 Oct 2018 ;OE-IBF AerCap ;lsd ;;
; OY-PSH ;Boeing 737-86N(WL); Y189 ; 9 Jan 2014 ; 8 Oct 2014 ;YL-PSH Primera Air Nordic ;lsd ;;
; OY-PSJ ;Boeing 737-86N(WL); Y189 ; 17 Sep 2018 ; 30 Sep 2018 ;2-YPSJ CMB Financial Leasing ;lsd ;;
