;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; HS-XTA ;Airbus A330-343; C12Y365 ; 15 Jan 2014 ;lsd ;; 16.9 Years ;;
; HS-XTC ;Airbus A330-343; C12Y365 ; 23 Feb 2015 ;lsd ;; 16.4 Years ;;
; HS-XTE ;Airbus A330-343; C12Y365 ; 7 Oct 2015 ;lsd ; Poetic Xcellence ; 6.8 Years ;;
; HS-XTG ;Airbus A330-343; Y367 ; 12 Apr 2018 ;lsd ;; 16.2 Years ;;
; HS-XTH ;Airbus A330-343; Y367 ; 14 Dec 2018 ;lsd ;; 15.7 Years ;;
; HS-XTI ;Airbus A330-343; C12Y365 ; 28 Sep 2018 ; Parked, lsd ;; 13.2 Years ;;
; HS-XTM ;Airbus A330-343;; Due ; Stored, lsd ;; 12.3 Years ;;
; HS-XJA ;Airbus A330-941; C12Y365 ; 30 Aug 2019 ; Parked, lsd ;; 2.7 Years ;;
; HS-XJB ;Airbus A330-941; C12Y365 ; 9 Aug 2019 ; Parked, lsd ;; 2.8 Years ;;
