;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-GMU ;Airbus A310-324;; Jan 2007 ; 17 Dec 2008 ; Scrapped ;lsd ;;
; EC-GOT ;Airbus A310-324;; Jan 2007 ; 15 May 2009 ; Scrapped ;lsd ;;
; EC-IPT ;Airbus A310-325;; Jan 2007 ; 25 Jun 2009 ;N301LF ILFC ;lsd ;;
; EC-KJL ;Airbus A310-324;; 5 Sep 2007 ; 2 Dec 2008 ; Scrapped ;;;
; EC-KBM ;Airbus A320-211; Y174 ; 8 Feb 2007 ; 20 Jan 2010 ;EI-ELK Volito Aviation ;lsd ;;
; EC-KIK ;Airbus A320-211; Y174 ; 13 Jul 2007 ; 28 Jan 2010 ;N662WF AAR Corporation ;;;
; EC-KJG ;Airbus A320-211; Y174 ; 14 Aug 2007 ; 17 Mar 2010 ;N342DK WFBN Wells Fargo Bank Northwest ;lsf AAR Aircraft Sales & Leasing ;;
; EC-IDB ;Airbus A330-243; Y338 ; 27 Dec 2006 ; 18 May 2007 ;CS-TRA Orbest ;lsf Iberworld ;;
; EC-KDF ;Airbus A330-223; C12Y276 ; 28 Mar 2007 ; 3 Apr 2008 ;4X-ABE Israir Airlines ;lsf Eurofly ;;
; EC-KIL ;Airbus A330-202; C31Y267 ; 25 Jul 2007 ; 4 Jun 2009 ;N271LF ILFC ;lsd ;;
; EC-KIM ;Airbus A330-202; C31Y267 ; 25 Jul 2007 ; 13 Jul 2009 ;N272LF ILFC ;lsd ;;
; EC-KUO ;Airbus A330-223; C26Y260 ; 28 Aug 2008 ; 21 Dec 2009 ;EI-ELI Amentum Capital ;lsf Grupo Marsans ;;
; EC-KVS ;Airbus A330-223; C26Y260 ; 7 Nov 2008 ; 21 Dec 2009 ;EI-ELJ Amentum Capital ;lsf Grupo Marsans ;;
; EC-KXB ;Airbus A330-223; C26Y260 ; 2 Dec 2008 ; 21 Dec 2009 ;EI-EJY Amentum Capital ;lsf Grupo Marsans ;;
; EC-KYC ;Airbus A330-223; C26Y260 ; 23 Jan 2009 ; 21 Dec 2009 ;EI-EJZ Amentum Capital ;lsf Grupo Marsans ;;
; EC-KAJ ;Airbus A340-311;; 26 Jan 2007 ; Jul 2009 ;F-WBSR Airbus Industrie ;;;
; EC-KCF ;Airbus A340-311;; 8 Mar 2007 ; 21 Dec 2009 ; Scrapped ;lsd ;;
; EC-KHU ;Airbus A340-312;; 17 Jul 2007 ; 21 Dec 2009 ;EI-ELH Amentum Capital ;lsd ;;
; EC-IZL ;Boeing 747-287B;; Jan 2007 ; Apr 2007 ; Scrapped ;lsd ;;
; EC-KBA ;McDonnell Douglas MD-83 (DC-9-83);; 1 Feb 2007 ; 1 Jun 2007 ;G-FLTM Flightline ;lsd ;;
