;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N140DD ;ATR 42-300;; 22 Jan 1988 ; 29 Apr 1988 ;N140DD Command Airways ;lsf Command Airways ;;
; N421MQ ;ATR 42-300; Y46 ; 13 Dec 1990 ; 1 Jan 1991 ;N421MQ Executive Airlines ;lsd ;;
; N42AT ;ATR 42-300;; 27 Apr 1990 ; 10 Oct 1990 ;N42AT Command Airways ;lsf Command Airways ;;
; N971NA ;ATR 42-300; Y46 ; 13 Nov 1990 ; 1 Jan 1991 ;N971NA American Eagle ;971, lsd ;;
; N972NA ;ATR 42-300; Y46 ; 23 Oct 1986 ; 1 Jan 1991 ;N972NA Executive Airlines ;;;
; N973NA ;ATR 42-300; Y46 ; 20 Nov 1987 ; 1 Jan 1991 ;N973NA Executive Airlines ;73 ;;
; OY-CIB ;ATR 42-300; Y46 ; 31 Jul 1989 ; 1 Jan 1991 ;OY-CIB American Eagle ;lsf Cimber Air ;;
; OY-CIC ;ATR 42-300; Y46 ; 1 Nov 1989 ; 1 Jan 1991 ;OY-CIC American Eagle ;lsf Cimber Air ;;
; EI-CBC ;ATR 72-201;; 5 Jan 1990 ; 1 Jan 1991 ;EI-CBC Executive Airlines ;lsd ;;
; EI-CBD ;ATR 72-201;; 7 Mar 1990 ; 1 Jan 1991 ;EI-CBD Executive Airlines ;lsd ;;
