;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; C9-MEL ;Bombardier Challenger 850 (CL-600-2B19);; Oct 2017 ;; 16.4 Years ;;
; C9-AUZ ;Bombardier DHC-8-402Q Dash 8;; 18 Dec 2019 ;; 21.1 Years ;;
; C9-MEH ;Embraer ERJ-145MP;; 29 Mar 2013 ; Parked MPM ; 21.6 Years ;;
; C9-MEK ;Embraer ERJ-145MP;; 28 Aug 2015 ;; 22.4 Years ;;
; C9-MEX ;Embraer ERJ-145MP;; 22 Feb 2013 ;; 21.6 Years ;;
