;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; HC-CXB ;Boeing 737-7K2(WL);; 25 Nov 2021 ;lsd ; Cóndor ; 11 Years ;;
; HC-CXC ;Boeing 737-7K2(WL);; 16 Dec 2021 ;lsd ; Albatros ; 11 Years ;;
