;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; T7-PAL ;Boeing 737-7GJ(WL) BBJ; VIP ; 20 Jan 2018 ;; 10.2 Years ;;
; JY-ABC ;Embraer EMB-135BJ Legacy 600; VIP ; 29 Jul 2019 ;; 15.4 Years ;;
; JY-CII ;Embraer EMB-135BJ Legacy 650; VIP ; 27 Sep 2018 ;; 10.5 Years ;;
; VP-CCC ;Embraer Lineage 1000 (ERJ-190-100 ECJ); VIP ; 22 Dec 2014 ;; 10.6 Years ;;
