;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; P4-AFK ;Boeing 737-7FY(WL) BBJ; VIP ; 4 Aug 2010 ;; 15 Years ;;
; RA-02777 ;Embraer EMB-135BJ Legacy 650; VIP ; 29 Mar 2013 ;; 9.3 Years ;;
; RA-02786 ;Embraer EMB-135BJ Legacy 600; C13 ; 28 May 2019 ;; 15.2 Years ;;
