;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GEDZ ;ATR 42-300;; 15 Oct 1987 ; 22 Feb 1988 ;F-GEDZ Finnair ;lsd ;;
; F-GEGD ;ATR 42-300;; 20 Oct 1990 ; Mar 1996 ;HR-IAX Isleña Airlines ;lsd ;;
; F-GEGE ;ATR 42-300;; 27 Mar 1986 ; 30 Apr 1996 ;F-OICG Aero-Service ;lsd ;;
; F-GEGF ;ATR 42-300;; 4 Feb 1987 ; 27 Jun 1996 ;9J-HFJ Zambian Express Airways ;;;
; F-GEQJ ;ATR 42-300; Y46 ; Feb 1991 ; 20 Mar 1991 ;F-GEQJ NFD - Nürnberger Flugdienst ;lsd ;;
; F-GFYN ;ATR 42-300;; 17 Jan 1989 ; Apr 1997 ;HR-IAY Isleña Airlines ;lsd ;;
; F-GLES ;ATR 42-300;; 14 Feb 1997 ; Mar 1997 ;XA-TGR Aeromar ;lsd ;;
; F-GPYA ;ATR 42-500;; 27 Dec 2001 ; 11 Dec 2003 ;F-GPYA Airlinair ;lsd ;;
; F-GPYB ;ATR 42-500;; 9 Oct 1999 ; 15 Oct 2003 ;F-GPYB ATRiam Capital ;lsd ;;
; F-GPYC ;ATR 42-500;; 27 Mar 1996 ; 15 Oct 2003 ;F-GPYC ATRiam Capital ;lsd ;;
; F-GPYD ;ATR 42-500;; 28 Mar 1996 ; 16 Oct 2003 ;F-GPYD ATRiam Capital ;lsd ;;
; F-GPYE ;ATR 42-500;; 25 Apr 1996 ; 30 Jul 1997 ; Written Off ;;;
; F-GPYF ;ATR 42-500;; 29 Apr 1996 ; 25 Jun 2004 ;F-GPYF Airlinair ;;;
; F-GPYG ;ATR 42-500;; 31 Oct 1996 ; 1 Mar 2002 ;F-GPYG ATRiam Capital ;;;
; F-GPYH ;ATR 42-500;; 21 Aug 2000 ; 19 Dec 2001 ;F-GPYH ATRiam Capital ;;;
; F-GPYI ;ATR 42-500;; 11 Oct 2000 ; 14 Dec 2001 ;SP-EDC Eurolot ;lsd ;;
; F-GPYJ ;ATR 42-500;; 5 Jun 2000 ; 18 Oct 2002 ;SP-EDD Eurolot ;;;
; F-GPYK ;ATR 42-500;; 10 Aug 1999 ; 3 Jun 2004 ;F-GPYK Airlinair ;lsf GIE Callen ;;
; F-GPYL ;ATR 42-500;; 6 Mar 1997 ; 28 May 2004 ;F-GPYL Airlinair ;;;
; F-GPYM ;ATR 42-500;; 1 Jan 2003 ; 6 Dec 2004 ;F-GPYM Airlinair ;;;
; F-GPYN ;ATR 42-500; Y48 ; 26 Mar 1997 ; 31 Mar 2005 ;F-GPYN Airlinair ;;;
