;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; G-EGNS ; Gulfstream Aerospace G-V-SP Gulfstream G550 ;; 18 Jan 2008 ;;;;
; G-YAAZ ; Gulfstream Aerospace G-V-SP Gulfstream G550 ;; 22 Mar 2010 ;;;;
