;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SU-LBI ;Airbus A320-232;; 21 Apr 2007 ; 31 Oct 2007 ;SU-LBI Lotus Air ;lsf Lotus Air ;;
; OM-ALK ;Boeing 737-230(A);; 22 Oct 2002 ; 29 Oct 2003 ;PK-JGR Jatayu Airlines ;;;
; OM-BWJ ;Boeing 737-230(A);; Mar 1999 ; 3 Aug 2000 ;N392AS Aviation Systems International ;;;
; OM-ERA ;Boeing 737-2H4(A); Y126 ; 6 Sep 2000 ; Aug 2002 ;3D-BGA Aero Africa ;;;
; OM-RAN ;Boeing 737-230(A);; 7 May 2002 ; 2 Mar 2010 ; Stored ;;;
; EC-JXD ;Boeing 737-33A;; 23 Jun 2007 ; 16 Feb 2008 ;EC-KOC Futura ;lsf Futura ;;
; OM-ASC ;Boeing 737-3Z9;; 14 May 2007 ; 2 Mar 2010 ; Scrapped ;;;
; OM-ASD ;Boeing 737-306; Y127 ; Jul 2010 ;; Scrapped ;;;
; OM-ASE ;Boeing 737-306; Y127 ; 22 Jan 2010 ;; Preserved ;lsd ;;
; OM-ASF ;Boeing 737-306; Y127 ; 1 Sep 2009 ;; Scrapped ;lsd ;;
; OM-ASA ;Boeing 757-236;; 27 Mar 2006 ; 19 Oct 2009 ;N580SH Sky Holding Company ;lsd ;;
; OM-ASB ;Boeing 757-236;; Jul 2007 ; 18 Jun 2009 ;N579SH Pegasus Aviation ;lsd ;;
; OM-ASG ;Boeing 757-28A;; 22 Jan 2010 ; 2 Mar 2010 ;EC-LHL Mint Airways ;lsd ;;
; OM-DGK ;Boeing 757-236;; Jul 2003 ; 30 Nov 2005 ;N772AB Jetscape ;City of the Golden Temple, lsd ;;
; OM-SNA ;Boeing 757-27B;; 29 Jul 2004 ; 25 Sep 2006 ;G-LSAE Jet2 ;lsd ;;
