;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-FDL ;Airbus A320-232;; 7 Mar 2014 ; 30 Sep 2014 ;TC-AGO AtlasGlobal ;lsd ;;
; EI-FDM ;Airbus A320-232; Y180 ; 7 Mar 2014 ; 4 Dec 2014 ;TC-AGU AtlasGlobal ;Medina, lsd ;;
; EI-ETH ;Airbus A321-231; Y220 ; 1 May 2012 ; 7 Oct 2015 ;N32109 Universal Asset Management ;lsd ;;
; EI-ETJ ;Airbus A321-231; Y220 ; 1 May 2012 ; 31 Oct 2015 ; Written Off ;lsd ;;
; EI-ETK ;Airbus A321-231; Y219 ; 1 May 2012 ; 19 Nov 2015 ; Scrapped ;lsd ;;
; EI-ETL ;Airbus A321-231; Y219 ; 30 Apr 2012 ; 5 Nov 2015 ; Scrapped ;lsd ;;
; EI-FBF ;Airbus A321-231; Y220 ; 31 May 2013 ; 15 Jan 2015 ;LZ-PMZ Air Via ;lsd ;;
; EI-FBH ;Airbus A321-231; Y220 ; 6 Jun 2013 ; 14 Nov 2014 ;XU-707 Sky Angkor Airlines ;lsd ;;
; EI-FBV ;Airbus A321-211; Y220 ; 21 Jun 2013 ; 29 May 2015 ;SU-TCG AlMasria Universal Airlines ;lsd ;;
; EI-FSB ;Airbus A321-211;; 30 Mar 2015 ; 20 Nov 2015 ;LZ-BHK Balkan Holidays Air (BH Air) ;Brisco cs ;;
