;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N377AT ;ATR 72-212;; Apr 2013 ;; Scrapped ;lsd ;;
; N407AT ;ATR 72-212;; 30 Jan 2013 ; 9 Mar 2013 ;N407AT Dutch Antilles Express ;lsd ;;
; N296SC ;Boeing 727-224(A); Y170 ; Dec 2002 ; 20 Sep 2007 ;CP-2499 Aerolíneas Sudamericanas ;Carolina, lsd ;;
; N371FA ;Boeing 737-33A;; 30 Mar 2005 ; 26 Sep 2006 ;OY-JTA Jet Time ;lsd ;;
; N550FA ;Boeing 737-3K2;; 1 Mar 2004 ; 1 Dec 2005 ;EI-DMN KD Avia ;;;
; N905TA ;McDonnell Douglas MD-82 (DC-9-82);; Jul 2008 ; 19 Nov 2009 ;ZS-TOG Global Aviation ;;;
; N120MN ;McDonnell Douglas MD-83 (DC-9-83);; Dec 2013 ; 1 Jun 2015 ;N120MN Private ;;;
; N125MN ;McDonnell Douglas MD-83 (DC-9-83);; Apr 2010 ; 2 Mar 2016 ;N125MN Everts Air ;;;
; N305FA ;McDonnell Douglas MD-83 (DC-9-83);; 18 Jun 2011 ; 20 Mar 2019 ; Stored ;;;
; N306FA ;McDonnell Douglas MD-83 (DC-9-83);; 28 Dec 2012 ; 5 Jun 2015 ;N306FA World Atlantic Airlines ;;;
; N307FA ;McDonnell Douglas MD-83 (DC-9-83);; Aug 2013 ; Mar 2015 ; Scrapped ;lsd ;;
; N593AN ;McDonnell Douglas MD-83 (DC-9-83);; 18 Mar 2009 ; 6 May 2015 ;N593AN World Atlantic Airlines ;;;
; N65858 ;McDonnell Douglas MD-83 (DC-9-83);; 22 Mar 2011 ; 14 Jun 2013 ; Scrapped ;;;
; N836NK ;McDonnell Douglas MD-83 (DC-9-83);; 29 Jan 2009 ; 6 May 2019 ; Stored ;;;
; N836RA ;McDonnell Douglas MD-83 (DC-9-83);; 31 Aug 2013 ; 1 Jun 2018 ; Scrapped ;;;
