;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 9G-AET ;Embraer ERJ-145LI; Y50 ; 24 Aug 2012 ;; 14.8 Years ;;
; 9G-AEU ;Embraer ERJ-145LI; Y50 ; 24 Aug 2012 ;; 14.6 Years ;;
; 9G-AFI ;Embraer ERJ-145LI; Y50 ; 30 Dec 2016 ;; 13.4 Years ;;
; 9G-AFJ ;Embraer ERJ-145LI; Y50 ; 8 Jan 2017 ;; 13.4 Years ;;
; 9G-AFK ;Embraer ERJ-145LI; Y50 ; 25 Aug 2017 ;; 13.7 Years ;;
; 9G-AFQ ;Embraer ERJ-145LI; Y50 ; 26 Oct 2018 ;; 14.2 Years ;;
; 9G-AFR ;Embraer ERJ-145LI; Y50 ; Feb 2019 ;; 14 Years ;;
