;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-TKA ;Airbus A300B4-103;; 24 May 1995 ; 28 Feb 1996 ;TC-ONK Onur Air ;;;
; TC-TKB ;Airbus A300B4-103;; 28 May 1995 ; 31 Jan 1996 ;TC-ONL Onur Air ;;;
; TC-TKC ;Airbus A300B4-103;; 3 Jun 1995 ; 22 Oct 1995 ;N16982 Pegasus Aviation ;;;
