;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 9A-BTH ;Airbus A320-214;; 12 Dec 2021 ;lsf Trade Air ;; 20.9 Years ;;
; 5N-BWW ;Embraer ERJ-145LR;; 20 Oct 2020 ;; Our Lady of Miracles ; 20 Years ;;
; 5N-BWX ;Embraer ERJ-145LR;; 20 Oct 2020 ;;; 20.1 Years ;;
; 5N-BWY ;Embraer ERJ-145LR;; 18 Nov 2020 ;; Roseline Okonkwo ; 19.6 Years ;;
; 5N-BWZ ;Embraer ERJ-145LR;; 20 Oct 2020 ;;; 19.6 Years ;;
