;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PR-LGR ;Boeing 737-408(SF); Cargo ; 4 Nov 2010 ; 18 Apr 2012 ;N563AC Aviation Capital Group (ACG) ;lsd ;;
; PR-LGS ;Boeing 737-4S3(SF); Cargo ; 22 Nov 2011 ; 26 Apr 2012 ;N595AG Aviation Capital Group (ACG) ;lsd ;;
; PR-LGF ;Boeing 757-28A(SF); Cargo ; 6 Feb 2007 ; 11 Feb 2010 ;N235WD WTC - Wilmington Trust Company ;lsd ;;
; PR-LGG ;Boeing 757-28A(PCF); Cargo ; 5 Mar 2007 ; 30 Apr 2008 ;N767AN Ansett Worldwide (AWAS) ;lsd ;;
; PR-LGH ;Boeing 757-225(PCF); Cargo ; 17 Apr 2007 ; 24 Mar 2010 ;N314ST Aerolease ;;;
; PR-LGI ;Boeing 757-225(PCF); Cargo ; 29 May 2007 ; 16 Jul 2009 ;N315ST Aerolease ;lsd ;;
; PR-LGJ ;Boeing 757-225(PCF); Cargo ; 22 Jun 2007 ; 2 Jul 2010 ;N241AL Aerolease ;;;
; PR-LGK ;Boeing 757-225(PCF); Cargo ; 16 Jul 2007 ; 1 May 2008 ;N689GX Macquarie AirFinance ;lsd ;;
; PR-LGN ;Boeing 757-236(PCF); Cargo ; 25 May 2010 ; 24 Apr 2012 ;N597AG Aviation Capital Group (ACG) ;;;
; PP-VMT ;McDonnell Douglas DC-10-30(F); Cargo ; May 2006 ; 4 Aug 2009 ;N576SH Pegasus Aviation ;;;
; PP-VMU ;McDonnell Douglas DC-10-30(F); Cargo ; 18 Feb 2001 ; 10 Dec 2009 ;N578SH Pegasus Aviation ;;;
; PP-VQY ;McDonnell Douglas DC-10-30(F); Cargo ; 29 Apr 2001 ; 10 Sep 2008 ;C-GKFB Kelowna Flightcraft ;;;
; PR-LGD ;McDonnell Douglas MD-11F; Cargo ; 18 Mar 2005 ; 1 Jul 2009 ;N408SH Pegasus Aviation ;;;
; PR-LGE ;McDonnell Douglas MD-11F; Cargo ; 18 Jun 2005 ; 25 Jun 2009 ;N575SH Pegasus Aviation ;lsd ;;
