;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; N560SW ; Embraer EMB-120ER Brasilia ;; 4 Sep 2015 ;;; 23.7 Years ;;
; N566SW ; Embraer EMB-120FC Brasilia ; Cargo ; 27 May 2018 ;;; 23.7 Years ;;
; N567SW ; Embraer EMB-120ER Brasilia ;; 25 Feb 2018 ;;; 23.7 Years ;;
; N578SW ; Embraer EMB-120ER Brasilia ; Cargo ; 10 Nov 2015 ;; 578 ; 23.7 Years ;;
