;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SE-ISY ;Saab 340A(QC);; 8 Jun 2005 ; 10 Aug 2010 ;SE-ISY Stockholmsplanet ;;;
; SE-KCS ;Saab 340A(QC);; Dec 2009 ; Aug 2010 ;SE-KCS NextJet ;;;
; SE-KCT ;Saab 340A(QC);; Jan 2005 ; 23 Aug 2010 ;SE-KCT NextJet ;;;
; SE-KXE ;Saab 340A;; 23 Sep 2008 ; 9 Aug 2012 ;SE-KXE Air Aland ;lsd ;;
; SE-KXI ;Saab 340B; Y33 ; 19 Sep 2007 ; 23 Aug 2010 ;SE-KXI NextJet ;lsd ;;
; SE-LJK ;Saab 340A(F); Cargo ; 5 Sep 2007 ; 16 Nov 2010 ;6Y-JXD Exec Direct Aviation ;;;
; SE-LJL ;Saab 340A;; Mar 2007 ; 18 Mar 2010 ;SE-LJL Kalmarflyg ;;;
; SE-LJM ;Saab 340A;; 31 Jul 2008 ; Oct 2009 ;SE-LJM Wingo Air ;lsd ;;
; SE-LJN ;Saab 340A;; 31 Jul 2008 ; 13 Oct 2008 ;SE-LJN NextJet ;lsd ;;
; SE-LJR ;Saab 340B;; 29 Mar 2007 ; 2 Sep 2010 ;SE-LJR Vildanden ;;;
; SE-LJS ;Saab 340B; Y33 ; 4 Jun 2007 ; 30 Aug 2010 ;SE-LJS NextJet ;;;
; SE-LJT ;Saab 340B; Y33 ; Sep 2009 ; 23 Aug 2010 ;SE-LJT NextJet ;;;
; SE-ISR ;Saab Fairchild 340A;; 23 Sep 2008 ; 10 Aug 2010 ;SE-ISR Air Aland ;;;
