;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N720VX ;Boeing 737-4K5;; 3 Aug 2010 ; 12 Sep 2012 ;EC-LTG Alba Star ;lsd ;;
; N870AG ;Boeing 737-4Y0;; 19 Jan 2012 ; 12 Mar 2012 ;N870AG Sky King ;opby Sky King ;;
; N231US ;McDonnell Douglas DC-9-31;; Dec 2009 ; 2011 ;N231US USA Jet Airlines ;lsf USA Jet Airlines ;;
; N836RA ;McDonnell Douglas MD-83 (DC-9-83);; 13 Dec 2009 ; Jan 2012 ;N836RA Dutch Antilles Express ;;;
; N880DA ;McDonnell Douglas MD-88;; 12 Nov 2010 ; 30 Aug 2011 ;N880DA Dynamic Airways ;lsf Dynamic Airways ;;
