;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-CLHA ;British Aerospace 146-200; CY80 ; 29 Mar 2000 ; 1 Feb 2001 ;G-CLHA Lufthansa ;;;
; G-CLHB ;British Aerospace 146-200A; CY80 ; 31 Mar 2000 ; 1 Feb 2001 ;G-CLHB Lufthansa ;lsd ;;
; G-CLHC ;British Aerospace 146-200; CY80 ; 22 May 2000 ; 1 Feb 2001 ;G-CLHC Lufthansa ;lsd ;;
; G-CLHD ;British Aerospace 146-200A; CY80 ; 2 May 2000 ; 1 Feb 2001 ;G-CLHD Lufthansa ;;;
; G-CLHE ;British Aerospace 146-200A; CY80 ; 29 Sep 2000 ; 1 Feb 2001 ;G-CLHE Lufthansa ;lsf Atlantic Airways ;;
; G-GNTA ;Saab 340A(QC); Y33 / Cargo ; 29 Mar 1998 ; 9 Jun 2000 ;ZK-EFS Air Rarotonga ;;;
; G-GNTB ;Saab 340A(QC); Y33 / Cargo ; 29 Mar 1998 ; 12 Jun 2000 ;G-GNTB Aurigny Air Services ;;;
; G-GNTD ;Saab 340A(QC); Y33 / Cargo ; 29 Mar 1998 ; 1 Feb 2001 ;G-GNTD bmi Regional ;;;
; G-GNTF ;Saab 340A; Y33 ; 29 Mar 1998 ; Jan 2001 ;G-GNTF Loganair ;;;
; G-GNTG ;Saab 340A; Y33 ; 29 Mar 1998 ; 1 Feb 2001 ;G-GNTG bmi Regional ;;;
; G-GNTH ;Saab 340B; Y34 ; 29 Mar 1998 ; 1 Feb 2001 ;G-GNTH bmi Regional ;lsd ;;
; G-GNTI ;Saab 340B; Y34 ; 29 Mar 1998 ; 1 Feb 2001 ;G-GNTI bmi Regional ;lsd ;;
; G-GNTJ ;Saab 340B; Y34 ; 29 Mar 1998 ; 1 Feb 2001 ;G-GNTJ bmi Regional ;lsf Swedish Aircraft Two KB ;;
; G-RUNG ;Saab 340A; Y33 ; 29 Mar 1998 ; 8 May 1999 ;G-RUNG Aurigny Air Services ;lsf Danish Air Transport (DAT) ;;
; G-GNTC ;Saab Fairchild 340A; Y33 ; 29 Mar 1998 ; 13 Oct 1999 ;G-GNTC Aurigny Air Services ;;;
