;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; PK-PAX ;ATR 42-500; Y48 ; 14 Apr 2014 ;; Bontang ; 17.8 Years ;;
; PK-PAH ;ATR 72-500 (72-212A); Y66 ; 31 Aug 2017 ;lsd ;; 14.1 Years ;;
; PK-PAM ;ATR 72-500 (72-212A);; 27 Aug 2021 ;lsd ;; 23.9 Years ;;
; PK-PAT ;ATR 72-500(F) (72-212A); Cargo ; 9 Jul 2020 ;lsd, opf Angkasa Pura Logistics ;; 19 Years ;;
; PK-PAV ;ATR 72-500 (72-212A); Y66 ; 5 Jan 2015 ;lsd ; Dumai ; 11.9 Years ;;
; PK-PAW ;ATR 72-500(F) (72-212A); Cargo ; 26 Jun 2013 ;opf Angkasa Pura Logistics ;; 14.9 Years ;;
; PK-PJJ ;British Aerospace Avro RJ85; VIP ; 8 Jan 1994 ;opf Indonesia Government ;; 28.5 Years ;;
