;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N530AS ;ATR 72-212;; 21 Apr 2000 ; 19 Oct 2005 ;F-WQNQ ATRiam Capital ;lsd ;;
; N531AS ;ATR 72-212; Y66 ; 13 Mar 2000 ; 17 Mar 2005 ;PR-TTI Total Linhas Aereas ;lsd ;;
; N532AS ;ATR 72-212;; 31 Mar 2000 ; 14 Oct 2005 ;XY-AIE Air Bagan ;lsd ;;
; N533AS ;ATR 72-212; Y66 ; 27 Apr 2000 ; May 2005 ;5H-PAR Precision Air ;lsd ;;
; N534AS ;ATR 72-212; Y66 ; 24 May 2000 ; 19 Apr 2005 ;PR-TTJ Total Linhas Aereas ;lsd ;;
; N535AS ;ATR 72-212; Y66 ; 14 Jan 2000 ; 22 Apr 2005 ;T9-AAD BH Airlines ;lsd ;;
; N536AS ;ATR 72-212;; 3 Feb 2000 ; 18 Jan 2005 ;T9-AAE BH Airlines ;lsd ;;
; N630AS ;ATR 72-212; Y66 ; 26 May 1993 ; 21 Jul 2010 ;N800FX Mountain Air Cargo ;;;
; N631AS ;ATR 72-212; Y66 ; 28 May 1993 ; 18 Aug 2010 ;N803FX Empire Airlines ;;;
; N632AS ;ATR 72-212; Y66 ; 14 Jun 1993 ; 18 Aug 2010 ;N801FX Empire Airlines ;;;
; N633AS ;ATR 72-212; Y66 ; 24 Jun 1993 ; 9 Aug 2010 ;N802FX Mountain Air Cargo ;;;
; N634AS ;ATR 72-212; Y66 ; 22 Jul 1993 ; 13 Aug 2010 ;N804FX Mountain Air Cargo ;;;
; N635AS ;ATR 72-212; Y66 ; 26 Aug 1993 ; 23 Aug 2010 ;N805FX Empire Airlines ;;;
; N636AS ;ATR 72-212; Y66 ; 10 Sep 1993 ; 2 Sep 2010 ;N806FX Mountain Air Cargo ;;;
; N637AS ;ATR 72-212; Y66 ; 25 Sep 1993 ; 19 Jul 2010 ;N807FX Empire Airlines ;;;
; N640AS ;ATR 72-212; Y66 ; 23 Apr 1994 ; 1 Dec 2008 ;EI-SLN Air Contractors ;lsf Delta Air Lines ;;
; N641AS ;ATR 72-212; Y66 ; 7 May 1995 ; 1 Dec 2008 ;EI-SLL Air Contractors ;lsf Delta Air Lines ;;
; N642AS ;ATR 72-212; Y66 ; 8 Jun 1994 ; 1 Dec 2008 ;EI-SLK Air Contractors ;lsf Delta Air Lines ;;
; N643AS ;ATR 72-212; Y66 ; 17 Jun 1994 ; 1 Dec 2008 ;EI-SLM Air Contractors ;lsf Delta Air Lines ;;
; N896AS ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 24 May 2001 ; 8 Feb 2002 ;N403CA Comair ;896, lsf Comair ;;
; N897AS ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 24 May 2001 ; 8 Feb 2002 ;N897AS Delta Connection ;897, lsf Comair ;;
; N898AS ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 24 May 2001 ; 27 May 2002 ;N430CA Comair ;lsf Comair ;;
; N447CA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Feb 2009 ; 31 Dec 2011 ;N447CA ExpressJet Airlines ;lsf Delta Air Lines ;;
; N451CA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 23 Feb 2009 ; 31 Dec 2011 ;N451CA ExpressJet Airlines ;;;
; N653BR ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 22 Jul 2010 ; 19 Jan 2011 ; Scrapped ;653 ;;
; N667BR ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 9 Jul 2010 ; 9 Jul 2012 ;VQ-BOU Ak Bars Aero ;667 ;;
