;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OO-COH ;Airbus A320-232;; 21 May 1997 ; 7 Nov 1997 ;OO-COH Constellation International Airlines ;lsf Constellation International Airlines ;;
; G-BECG ;Boeing 737-204(A); Y130 ; 1 May 1997 ; 2 Nov 1997 ;N102TR FSBU First Security Bank of Utah ;lsf AirFoyle Passenger Airlines ;;
; G-BECH ;Boeing 737-204(A); Y130 ; 1 May 1997 ; 2 Nov 1997 ;N103TR FSBU First Security Bank of Utah ;lsf AirFoyle Passenger Airlines ;;
; OO-LTL ;Boeing 737-3M8;; 21 Feb 2001 ; 24 Mar 2003 ;TF-ELC Flyglobespan ;lsd ;;
; OO-LTM ;Boeing 737-3M8; Y142 ; 23 Mar 1999 ; 25 Mar 2007 ;OO-LTM Brussels Airlines ;;;
; OO-LTP ;Boeing 737-33A; Y142 ; 27 Sep 1996 ; 15 Mar 2002 ;TS-IED Karthago Airlines ;lsd ;;
; OO-LTU ;Boeing 737-33A; Y142 ; 1 Aug 1996 ; 4 May 2005 ;G-TOYE bmibaby ;lsd ;;
; OO-LTV ;Boeing 737-3Y0;; 28 Jan 1997 ; 4 Apr 2001 ;G-LGTH British Airways ;lsd ;;
; OO-LTW ;Boeing 737-33A; Y142 ; 12 Oct 1996 ; 29 Mar 2002 ;TS-IEC Karthago Airlines ;lsd ;;
; OO-LTY ;Boeing 737-3Y0;; 18 Oct 1996 ; 18 Feb 2001 ;G-LGTI British Airways ;lsd ;;
; OO-VEA ;Boeing 737-36M;; 16 Aug 1996 ; 18 Dec 1998 ;YR-BGY TAROM ;;;
; OO-VEB ;Boeing 737-36M;; 22 Aug 1996 ; 6 May 1999 ;EI-TVO Virgin Express Ireland ;lsd ;;
; OO-VEE ;Boeing 737-3Y0;; 11 Feb 1997 ; 31 Oct 2000 ;PT-SSK Rio Sul ;;;
; OO-VEG ;Boeing 737-36N(WL);; 15 Jan 2001 ; 25 Mar 2007 ;OO-VEG Brussels Airlines ;lsd ;;
; OO-VEH ;Boeing 737-36N(WL);; 10 Jan 2001 ; 25 Mar 2007 ;OO-VEH Brussels Airlines ;lsd ;;
; OO-VEN ;Boeing 737-36N;; 4 Apr 2001 ; 25 Mar 2007 ;OO-VEN Brussels Airlines ;lsd ;;
; OO-VEX ;Boeing 737-36N(WL);; 17 Nov 2000 ; 25 Mar 2007 ;OO-VEX Brussels Airlines ;lsd ;;
; OO-SBN ;Boeing 737-4Y0; Y164 ; 27 Aug 1996 ; 10 May 1997 ;TC-AFJ Pegasus ;lsd ;;
; OO-VBR ;Boeing 737-4Y0; Y164 ; 25 Nov 1997 ; 25 Mar 2007 ;OO-VBR Brussels Airlines ;lsf Antwerp Co. Ltd ;;
; OO-VEC ;Boeing 737-46M;; 7 Mar 2002 ; 15 Apr 2002 ;OK-CGT Czech Airlines (CSA) ;lsd ;;
; OO-VED ;Boeing 737-46M;; 27 Apr 2000 ; 7 May 2001 ;N8550F Tombo Aviation ;lsd ;;
; OO-VEF ;Boeing 737-430; Y164 ; 15 May 1997 ; 27 May 2004 ;EI-DGD Air One ;lsd ;;
; OO-VEJ ;Boeing 737-405;; 31 Oct 2001 ; 25 Mar 2007 ;OO-VEJ Brussels Airlines ;;;
; OO-VEK ;Boeing 737-405;; 3 Oct 2001 ; 25 Mar 2007 ;OO-VEK Brussels Airlines ;lsd ;;
; OO-VEO ;Boeing 737-4Y0; Y164 ; 20 Dec 2001 ; 20 Feb 2004 ;F-GLXQ Axis Airways ;lsd ;;
; OO-VEP ;Boeing 737-43Q;; 21 May 2002 ; 25 Mar 2007 ;OO-VEP Brussels Airlines ;lsd ;;
; OO-VES ;Boeing 737-43Q;; 20 Feb 2003 ; 25 Mar 2007 ;OO-VES Brussels Airlines ;lsd ;;
; OO-VJO ;Boeing 737-4Y0; Y164 ; 3 May 2002 ; 15 May 2003 ;OO-VJO Sobelair ;lsd ;;
; EI-COL ;Lockheed L-1011-385-1 TriStar 1; Y342 ; 12 Jul 1998 ; 30 Jul 1998 ;EI-COL Aer Turas ;lsf Aer Turas ;;
