;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FSKM ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 5 Jun 2014 ; 31 Dec 2019 ;C-FSKM Air Canada Express ;100, lsd ;;
; C-FWJF ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 30 May 2014 ;;C-FWJF Air Canada Express ;101, lsd ;;
; C-FWJI ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 30 May 2014 ; 17 Jul 2019 ;C-FWJI Air Canada Express ;103, lsd ;;
; C-FWRR ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 30 May 2014 ; 20 May 2020 ;C-FWRR Air Canada Express ;105, lsd ;;
; C-FWRS ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 5 Jun 2014 ; 20 Dec 2019 ;C-FWRS Air Canada Express ;102, lsd ;;
; C-FWRT ;Bombardier CRJ-100ER (CL-600-2B19); Y50 ; 30 May 2014 ; 9 Dec 2015 ;C-FWRT Air Canada Express ;104, lsd ;;
; C-GKEJ ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Feb 2016 ; 10 Jul 2020 ;C-GKEJ Air Canada Express ;113, lsd ;;
; C-GKEK ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 18 Mar 2016 ; 11 Aug 2020 ;C-GKEK Air Canada Express ;114, lsd ;;
; C-GKEM ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 29 Jan 2016 ; 13 Jul 2020 ;C-GKEM Air Canada Express ;112, lsd ;;
; C-GKEP ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 4 Apr 2016 ; 11 Feb 2020 ;C-GKEP Air Canada Express ;115, lsd ;;
; C-GKEZ ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 Jul 2016 ; 6 Feb 2020 ;C-GKEZ Air Canada Express ;118, lsd ;;
; C-GKFR ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 20 Apr 2016 ; 4 Feb 2020 ;C-GKFR Air Canada Express ;116, lsd ;;
; C-GKGC ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 Jun 2016 ; 8 Jan 2020 ;C-GKGC Air Canada Express ;117, lsd ;;
; C-GKLC ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 10 Jul 2019 ; 2 Jan 2020 ;HI1058 Air Century ;119, lsd ;;
; C-GNJA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 18 Dec 2015 ; 25 Oct 2019 ;C-GNJA Air Canada Express ;108 ;;
; C-GOJA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 29 Jan 2016 ; 29 Oct 2019 ;C-GOJA Air Canada Express ;111 ;;
; C-GTJA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 25 May 2015 ; 30 Oct 2019 ;C-GTJA Air Canada Express ;106 ;;
; C-GXJA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 18 Dec 2015 ; 15 Oct 2019 ;C-GXJA Air Canada Express ;110 ;;
; C-GZJA ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 18 Dec 2015 ; 4 Dec 2019 ;C-GZJA Air Canada Express ;107 ;;
