;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SX-BIA ;ATR 42-320;; 11 Jan 1990 ; 12 Dec 2003 ;SX-BIA Olympic Airlines ;Plato ;;
; SX-BIB ;ATR 42-320;; 24 Apr 1990 ; 12 Dec 2003 ;SX-BIB Olympic Airlines ;Socrates ;;
; SX-BIC ;ATR 42-320; Y48 ; 17 Jul 1990 ; 12 Dec 2003 ;SX-BIC Olympic Airlines ;Aristotle ;;
; SX-BID ;ATR 42-320;; 15 May 1991 ; 12 Dec 2003 ;SX-BID Olympic Airlines ;Pythagora ;;
; SX-BIM ;ATR 42-320;; 4 Dec 2002 ; 12 Dec 2003 ;SX-BIM Olympic Airlines ;Kostas Tsiklitiras, lsd ;;
; SX-BIN ;ATR 42-320;; 28 Nov 2002 ; 12 Dec 2003 ;SX-BIN Olympic Airlines ;Spyros Louis, lsd ;;
; SX-BIX ;ATR 42-300;; 30 May 1989 ; 5 Oct 1989 ;I-ATRN Avianova ;lsf ATI - Aero Trasporti Italiani ;;
; SX-BIY ;ATR 42-300;; 30 May 1989 ; 4 Jan 1990 ;I-ATRP ATI - Aero Trasporti Italiani ;lsf ATI - Aero Trasporti Italiani ;;
; SX-BIE ;ATR 72-202; Y68 ; 28 Jun 1991 ; 12 Dec 2003 ;SX-BIE Olympic Airlines ;Thales ;;
; SX-BIF ;ATR 72-202; Y68 ; 1 Aug 1991 ; 12 Dec 2003 ;SX-BIF Olympic Airlines ;Democritus ;;
; SX-BIG ;ATR 72-202; Y68 ; 9 Apr 1992 ; 12 Dec 2003 ;SX-BIG Olympic Airlines ;Homer ;;
; SX-BIH ;ATR 72-202; Y68 ; 10 Jun 1992 ; 12 Dec 2003 ;SX-BIH Olympic Airlines ;Herodotus ;;
; SX-BII ;ATR 72-202; Y68 ; 2 Apr 1993 ; 12 Dec 2003 ;SX-BII Olympic Airlines ;Hippocrates ;;
; SX-BIK ;ATR 72-202; Y68 ; 11 Jun 1993 ; 12 Dec 2003 ;SX-BIK Olympic Airlines ;Archimedes ;;
; SX-BIL ;ATR 72-202; Y68 ; 9 Jun 1995 ; 12 Dec 2003 ;SX-BIL Olympic Airlines ;Melina-Ellada ;;
; SX-BOA ;Boeing 717-2K9; CY115 ; 29 Dec 1999 ; 12 Dec 2003 ;SX-BOA Olympic Airlines ;Andromeda, lsd ;;
; SX-BOB ;Boeing 717-2K9; CY115 ; 29 Dec 1999 ; 12 Dec 2003 ;SX-BOB Olympic Airlines ;Kassiopi, lsd ;;
; SX-BOC ;Boeing 717-23S; CY115 ; 26 Jan 2001 ; 12 Dec 2003 ;SX-BOC Olympic Airlines ;Iridanos, lsd ;;
; SX-BFH ; Britten-Norman BN-2A-26 Islander ; Y9 ; 22 Oct 1981 ; 27 Jun 1985 ;G-BDDV Unknown ;;;
; SX-BIO ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 30 Oct 2003 ; 12 Dec 2003 ;SX-BIO Olympic Airlines ;Katerina Thanou, lsd, Olympic Games Athens 2004 cs ;;
; SX-BIP ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 22 Oct 2003 ; 12 Dec 2003 ;SX-BIP Olympic Airlines ;Voula Patoulidou, lsd ;;
; SX-BIQ ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 2 Nov 2003 ; 12 Dec 2003 ;SX-BIQ Olympic Airlines ;Kahi Kahiasvili, lsd, Olympic Games Athens 2004 cs ;;
; SX-BIR ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 28 Aug 2003 ; 12 Dec 2003 ;SX-BIR Olympic Airlines ;Kostas Kenteris, lsd ;;
; SX-BIS ;De Havilland Canada DHC-8-106 Dash 8;; 9 Oct 2003 ; 27 May 2004 ;5Y-GRS DAC Aviation International ;;;
; D-BHAL ;De Havilland Canada DHC-8-202Q Dash 8; C37 ; 24 Jul 2003 ; Sep 2003 ;D-BHAL Augsburg Airways ;lsf Augsburg Airways ;;
; D-BTHF ;De Havilland Canada DHC-8-202Q Dash 8;; 31 Jul 2003 ; 20 Nov 2003 ;P2-ANY Air Niugini ;lsf Augsburg Airways ;;
