;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-2409 ;Boeing 747-412F; Cargo ; Sep 2003 ;; 27.1 Years ;;
; B-2475 ;Boeing 747-4FTF; Cargo ; 16 Dec 2005 ;; 16.2 Years ;;
; B-2476 ;Boeing 747-4FTF; Cargo ; 28 Apr 2006 ;; 15.9 Years ;;
; B-2836 ;Boeing 757-2Z0(PCF); Cargo ; 22 Apr 2014 ;; 28.1 Years ;;
; B-2841 ;Boeing 757-2Z0(PCF); Cargo ; 30 Dec 2013 ;; 27.6 Years ;;
; B-2855 ;Boeing 757-2Z0(PCF); Cargo ; 14 Jul 2014 ;; 23.5 Years ;;
; B-2856 ;Boeing 757-2Z0(PCF); Cargo ; 8 Nov 2013 ;; 23.3 Years ;;
; B-2091 ;Boeing 777-FFT; Cargo ; 29 Aug 2014 ;; 7.5 Years ;;
; B-2092 ;Boeing 777-FFT; Cargo ; 27 Feb 2015 ;; 7.1 Years ;;
; B-2093 ;Boeing 777-FFT; Cargo ; 13 Jul 2015 ;; 6.7 Years ;;
; B-2094 ;Boeing 777-FFT; Cargo ; 31 Aug 2015 ;; 6.6 Years ;;
; B-2095 ;Boeing 777-FFT; Cargo ; 16 Dec 2013 ;; 8.3 Years ;;
; B-2096 ;Boeing 777-FFT; Cargo ; 12 Mar 2014 ;; 8 Years ;;
; B-2097 ;Boeing 777-FFT; Cargo ; 31 Mar 2014 ;; 8 Years ;;
; B-2098 ;Boeing 777-FFT; Cargo ; 30 Jun 2014 ;; 7.8 Years ;;
