;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; A6-EDZ ;Airbus A380-861; F14C76Y399 ; 12 Oct 2012 ; Parked DWC, lsd ; 9.8 Years ;;;
; A6-EEA ;Airbus A380-861; F14C76Y427 ; 19 Dec 2012 ;; 9.9 Years ;;;
; A6-EEB ;Airbus A380-861; F14C76Y427 ; 9 Nov 2012 ; Parked DWC, lsd ; 9.8 Years ;;;
; A6-EEC ;Airbus A380-861; F14C76Y427 ; 30 Nov 2012 ; Parked DWC, lsd ; 9.9 Years ;;;
; A6-EED ;Airbus A380-861; F14C76Y427 ; 28 Dec 2012 ;; 9.6 Years ;;;
; A6-EEE ;Airbus A380-861; F14C76Y427 ; 27 Dec 2012 ;; 9.6 Years ;;;
; A6-EEF ;Airbus A380-861; F14C76Y399 ; 6 May 2013 ;; 9.3 Years ;;;
; A6-EEG ;Airbus A380-861; F14C76Y399 ; 8 May 2013 ; Parked DWC ; 9.2 Years ;;;
; A6-EEH ;Airbus A380-861; F14C76Y399 ; 4 Jun 2013 ; Parked DWC, The sky is only the beginning cs ; 9.2 Years ;;;
; A6-EEI ;Airbus A380-861; F14C76Y427 ; 17 Jun 2013 ;lsd ; 9.1 Years ;;;
; A6-EEJ ;Airbus A380-861; F14C76Y427 ; 19 Sep 2013 ;; 8.9 Years ;;;
; A6-EEK ;Airbus A380-861; F14C76Y399 ; 29 Aug 2013 ;lsd ; 9 Years ;;;
; A6-EEL ;Airbus A380-861; F14C76Y399 ; 27 Nov 2013 ; Parked DXB, lsd ; 8.9 Years ;;;
; A6-EEM ;Airbus A380-861; F14C76Y399 ; 14 Nov 2013 ; Parked DWC, lsd ; 8.8 Years ;;;
; A6-EEN ;Airbus A380-861; F14C76Y427 ; 27 Nov 2013 ;lsd ; 8.8 Years ;;;
; A6-EEO ;Airbus A380-861; F14C76Y399 ; 29 Oct 2013 ;lsd ; 8.7 Years ;;;
; A6-EEP ;Airbus A380-861; F14C76Y399 ; 12 Dec 2013 ; Parked, lsd ; 8.7 Years ;;;
; A6-EEQ ;Airbus A380-861; F14C76Y399 ; 14 Feb 2014 ; Parked DWC, United for Wildlife cs ; 8.4 Years ;;;
; A6-EER ;Airbus A380-861; F14C76Y427 ; 19 Dec 2013 ;lsd ; 8.7 Years ;;;
; A6-EES ;Airbus A380-861; F14C76Y427 ; 19 Dec 2013 ;lsd, Dubai Expo cs ; 8.6 Years ;;;
; A6-EET ;Airbus A380-861; F14C76Y399 ; 27 Mar 2014 ; Parked DWC, lsd ; 8.3 Years ;;;
; A6-EEU ;Airbus A380-861; F14C76Y401 ; 27 Mar 2014 ;Dubai Expo cs ; 8.3 Years ;;;
; A6-EEV ;Airbus A380-861; F14C76Y401 ; 19 May 2014 ;; 8.2 Years ;;;
; A6-EEW ;Airbus A380-861; F14C76Y429 ; 27 Jun 2014 ;Dubai Expo cs ; 8.1 Years ;;;
; A6-EEX ;Airbus A380-861; F14C76Y429 ; 9 Jul 2014 ;Year of the Fiftieth cs ; 8 Years ;;;
; A6-EEY ;Airbus A380-861; F14C76Y429 ; 4 Sep 2014 ;lsd ; 8 Years ;;;
; A6-EEZ ;Airbus A380-861; F14C76Y429 ; 22 Aug 2014 ;; 7.9 Years ;;;
; A6-EOA ;Airbus A380-861; F14C76Y429 ; 26 Sep 2014 ; Parked DXB, lsd, Expo 2020 (Opportunity / Orange) cs ; 7.9 Years ;;;
; A6-EOB ;Airbus A380-861; F14C76Y429 ; 3 Nov 2014 ;lsd ; 7.7 Years ;;;
; A6-EOC ;Airbus A380-861; F14C76Y401 ; 26 Nov 2014 ;; 7.7 Years ;;;
; A6-EOD ;Airbus A380-861; F14C76Y401 ; 10 Dec 2014 ;; 7.6 Years ;;;
; A6-EOE ;Airbus A380-861; F14C76Y401 ; 22 Dec 2014 ;lsd, Year of the Fiftieth cs ; 7.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; A6-EOF ;Airbus A380-861; F14C76Y401 ; 30 Jan 2015 ; Parked DXB, lsd, Expo 2020 (Mobility / Blue) cs ; 7.5 Years ;;;
; A6-EOG ;Airbus A380-861; F14C76Y401 ; 2 Mar 2015 ; Parked DXB ; 7.4 Years ;;;
; A6-EOH ;Airbus A380-861; F14C76Y401 ; 17 Apr 2015 ; Parked DWC ; 7.3 Years ;;;
; A6-EOI ;Airbus A380-861; F14C76Y429 ; 18 May 2015 ; Parked DWC ; 7.2 Years ;;;
; A6-EOJ ;Airbus A380-861; F14C76Y429 ; 9 Jun 2015 ; Parked DWC, Expo 2020 (Sustainability / Green) cs ; 7.1 Years ;;;
; A6-EOK ;Airbus A380-861; F14C76Y429 ; 14 Jul 2015 ; Parked DWC, Expo 2020 (Sustainability / Green) cs ; 7 Years ;;;
; A6-EOL ;Airbus A380-861; F14C76Y401 ; 16 Jul 2015 ; Parked DWC, lsd, Expo 2020 (Sustainability / Green) cs ; 7 Years ;;;
; A6-EOM ;Airbus A380-861; F14C76Y401 ; 3 Aug 2015 ;lsd ; 7 Years ;;;
; A6-EON ;Airbus A380-861; F14C76Y401 ; 1 Sep 2015 ;lsd, Expo 2020 (Sustainability / Green) cs ; 6.9 Years ;;;
; A6-EOO ;Airbus A380-861; F14C76Y429 ; 17 Sep 2015 ; Parked DWC ; 6.9 Years ;;;
; A6-EOP ;Airbus A380-861; C58Y557 ; 4 Nov 2015 ; Parked DWC, lsd ; 6.8 Years ;;;
; A6-EOQ ;Airbus A380-861; C58Y557 ; 27 Nov 2015 ; Parked DWC, lsd, Expo 2020 (Mobility / Blue) cs ; 6.7 Years ;;;
; A6-EOR ;Airbus A380-861; C58Y557 ; 3 Dec 2015 ; Parked DWC, lsd ; 6.7 Years ;;;
; A6-EOS ;Airbus A380-861; C58Y557 ; 11 Dec 2015 ; Parked DWC, lsd, Expo 2020 (Mobility / Blue) cs ; 6.6 Years ;;;
; A6-EOT ;Airbus A380-861; F14C76Y429 ; 23 Dec 2015 ;Dubai Expo cs ; 6.6 Years ;;;
; A6-EOU ;Airbus A380-861; F14C76Y429 ; 26 Jan 2016 ;lsd, Expo 2020 (Opportunity / Orange) cs ; 6.6 Years ;;;
; A6-EOV ;Airbus A380-861; F14C76Y429 ; 19 Feb 2016 ;lsd, Expo 2020 (Opportunity / Orange) cs ; 6.4 Years ;;;
; A6-EOW ;Airbus A380-861; F14C76Y429 ; 25 Mar 2016 ;; 6.3 Years ;;;
; A6-EOX ;Airbus A380-861; C58Y557 ; 13 Apr 2016 ; Parked DWC, lsd ; 6.3 Years ;;;
; A6-EOY ;Airbus A380-861; C58Y557 ; 22 Apr 2016 ; Parked DWC, lsd ; 6.2 Years ;;;
; A6-EOZ ;Airbus A380-861; F14C76Y429 ; 20 May 2016 ;lsd ; 6.1 Years ;;;
; A6-EUA ;Airbus A380-861; F14C76Y429 ; 31 May 2016 ;lsd ; 6.1 Years ;;;
; A6-EUB ;Airbus A380-861; F14C76Y429 ; 17 Jun 2016 ;lsd ; 6.1 Years ;;;
; A6-EUC ;Airbus A380-861; F14C76Y429 ; 9 Sep 2016 ;lsd ; 6 Years ;;;
; A6-EUD ;Airbus A380-861; F14C76Y429 ; 30 Jun 2016 ;lsd ; 6 Years ;;;
; A6-EUE ;Airbus A380-861; F14C76Y426 ; 19 Aug 2016 ;; 5.9 Years ;;;
; A6-EUF ;Airbus A380-861; F14C76Y426 ; 5 Oct 2016 ;lsd ; 5.9 Years ;;;
; A6-EUG ;Airbus A380-861; F14C76Y426 ; 25 Oct 2016 ;; 5.9 Years ;;;
; A6-EUH ;Airbus A380-861; F14C76Y426 ; 18 Nov 2016 ;; 5.8 Years ;;;
; A6-EUI ;Airbus A380-861; F14C76Y426 ; 21 Feb 2017 ;lsd ; 5.8 Years ;;;
; A6-EUJ ;Airbus A380-861; F14C76Y426 ; 30 Nov 2016 ;; 5.7 Years ;;;
; A6-EUK ;Airbus A380-861; F14C76Y426 ; 9 Dec 2016 ;; 5.7 Years ;;;
; A6-EUL ;Airbus A380-861; F14C76Y426 ; 20 Dec 2016 ;lsd ; 5.6 Years ;;;
; A6-EUM ;Airbus A380-842; F14C76Y429 ; 28 Dec 2016 ;; 5.7 Years ;;;
; A6-EUN ;Airbus A380-842; C58Y557 ; 29 Dec 2016 ;lsd ; 5.6 Years ;;;
; A6-EUO ;Airbus A380-842; C58Y557 ; 29 Dec 2016 ; Parked DWC, lsd ; 5.6 Years ;;;
; A6-EUP ;Airbus A380-842; C58Y557 ; 24 Mar 2017 ; Parked DWC, lsd ; 5.5 Years ;;;
; A6-EUQ ;Airbus A380-842; C58Y557 ; 12 May 2017 ;lsd ; 5.4 Years ;;;
; A6-EUR ;Airbus A380-842; F14C76Y426 ; 16 Mar 2018 ;lsd ; 5.3 Years ;;;
; A6-EUS ;Airbus A380-842; F14C76Y426 ; 30 Nov 2017 ;; 5.1 Years ;;;
; A6-EUT ;Airbus A380-842; F14C76Y426 ; 1 Nov 2017 ;; 5.1 Years ;;;
; A6-EUU ;Airbus A380-842; F14C76Y426 ; 30 Jun 2018 ;lsd, Year of the Fiftieth cs ; 5.1 Years ;;;
; A6-EUV ;Airbus A380-842; F14C76Y426 ; 6 Nov 2017 ;lsd ; 5 Years ;;;
; A6-EUW ;Airbus A380-842; F14C76Y426 ; 14 Sep 2018 ;; 4.8 Years ;;;
; A6-EUX ;Airbus A380-842; C58Y557 ; 28 Jul 2017 ; Parked DWC, lsd ; 5 Years ;;;
; A6-EUY ;Airbus A380-842; C58Y557 ; 29 Aug 2017 ; Parked DWC, lsd ; 4.9 Years ;;;
; A6-EUZ ;Airbus A380-842; C58Y557 ; 29 Sep 2017 ; Parked DWC, lsd ; 4.7 Years ;;;
; A6-EVA ;Airbus A380-842; C58Y557 ; 26 Apr 2018 ; Parked DWC ; 4.4 Years ;;;
; A6-EVB ;Airbus A380-842; C58Y557 ; 16 Nov 2018 ;; 7.9 Years ;;;
; A6-EVC ;Airbus A380-842; F14C76Y426 ; 7 May 2019 ;; 4 Years ;;;
; A6-EVD ;Airbus A380-842; F14C76Y426 ; 19 Jul 2019 ;; 3.8 Years ;;;
; A6-EVE ;Airbus A380-842; F14C76Y426 ; 28 Nov 2018 ;; 3.8 Years ;;;
; A6-EVF ;Airbus A380-842; F14C76Y426 ; 7 Dec 2018 ;; 3.6 Years ;;;
; A6-EVG ;Airbus A380-842; F14C76Y426 ; 18 Jun 2019 ; Parked, Year of the Fiftieth cs ; 3.4 Years ;;;
; A6-EVH ;Airbus A380-842; F14C76Y426 ; 14 Dec 2018 ;Expo 2020 (Mobility / Blue) cs ; 3.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; A6-EVI ;Airbus A380-842; F14C76Y426 ; 12 Dec 2019 ;; 2.9 Years ;;;
; A6-EVJ ;Airbus A380-842; F14C76Y426 ; 8 Nov 2019 ;; 3.1 Years ;;;
; A6-EVK ;Airbus A380-842; F14C76Y426 ; 20 Dec 2019 ;; 2.7 Years ;;;
; A6-EVL ;Airbus A380-842; F14C76Y426 ; 4 Dec 2020 ;; 2.6 Years ;;;
; A6-EVM ;Airbus A380-842; F14C76Y426 ; 11 Dec 2020 ;; 2.2 Years ;;;
; A6-EVN ;Airbus A380-842; F14C76W56Y338 ; 22 Dec 2020 ;; 2 Years ;;;
; A6-EVO ;Airbus A380-842; F14C76W56Y338 ; 18 Jun 2021 ;; 1.4 Years ;;;
; A6-EVP ;Airbus A380-842; F14C76W56Y338 ; 12 May 2021 ;; 1.5 Years ;;;
; A6-EVQ ;Airbus A380-842; F14C76W56Y338 ; 7 Oct 2021 ;Year of the Fiftieth cs ; 1.3 Years ;;;
; A6-EVR ;Airbus A380-842; F14C76W56Y338 ; 10 Dec 2021 ;; 1 Years ;;;
; A6-EVS ;Airbus A380-842; F14C76W56Y338 ; 16 Dec 2021 ;; 1 Years ;;;
; A6-EWA ;Boeing 777-21HLR; C38Y264 ; 31 Aug 2007 ;; 14.6 Years ;;;
; A6-EWB ;Boeing 777-21HLR; C38Y264 ; 21 Sep 2007 ;; 14.5 Years ;;;
; A6-EWC ;Boeing 777-21HLR; C38Y264 ; 19 Nov 2007 ;lsd ; 14.3 Years ;;;
; A6-EWD ;Boeing 777-21HLR; C38Y264 ; 25 Jan 2008 ; Parked ; 14.1 Years ;;;
; A6-EWE ;Boeing 777-21HLR; C38Y264 ; 30 Jun 2008 ;; 13.7 Years ;;;
; A6-EWF ;Boeing 777-21HLR; C38Y264 ; 28 Aug 2008 ;; 13.5 Years ;;;
; A6-EWG ;Boeing 777-21HLR; C38Y264 ; 10 Nov 2008 ;; 13.5 Years ;;;
; A6-EWH ;Boeing 777-21HLR; C38Y264 ; 23 Dec 2008 ;; 13.2 Years ;;;
; A6-EWI ;Boeing 777-21HLR; C38Y264 ; 26 Jan 2009 ;; 13.1 Years ;;;
; A6-EWJ ;Boeing 777-21HLR; C38Y264 ; 30 Mar 2009 ;lsd ; 13 Years ;;;
; A6-EBK ;Boeing 777-31HER; Preighter ; 15 Feb 2006 ;; 16.1 Years ;;;
; A6-EBM ;Boeing 777-31HER; Preighter ; 23 Mar 2006 ;; 16 Years ;;;
; A6-EBO ;Boeing 777-36NER; Preighter ; 30 May 2006 ;lsd ; 15.8 Years ;;;
; A6-EBQ ;Boeing 777-36NER; F8C42Y304 ; 4 Aug 2006 ;lsd ; 15.6 Years ;;;
; A6-EBR ;Boeing 777-31HER; F8C42Y304 ; 30 Aug 2006 ;; 15.5 Years ;;;
; A6-EBU ;Boeing 777-31HER; F8C42Y304 ; 23 Oct 2006 ;; 15.4 Years ;;;
; A6-EBW ;Boeing 777-36NER; F8C42Y304 ; 29 Nov 2006 ;lsd ; 15.3 Years ;;;
; A6-EBY ;Boeing 777-36NER; F8C42Y304 ; 30 Mar 2007 ;lsd ; 15 Years ;;;
; A6-ECA ;Boeing 777-36NER; F8C42Y304 ; 21 Jun 2007 ;lsd ; 14.8 Years ;;;
; A6-ECC ;Boeing 777-36NER; F8C42Y304 ; 2 Oct 2007 ;lsd, Expo 2020 (Mobility / Blue) cs ; 14.5 Years ;;;
; A6-ECD ;Boeing 777-36NER; F8C42Y304 ; 27 Oct 2007 ;lsd, Expo 2020 (Opportunity / Orange) cs ; 14.4 Years ;;;
; A6-ECE ;Boeing 777-31HER; F8C42Y304 ; 20 Dec 2007 ;lsd ; 14.3 Years ;;;
; A6-ECF ;Boeing 777-31HER; F8C42Y304 ; 29 Jan 2008 ;; 14.1 Years ;;;
; A6-ECG ;Boeing 777-31HER; F8C42Y304 ; 22 Apr 2008 ;"Real Madrid C.F." titles ; 13.9 Years ;;;
; A6-ECH ;Boeing 777-31HER; F8C42Y304 ; 9 May 2008 ;; 13.8 Years ;;;
; A6-ECI ;Boeing 777-31HER; F8C42Y304 ; 25 Jul 2008 ;; 13.7 Years ;;;
; A6-ECJ ;Boeing 777-31HER; F8C42Y304 ; 28 Aug 2008 ;; 13.6 Years ;;;
; A6-ECK ;Boeing 777-31HER; F8C42Y304 ; 10 Dec 2008 ;; 13.3 Years ;;;
; A6-ECM ;Boeing 777-36NER; F8C42Y304 ; 21 Jan 2009 ;lsd ; 13.2 Years ;;;
; A6-ECO ;Boeing 777-36NER; F8C42Y304 ; 26 Feb 2009 ;lsd ; 13 Years ;;;
; A6-ECQ ;Boeing 777-31HER; F8C42Y304 ; 30 Apr 2009 ;lsd ; 12.9 Years ;;;
; A6-ECR ;Boeing 777-31HER; F8C42Y304 ; 26 Jun 2009 ;lsd ; 12.7 Years ;;;
; A6-ECS ;Boeing 777-31HER; F8C42Y304 ; 29 Jul 2009 ;; 12.6 Years ;;;
; A6-ECT ;Boeing 777-31HER; F8C42Y304 ; 27 Aug 2009 ;; 12.6 Years ;;;
; A6-ECU ;Boeing 777-31HER; F8C42Y304 ; 29 Sep 2009 ;Expo 2020 (Opportunity / Orange) cs ; 12.4 Years ;;;
; A6-ECV ;Boeing 777-31HER; F8C42Y304 ; 29 Oct 2009 ;; 12.4 Years ;;;
; A6-ECW ;Boeing 777-31HER; F8C42Y304 ; 17 Nov 2009 ;; 12.3 Years ;;;
; A6-ECX ;Boeing 777-31HER; F8C42Y304 ; 25 Nov 2009 ;; 12.3 Years ;;;
; A6-ECY ;Boeing 777-31HER; C42Y386 ; 27 Jan 2010 ;; 12.2 Years ;;;
; A6-ECZ ;Boeing 777-31HER; C42Y386 ; 11 Feb 2010 ;; 12.1 Years ;;;
; A6-EGA ;Boeing 777-31HER; F8C42Y304 ; 14 Apr 2010 ;; 11.9 Years ;;;
; A6-EGB ;Boeing 777-31HER; F8C42Y304 ; 5 May 2011 ;lsd, Year of the Fiftieth cs ; 10.9 Years ;;;
; A6-EGC ;Boeing 777-31HER; F8C42Y304 ; 14 Jul 2011 ;lsd ; 10.7 Years ;;;
; A6-EGD ;Boeing 777-31HER; Preighter ; 18 Jul 2011 ;; 10.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; A6-EGE ;Boeing 777-31HER; F8C42Y304 ; 5 Aug 2011 ;Year of the Fiftieth cs ; 10.6 Years ;;;
; A6-EGF ;Boeing 777-31HER; F8C42Y304 ; 20 Sep 2011 ;lsd ; 10.5 Years ;;;
; A6-EGG ;Boeing 777-31HER; Preighter ; 11 Oct 2011 ;; 10.4 Years ;;;
; A6-EGH ;Boeing 777-31HER; F8C42Y304 ; 20 Oct 2011 ;; 10.4 Years ;;;
; A6-EGI ;Boeing 777-31HER; F8C42Y304 ; 10 Nov 2011 ;; 10.3 Years ;;;
; A6-EGJ ;Boeing 777-31HER; F8C42Y310 ; 8 Dec 2011 ;lsd ; 10.3 Years ;;;
; A6-EGK ;Boeing 777-31HER; Preighter ; 15 Dec 2011 ;lsd ; 10.3 Years ;;;
; A6-EGL ;Boeing 777-31HER; F8C42Y310 ; 29 Dec 2011 ;; 10.2 Years ;;;
; A6-EGM ;Boeing 777-31HER; F8C42Y310 ; 24 Jan 2012 ;lsd ; 10.1 Years ;;;
; A6-EGN ;Boeing 777-31HER; F8C42Y310 ; 29 Feb 2012 ;lsd ; 10 Years ;;;
; A6-EGO ;Boeing 777-31HER; F8C42Y310 ; 20 Mar 2012 ;; 10 Years ;;;
; A6-EGP ;Boeing 777-31HER; Preighter ; 8 May 2012 ;; 9.9 Years ;;;
; A6-EGQ ;Boeing 777-31HER; F8C42Y310 ; 16 May 2012 ;lsd ; 9.8 Years ;;;
; A6-EGR ;Boeing 777-31HER; F8C42Y310 ; 30 May 2012 ;lsd ; 9.8 Years ;;;
; A6-EGS ;Boeing 777-31HER; F8C42Y310 ; 11 Jun 2012 ;; 9.7 Years ;;;
; A6-EGT ;Boeing 777-31HER; F8C42Y310 ; 29 Jun 2012 ;lsd ; 9.7 Years ;;;
; A6-EGU ;Boeing 777-31HER; F8C42Y310 ; 13 Jul 2012 ;lsd ; 9.7 Years ;;;
; A6-EGV ;Boeing 777-31HER; F8C42Y310 ; 31 Jul 2012 ;; 9.6 Years ;;;
; A6-EGW ;Boeing 777-31HER; F8C42Y310 ; 10 Aug 2012 ;; 9.6 Years ;;;
; A6-EGX ;Boeing 777-31HER; F8C42Y310 ; 31 Aug 2012 ;; 9.6 Years ;;;
; A6-EGY ;Boeing 777-31HER; F8C42Y310 ; 5 Sep 2012 ;lsd ; 9.6 Years ;;;
; A6-EGZ ;Boeing 777-31HER; F8C42Y310 ; 30 Sep 2012 ;lsd ; 9.5 Years ;;;
; A6-ENA ;Boeing 777-31HER; C42Y386 ; 16 Oct 2012 ;; 9.5 Years ;;;
; A6-ENB ;Boeing 777-31HER; C42Y386 ; 16 Nov 2012 ;; 9.4 Years ;;;
; A6-ENC ;Boeing 777-31HER; C42Y386 ; 30 Nov 2012 ;lsf Commerzbank ; 9.3 Years ;;;
; A6-END ;Boeing 777-31HER; C42Y386 ; 14 Dec 2012 ;; 9.2 Years ;;;
; A6-ENE ;Boeing 777-31HER; F8C42Y310 ; 23 Jan 2013 ;; 9.1 Years ;;;
; A6-ENF ;Boeing 777-31HER; C42Y386 ; 31 Jan 2013 ;lsd ; 9.1 Years ;;;
; A6-ENG ;Boeing 777-31HER; F8C42Y310 ; 19 Feb 2013 ;Expo 2020 (Opportunity / Orange) cs ; 9.1 Years ;;;
; A6-ENH ;Boeing 777-31HER; C42Y386 ; 1 Mar 2013 ;Expo 2020 (Sustainability / Green) cs ; 9.1 Years ;;;
; A6-ENI ;Boeing 777-31HER; C42Y386 ; 26 Mar 2013 ; Parked ; 9 Years ;;;
; A6-ENJ ;Boeing 777-31HER; F8C42Y310 ; 17 May 2013 ;; 8.9 Years ;;;
; A6-ENK ;Boeing 777-31HER; F8C42Y310 ; 25 Jul 2013 ;; 8.7 Years ;;;
; A6-ENL ;Boeing 777-31HER; F8C42Y310 ; 30 Aug 2013 ;; 8.6 Years ;;;
; A6-ENM ;Boeing 777-31HER; F8C42Y310 ; 24 Jan 2014 ;Expo 2020 (Opportunity / Orange) cs ; 8.2 Years ;;;
; A6-ENN ;Boeing 777-31HER; F8C42Y310 ; 21 Feb 2014 ;; 8.1 Years ;;;
; A6-ENO ;Boeing 777-31HER; C42Y386 ; 19 Mar 2014 ;; 8 Years ;;;
; A6-ENP ;Boeing 777-31HER; F8C42Y310 ; 24 Apr 2014 ;; 7.9 Years ;;;
; A6-ENQ ;Boeing 777-31HER; F8C42Y310 ; 27 May 2014 ;; 7.8 Years ;;;
; A6-ENR ;Boeing 777-31HER; F8C42Y310 ; 11 Jun 2014 ;Expo 2020 (Opportunity / Orange) cs ; 7.8 Years ;;;
; A6-ENS ;Boeing 777-31HER; F8C42Y310 ; 29 Jul 2014 ;; 7.7 Years ;;;
; A6-ENT ;Boeing 777-31HER; F8C42Y310 ; 15 Aug 2014 ;; 7.6 Years ;;;
; A6-ENU ;Boeing 777-31HER; F8C42Y310 ; 29 Sep 2014 ;; 7.5 Years ;;;
; A6-ENV ;Boeing 777-31HER; F8C42Y310 ; 28 Oct 2014 ;; 7.4 Years ;;;
; A6-ENW ;Boeing 777-31HER; C42Y386 ; 13 Nov 2014 ;; 7.4 Years ;;;
; A6-ENX ;Boeing 777-31HER; F8C42Y310 ; 19 Dec 2014 ;; 7.3 Years ;;;
; A6-ENY ;Boeing 777-31HER; C42Y386 ; 3 Mar 2015 ;lsd ; 7.1 Years ;;;
; A6-ENZ ;Boeing 777-31HER; F8C42Y310 ; 14 Apr 2015 ;; 7 Years ;;;
; A6-EPA ;Boeing 777-31HER; F8C42Y310 ; 31 Aug 2015 ;; 6.7 Years ;;;
; A6-EPB ;Boeing 777-31HER; F8C42Y310 ; 31 Aug 2015 ;Year of the Fiftieth cs ; 6.6 Years ;;;
; A6-EPC ;Boeing 777-31HER; F8C42Y310 ; 30 Sep 2015 ;; 6.5 Years ;;;
; A6-EPD ;Boeing 777-31HER; F8C42Y310 ; 19 Oct 2015 ;Expo 2020 (Mobility / Blue) cs ; 6.5 Years ;;;
; A6-EPE ;Boeing 777-31HER; C42Y386 ; 25 Nov 2015 ;Expo 2020 (Sustainability / Green) cs ; 6.4 Years ;;;
; A6-EPF ;Boeing 777-31HER; F8C42Y310 ; 20 Nov 2015 ; Parked, Expo 2020 (Sustainability / Green) cs ; 6.3 Years ;;;
; A6-EPG ;Boeing 777-31HER; C42Y386 ; 11 Dec 2015 ;; 6.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; A6-EPH ;Boeing 777-31HER; F8C42Y310 ; 18 Dec 2015 ;; 6.3 Years ;;;
; A6-EPI ;Boeing 777-31HER; F8C42Y310 ; 15 Jan 2016 ;; 6.2 Years ;;;
; A6-EPJ ;Boeing 777-31HER; F8C42Y310 ; 12 Feb 2016 ;; 6.1 Years ;;;
; A6-EPK ;Boeing 777-31HER; F8C42Y310 ; 16 Mar 2016 ;Expo 2020 (Mobility / Blue) cs ; 6 Years ;;;
; A6-EPL ;Boeing 777-31HER; F8C42Y310 ; 15 Apr 2016 ;Expo 2020 (Sustainability / Green) cs ; 5.9 Years ;;;
; A6-EPM ;Boeing 777-31HER; F8C42Y310 ; 20 May 2016 ;; 5.8 Years ;;;
; A6-EPN ;Boeing 777-31HER; F8C42Y310 ; 30 Jun 2016 ;; 5.7 Years ;;;
; A6-EPO ;Boeing 777-31HER; F8C42Y310 ; 28 Jul 2016 ;lsd, Year of the Fiftieth cs ; 5.6 Years ;;;
; A6-EPP ;Boeing 777-31HER; F8C42Y310 ; 29 Jul 2016 ;; 5.6 Years ;;;
; A6-EPQ ;Boeing 777-31HER; C42Y386 ; 19 Aug 2016 ;lsd ; 5.6 Years ;;;
; A6-EPR ;Boeing 777-31HER; C42Y386 ; 23 Sep 2016 ;lsd ; 5.5 Years ;;;
; A6-EPS ;Boeing 777-31HER; F8C42Y310 ; 29 Sep 2016 ;; 5.5 Years ;;;
