;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-CBL ;Boeing 737-2K6(A);; 10 Apr 1991 ; 17 Nov 1991 ; Written Off ;lsd ;;
; HR-SHD ;Boeing 737-248;; 20 Nov 1979 ; 9 Mar 1980 ;EI-ASG Aer Lingus ;lsf Aer Lingus ;;
; HR-SHG ;Boeing 737-214;; 28 Nov 1987 ;; Scrapped ;lsd ;;
; HR-SHI ;Boeing 737-2A9(A);; 18 Nov 1989 ; Apr 1992 ;VT-EWA East West Airlines ;lsd ;;
; HR-SHJ ;Boeing 737-212(A); Y125 ; 17 Jun 1990 ; 1 Apr 1992 ;OB-1476 Faucett Peru ;lsd ;;
; HR-SHO ;Boeing 737-2A3;; 1 Nov 1991 ; 14 Jun 1996 ;C-GWJO WestJet ;;;
; HR-SHP ;Boeing 737-2H6(A);; 15 Dec 1991 ; Jan 1994 ;TG-AOA Aviateca ;lsd ;;
; HR-SHQ ;Boeing 737-2P6(A);; 1 Jul 1993 ; 6 Apr 1994 ;HP-1255CMP Copa Airlines ;lsd ;;
; N3160M ;Boeing 737-217;; 1 Jan 1992 ; 13 Apr 1994 ;XA-SOM SARO - Servicios Aéreos Rutas Oriente ;;;
; N401SH ;Boeing 737-2H6(A); F12Y94 ; 8 Jun 1992 ; 18 Jul 1993 ; Written Off ;lsd ;;
; EI-CBT ;Boeing 737-4Y0;; 18 Dec 1990 ; 28 Jan 1991 ;PT-TEO Transbrasil ;lsd ;;
; HR-SHK ;Boeing 737-4Y0;; 9 Aug 1990 ; 12 Apr 1991 ;PP-SOI VASP ;lsd ;;
; HR-SHL ;Boeing 737-4Y0;; 7 Aug 1990 ; 24 Apr 1991 ;PP-SOH VASP ;lsd ;;
; HR-SAW ;Lockheed L-188A Electra;; 9 Dec 1970 ; 8 Jan 1981 ; Written Off ;Copen Galel ;;
; HR-SHN ;Lockheed L-188A(F) Electra; Cargo ; Jan 1992 ; 14 Jan 1994 ;C-FZCS Conair Aerial Firefighting ;;;
