;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; YA-CAV ;Airbus A310-304;; 1 Nov 2015 ;; 33 Years ;;
; YA-PIC ;Boeing 737-4Y0;; Aug 2012 ;; 28.7 Years ;;
; YA-PID ;Boeing 737-4Y0;; Aug 2015 ;; 28.9 Years ;;
; YA-FGA ;Boeing 737-53S;; Feb 2019 ;lst Bakhtar Afghan Airlines ; 23.3 Years ;;
