;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OO-LTE ;Boeing 737-3M8;; 29 Nov 1990 ; 21 May 1991 ;OO-LTE TEA - Trans European Airlines ;lsf TEA - Trans European Airlines ;;
; OO-LTL ;Boeing 737-3M8;; 13 May 1991 ; 16 Mar 1992 ;OO-LTL EuroBelgian Airlines (EBA) ;lsf TEA - Trans European Airlines ;;
; G-IEAB ;Boeing 757-23A;; 10 Apr 1990 ; 14 Apr 1991 ;G-IEAB Air Holland ;lsf Air Holland ;;
; P4-AAA ;Boeing 757-236;; 11 Oct 1991 ; 9 Apr 1992 ;G-IEAD Inter European Airways ;lsd ;;
; G-BYAA ;Boeing 767-204ER; Y290 ; 19 Nov 1991 ; 27 Apr 1992 ;G-BYAA Britannia Airways ;lsf Britannia Airways ;;
; ZK-NBI ;Boeing 767-204;; 1 Jun 1992 ; 1 Dec 1992 ;ZK-NBI Air New Zealand ;lsf Air New Zealand ;;
; EI-CAL ;Boeing 767-3Y0ER;; 30 Nov 1992 ; 7 Jun 1993 ;EI-CAL Aer Lingus ;lsf Aer Lingus ;;
; P4-DCA ;McDonnell Douglas DC-9-32; C8Y95 ; 14 Sep 1998 ; 2000 ; Preserved ;Prikichi, lsf Cari Aviation Leasing ;;
; P4-DCB ;McDonnell Douglas DC-9-32;; 19 May 2000 ; 27 Jul 2000 ;N18513 PLM International ;lsd ;;
; P4-MDD ;McDonnell Douglas DC-9-31;; 13 Nov 1993 ; 8 Dec 1997 ;N975ML ASSA Airlines Support Inc ;lsf Denis Developments Inc ;;
; F-GHEI ;McDonnell Douglas MD-83 (DC-9-83);; 10 Dec 1992 ; 5 May 1993 ;F-GHEI Air Liberté ;lsf Air Liberté ;;
; P4-MDB ;McDonnell Douglas MD-83 (DC-9-83);; Apr 1992 ; Aug 1992 ;N833RA Reno Air ;;;
; P4-MDE ;McDonnell Douglas MD-83 (DC-9-83);; Mar 1995 ; 3 Apr 1998 ;B-28031 Far Eastern Air Transport ;lsd ;;
; N11FQ ;McDonnell Douglas MD-88;; Oct 1992 ; 28 Sep 2001 ;N11FQ Southeast Airlines ;;;
; N12FQ ;McDonnell Douglas MD-88;; Dec 1992 ; 6 Aug 2001 ;N12FQ Southeast Airlines ;;;
; P4-MDF ;McDonnell Douglas MD-90-30;; 20 Nov 1998 ;; Scrapped ;;;
; P4-MDG ;McDonnell Douglas MD-90-30;; 20 Nov 1998 ; 23 Oct 2000 ; Scrapped ;;;
; P4-MDH ;McDonnell Douglas MD-90-30;; 1 Apr 2000 ;; Scrapped ;;;
