;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA737N ;Boeing 737-8HX; Y177 ; 9 Aug 2007 ;lsd ; 14.6 Years ;;
; JA737Q ;Boeing 737-86N(WL); Y177 ; 4 Jun 2008 ;lsd ; 13.8 Years ;;
; JA737R ;Boeing 737-86N(WL); Y177 ; 14 Jul 2008 ;lsd ; 13.7 Years ;;
; JA737T ;Boeing 737-8Q8(WL); Y177 ; 2 Mar 2009 ;lsd ; 13 Years ;;
; JA737U ;Boeing 737-8FZ(WL); Y177 ; 30 Apr 2009 ;lsd ; 12.9 Years ;;
; JA737X ;Boeing 737-8AL(WL); Y177 ; 16 Nov 2009 ;lsd, Vissel Kobe cs ; 12.3 Years ;;
; JA737Y ;Boeing 737-8FZ(WL); Y177 ; 8 Dec 2009 ;lsd ; 12.3 Years ;;
; JA737Z ;Boeing 737-82Y(WL); Y177 ; 22 Jun 2010 ;lsd ; 11.7 Years ;;
; JA73AA ;Boeing 737-8AL(WL); Y177 ; 9 Aug 2018 ;lsd ; 3.6 Years ;;
; JA73AB ;Boeing 737-8AL(WL); Y177 ; 21 May 2019 ;lsd, Pokémon cs ; 2.8 Years ;;
; JA73AC ;Boeing 737-8AL(WL); Y177 ; 26 Jun 2019 ;lsd ; 2.7 Years ;;
; JA73NA ;Boeing 737-8HX(WL); Y177 ; 17 Aug 2010 ;lsd ; 11.6 Years ;;
; JA73NC ;Boeing 737-8FZ(WL); Y177 ; 28 Oct 2010 ; Parked ; 11.4 Years ;;
; JA73ND ;Boeing 737-8FZ(WL); Y177 ; 18 Nov 2010 ;; 11.3 Years ;;
; JA73NE ;Boeing 737-82Y(WL); Y177 ; 21 Dec 2010 ;lsd ; 11.2 Years ;;
; JA73NF ;Boeing 737-86N(WL); Y177 ; 11 May 2011 ;lsd ; 10.8 Years ;;
; JA73NG ;Boeing 737-86N(WL); Y177 ; 11 Aug 2011 ;lsd ; 10.6 Years ;;
; JA73NJ ;Boeing 737-86N(WL); Y177 ; 21 Nov 2011 ;lsd ; 10.3 Years ;;
; JA73NK ;Boeing 737-86N(WL); Y177 ; 10 Jan 2012 ;lsd ; 10.2 Years ;;
; JA73NL ;Boeing 737-8HX(WL); Y177 ; 21 Feb 2012 ;lsd ; 10.1 Years ;;
; JA73NM ;Boeing 737-81D(WL); Y177 ; 23 Feb 2012 ;lsd ; 10 Years ;;
; JA73NN ;Boeing 737-81D(WL); Y177 ; 27 Mar 2012 ;lsd ; 9.9 Years ;;
; JA73NP ;Boeing 737-8HX(WL); Y177 ; 15 May 2012 ;lsd ; 9.8 Years ;;
; JA73NQ ;Boeing 737-81D(WL); Y177 ; 17 Jan 2013 ;lsd, 20th Anniversary cs ; 9.1 Years ;;
; JA73NR ;Boeing 737-8FH(WL); Y177 ; 12 Feb 2013 ;lsd, Hanshin Tigers cs ; 9.1 Years ;;
; JA73NT ;Boeing 737-86N(WL); Y177 ; 21 May 2013 ;lsd ; 8.8 Years ;;
; JA73NU ;Boeing 737-86N(WL); Y177 ; 27 Jun 2013 ;SoftBank Hawks - Taka Girl Jet cs ; 8.7 Years ;;
; JA73NX ;Boeing 737-86N(WL); Y177 ; 17 Sep 2013 ;lsd, Hokkaido Nippon-Ham Fighters cs ; 8.5 Years ;;
; JA73NY ;Boeing 737-86N(WL); Y177 ; 3 Oct 2013 ;lsd, B.League cs ; 8.4 Years ;;
