;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SX-BEK ;Airbus A300B4-605R;; 12 Dec 2003 ; 1 Mar 2005 ;EP-IBC Iran Air ;Makedonia / Macedonia ;;
; SX-BEL ;Airbus A300B4-605R;; 12 Dec 2003 ; 1 Mar 2005 ;EP-IBD Iran Air ;;;
; SX-BEM ;Airbus A300B4-605R;; 12 Dec 2003 ; 26 Oct 2008 ;TC-OAZ Onur Air ;Creta, lsd ;;
; SX-DFA ;Airbus A340-313; C32Y263 ; 12 Dec 2003 ; 29 Sep 2009 ; Scrapped ;Olympia ;;
; SX-DFB ;Airbus A340-313; C32Y263 ; 12 Dec 2003 ; 29 Sep 2009 ; Scrapped ;Delphi ;;
; SX-DFC ;Airbus A340-313; C32Y263 ; 12 Dec 2003 ; 29 Sep 2009 ;UP-A4002 Bek Air ;Marathon ;;
; SX-DFD ;Airbus A340-313; C32Y263 ; 12 Dec 2003 ; 29 Sep 2009 ;UP-A4003 Bek Air ;Epidaurus ;;
; SX-BIA ;ATR 42-320;; 12 Dec 2003 ;; Scrapped ;Plato ;;
; SX-BIB ;ATR 42-320;; 12 Dec 2003 ; 29 Jun 2012 ;SE-MGE West Air Sweden ;Socrates ;;
; SX-BIC ;ATR 42-320;; 12 Dec 2003 ; 19 Jul 2012 ;C-GKKR Calm Air ;Aristotle ;;
; SX-BID ;ATR 42-320;; 12 Dec 2003 ; 29 Jun 2012 ;SE-MGG West Air Sweden ;Pythagora ;;
; SX-BIM ;ATR 42-320;; 12 Dec 2003 ; 23 Feb 2010 ;OY-EDH Nordic Aviation Capital (NAC) ;Kostas Tsiklitiras, lsd ;;
; SX-BIN ;ATR 42-320;; 12 Dec 2003 ; 23 Feb 2010 ;OY-EDF Nordic Aviation Capital (NAC) ;Spyros Louis, lsd ;;
; SX-BPA ;ATR 42-300; Y50 ; 10 Oct 2008 ; 29 Sep 2009 ; Scrapped ;;;
; SX-BIE ;ATR 72-202; Y68 ; 12 Dec 2003 ; 29 Jun 2012 ;SE-MGH West Air Sweden ;Thales ;;
; SX-BIF ;ATR 72-202; Y68 ; 12 Dec 2003 ; 29 Jun 2012 ;SE-MGI West Air Sweden ;Democritus ;;
; SX-BIG ;ATR 72-202; Y68 ; 12 Dec 2003 ; 29 Jun 2012 ;SE-MGJ West Air Sweden ;Homer ;;
