;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; F-ORVB ;ATR 42-600; Y48 ; 19 Nov 2013 ;;; 8.7 Years ;;
; F-ORVC ;ATR 42-600; Y48 ; 24 Jul 2014 ;;; 7.6 Years ;;
; F-ORVN ;ATR 72-600 (72-212A); Y68 ; 3 Nov 2015 ;; Rereara'i ; 6.8 Years ;;
; F-ORVO ;ATR 72-600 (72-212A); Y68 ; 3 Dec 2015 ;; Rereatau ; 6.3 Years ;;
; F-ORVR ;ATR 72-600 (72-212A); Y68 ; 18 Oct 2017 ;60 Years cs ; Tapuata ; 4.4 Years ;;
; F-ORVS ;ATR 72-600 (72-212A); Y68 ; 18 Nov 2014 ;; Heireva ; 7.3 Years ;;
; F-ORVT ;ATR 72-600 (72-212A); Y68 ; 23 May 2017 ;; Te Anuanua ; 4.8 Years ;;
; F-ORVU ;ATR 72-600 (72-212A); Y68 ; 4 Oct 2016 ;; Rerehau ; 5.5 Years ;;
; F-ORVV ;ATR 72-600 (72-212A); Y68 ; 19 Dec 2016 ;; Ra'Ireva ; 5.3 Years ;;
