;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; LY-COD ;Airbus A319-112; Y150 ; 3 Jan 2020 ;lsd ; 15.8 Years ;;
; LY-RAM ;Airbus A319-112; Y150 ; 3 Jan 2020 ; Parked, lsd ; 14.7 Years ;;
; LY-COB ;Airbus A320-232; Y180 ; 26 Mar 2019 ;lsd ; 23.3 Years ;;
; LY-ELK ;Airbus A320-232; Y180 ; 30 Sep 2019 ;lsd ; 18.6 Years ;;
; LY-EMU ;Airbus A320-233; Y180 ; Oct 2018 ;lsd ; 18.4 Years ;;
; LY-OWL ;Airbus A320-232; Y180 ; 1 Oct 2019 ;lsd ; 18.8 Years ;;
; LY-LEO ;Airbus A330-302; Preighter ; 31 Jan 2019 ;lsd ; 15.7 Years ;;
; LY-PGC ;Boeing 737-4S3; Y168 ; 16 Oct 2017 ; Parked SQQ ; 29.9 Years ;;
