;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5A-FLC ;British Aerospace 146-200; Y92 ; 1 Mar 2013 ;; 34.6 Years ;;
; 5A-FLE ;British Aerospace Avro RJ100; Y92 ; 1 Aug 2017 ;; 21 Years ;;
; 5A-FLF ;British Aerospace Avro RJ100; Y92 ; 4 Oct 2018 ;; 21.1 Years ;;
; 5A-FLG ;British Aerospace Avro RJ100;; 10 Jul 2018 ;; 21.4 Years ;;
; 5A-FLM ;British Aerospace Avro RJ100; Y92 ; 15 Feb 2021 ;; 27.3 Years ;;
