;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-6338 ;Airbus A320-214; C8Y150 ; 20 Jun 2020 ;lsd ; 14.2 Years ;;
; B-6381 ;Airbus A320-214; C8Y150 ; 21 Jul 2020 ;lsd ; 13.9 Years ;;
; B-8980 ;Airbus A320-216(WL); Y180 ; 30 Nov 2017 ;; 8.2 Years ;;
; B-8289 ;Airbus A321-211; C8Y182 ; 7 Jun 2016 ; Parked SHE ; 11 Years ;;
; B-8578 ;Airbus A321-211; C8Y182 ; 22 Apr 2016 ;lsd ; 10.9 Years ;;
