;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N70723 ;Boeing 737-297(A); F10Y111 ; 5 Aug 1988 ; 19 May 1998 ;C-GCWJ WestJet ;Queen Esther Kapi'olani ;;
; N70724 ;Boeing 737-297(A);; 29 Jul 1988 ; 27 Oct 1995 ;4X-AOT IAI ELTA Electronics ;lsf Integrated Resources Corporation ;;
; N725AL ;Boeing 737-297(A);; 31 Mar 1988 ; 15 May 1997 ;N725AL Sierra Pacific Airlines ;lsd ;;
; N726AL ;Boeing 737-297(A); F12Y106 ; 5 May 1988 ;; Preserved ;;;
; N728AL ;Boeing 737-297(A);; 23 Feb 1982 ; 15 Sep 1997 ;N5WM Vanguard Airlines ;;;
; N729AL ;Boeing 737-297(A);; 26 May 1982 ; 29 Aug 1985 ;N147AW America West Airlines ;King Kahekili, 29 ;;
; N730AL ;Boeing 737-297(A);; 20 Jul 1982 ; 13 Jan 1995 ;N462AT AirTran Airways ;;;
; N73711 ;Boeing 737-297;; 6 Nov 1983 ; 28 Apr 1988 ; Written Off ;Queen Liliuokalani, lsd ;;
; N73712 ;Boeing 737-297;; 7 May 1969 ; May 1988 ; Scrapped ;King Kahekili, lsd ;;
; N73713 ;Boeing 737-297;; 24 Nov 1969 ; May 1988 ; Scrapped ;King Kaumalii, lsd ;;
; N73714 ;Boeing 737-222;; 15 Sep 1971 ; 30 Oct 1980 ;N73714 Air California ;lsf United Airlines ;;
; N73714 ;Boeing 737-222;; 3 Sep 1991 ; Apr 1994 ; Scrapped ;lsf SWIG Investment Group ;;
; N73717 ;Boeing 737-2H4;; 27 Jul 1982 ; Apr 1988 ; Scrapped ;King Kalamikupule, lsd ;;
; N73718 ;Boeing 737-247;; 13 Mar 1976 ; 1 Apr 1980 ;N73718 Air Belgium ;;;
; N7376F ;Boeing 737-291;; 1 Jun 1991 ; 8 Oct 1991 ;N7367F Ryan International Airlines ;;;
; N801AL ;Boeing 737-202C;; 10 Mar 1986 ; Feb 1996 ;9J-AFW Aero Zambia ;lsf United States Airlease Inc ;;
; N802AL ;Boeing 737-2S5C(A);; 5 Dec 1986 ; Mar 2004 ;HK-4328 Aerosucre ;King Kamehameha, lsd ;;
; N803AL ;Boeing 737-2A9C;; 15 Jan 1987 ; 19 Oct 1993 ;C-FJLT Jetall ;lsf Integrated Resources Leasing ;;
; N804AL ;Boeing 737-2Q9(A); F12Y106 ; 17 Feb 1989 ; 17 Sep 2002 ; Scrapped ;Kauikeaouli, lsd ;;
; N805AL ;Boeing 737-2M6C(A);; 19 Jul 1990 ; 27 Mar 2006 ; Scrapped ;;;
; N806AL ;Boeing 737-2S2C(A);; 14 May 1990 ; 15 Jul 2003 ;EX-061 Intal Air ;;;
; N807AL ;Boeing 737-2T4(A);; 6 May 1994 ; 31 Mar 2008 ; Scrapped ;807, lsd ;;
; N808AL ;Boeing 737-2T4(A);; 6 Jun 1994 ; 31 Mar 2008 ; Scrapped ;;;
; N809AL ;Boeing 737-2Q9(A); F12Y106 ; 7 May 1990 ; 24 Mar 2003 ; Scrapped ;Keeaumoku, lsd ;;
; N810AL ;Boeing 737-2Y5(A);; 29 Apr 1995 ; 20 Jan 2009 ;YV399T Estelar Latinoamerica ;Lu'ukia ;;
; N816AL ;Boeing 737-2X6C(A);; 1 Jun 1995 ; 8 Aug 2008 ;C-GANV Air North ;;;
; N817AL ;Boeing 737-2X6C(A); Cargo ; 22 Dec 1995 ; 31 Mar 2008 ;ZS-IAD Africa Charter Airline ;;;
; N818AL ;Boeing 737-230(A);; 11 Oct 1996 ;; Scrapped ;;;
; N819AL ;Boeing 737-25A(A);; Dec 1995 ; 14 Nov 2005 ;5N-BID IRS Airlines ;lsd ;;
; N820AL ;Boeing 737-230(A);; 13 Aug 1996 ; 2006 ; Scrapped ;Paiʻea, 820 ;;
; N821AL ;Boeing 737-230(A);; 27 Sep 1996 ;; Scrapped ;;;
