;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N922MA ;Saab 340A;; 16 Dec 1986 ; 12 Aug 1987 ;N922MA Air Midwest ;lsd ;;
; N935MA ;Saab 340A;; 18 Nov 1986 ; 15 Jan 1987 ;N935MA Unknown ;;;
