;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; N906RA ;Saab 340A(F); Cargo ; 2 Jan 2018 ;; 34.3 Years ;;
; N907RA ;Saab 340A(F); Cargo ; 7 Apr 2017 ;; 34.3 Years ;;
