;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ZS-BGW ;De Havilland Canada DHC-8-314 Dash 8; Y50 ; 22 Dec 2015 ; 2017 ;5Y-RJS Fly-SAX ;;;
; ZS-LGW ;De Havilland Canada DHC-8-314 Dash 8;; 2 Oct 2015 ; 7 Mar 2018 ;C-FXVD Avmax Group ;lsd ;;
; ZS-SKA ;Fokker F70; C8Y65 ; 1 Aug 2014 ; Sep 2016 ;ZS-SKA SKA SA Aircraft Leasing ;lsd ;;
; ZS-TRJ ;McDonnell Douglas MD-87 (DC-9-87); Y134 ; Jun 2015 ; Oct 2015 ;ZS-TRJ Gryphon Airlines ;lsf Gryphon Airlines ;;
