;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N340CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 3 Mar 2020 ;opf Delta Connection ;; 19.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N354CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 27 Jan 2020 ; Parked, opf Delta Connection ; 354 ; 19.4 Years ;;;
; N355CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; Due ; Stored ;; 19.3 Years ;;;
; N367CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 22 Nov 2019 ;opf Delta Connection ; 10069 ; 19.3 Years ;;;
; N368CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 24 Nov 2019 ;opf Delta Connection ; 10075 ; 19.3 Years ;;;
; N371CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 3 Mar 2018 ;opf Delta Connection ; 10082 ; 19.1 Years ;;;
; N376CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 23 Dec 2019 ;opf Delta Connection ; 10092 ; 19 Years ;;;
; N379CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; Due ; Stored ;; 18.9 Years ;;;
; N390CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 29 Oct 2019 ;opf Delta Connection ; 10106 ; 18.8 Years ;;;
; N391CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 30 Mar 2018 ;opf Delta Connection ; 10108 ; 18.7 Years ;;;
; N398CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 28 Apr 2018 ;opf Delta Connection ; 10112 ; 18.6 Years ;;;
; N655CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 21 May 2019 ;opf Delta Connection ; 10134 ; 18.1 Years ;;;
; N659CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; Due ; Stored, lsf Delta Air Lines ;; 17.7 Years ;;;
; N668CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 21 May 2019 ;opf Delta Connection ; 10162 ; 17.5 Years ;;;
; N669CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; 29 Jan 2020 ; Parked SLN, opf Delta Connection ; 10176 ; 17.4 Years ;;;
; N690CA ;Bombardier CRJ-701ER (CL-600-2C10); C9Y60 ; Due ; Stored ;; 17.3 Years ;;;
; N131EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Feb 2018 ; Parked, opf Delta Connection ; 15217 ; 13.1 Years ;;;
; N132EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Nov 2017 ;opf Delta Connection ; 15219 ; 13 Years ;;;
; N133EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 20 Nov 2017 ; Parked, opf Delta Connection ; 15222 ; 13 Years ;;;
; N134EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 29 Nov 2017 ;opf Delta Connection ; 15223 ; 13 Years ;;;
; N135EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 16 Dec 2017 ; Parked, opf Delta Connection ; 15225 ; 13 Years ;;;
; N136EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Nov 2017 ; Parked, opf Delta Connection ; 15226 ; 13 Years ;;;
; N137EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 19 Dec 2017 ; Parked, opf Delta Connection ; 15227 ; 13 Years ;;;
; N138EV ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 31 Oct 2017 ; Parked, opf Delta Connection ; 15235 ; 12.8 Years ;;;
; N146PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 Feb 2018 ;opf Delta Connection ; 15146 ; 14.4 Years ;;;
; N147PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 May 2018 ;opf Delta Connection ; 15147 ; 14.4 Years ;;;
; N153PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 28 Feb 2018 ;opf Delta Connection ; 15153 ; 14.2 Years ;;;
; N166PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 15 Mar 2018 ;opf Delta Connection ; 15166 ; 14 Years ;;;
; N176PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Oct 2017 ; Parked, opf Delta Connection ; 15176 ; 13.9 Years ;;;
; N181GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 18 Feb 2020 ;opf Delta Connection ;; 13.4 Years ;;;
; N181PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 18 Dec 2017 ;opf Delta Connection ; 15181 ; 13.8 Years ;;;
; N182GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Feb 2020 ; Parked, opf Delta Connection ;; 13.9 Years ;;;
; N183GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 3 Mar 2020 ;opf Delta Connection ;; 13.3 Years ;;;
; N184GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Mar 2020 ;opf Delta Connection ;; 14 Years ;;;
; N185GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 6 Mar 2020 ; Parked SLN ;; 13.7 Years ;;;
; N186GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 22 Feb 2020 ; Parked SLN, opf Delta Connection ;; 14 Years ;;;
; N186PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Dec 2017 ;opf Delta Connection ; 15186 ; 13.7 Years ;;;
; N187GJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 6 Mar 2020 ;opf Delta Connection ;; 13.8 Years ;;;
; N195PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 Mar 2018 ;opf Delta Connection ; 15195 ; 13.5 Years ;;;
; N197PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Mar 2018 ; Parked, opf Delta Connection ; 15197 ; 13.5 Years ;;;
; N200PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Jan 2018 ;opf Delta Connection ; 15200 ; 13.4 Years ;;;
; N228PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Nov 2017 ; Parked, opf Delta Connection ; 15228 ; 13 Years ;;;
; N232PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Oct 2017 ; Parked, opf Delta Connection ; 15232 ; 12.9 Years ;;;
; N272PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 24 Oct 2013 ;opf Delta Connection ; 15272 ; 10.6 Years ;;;
; N279PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Sep 2013 ;opf Delta Connection ; 15279 ; 8.5 Years ;;;
; N292PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 29 Aug 2013 ;opf Delta Connection ; 15292 ; 8.7 Years ;;;
; N293PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 19 Sep 2013 ;opf Delta Connection ; 15293 ; 8.6 Years ;;;
; N294PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 22 Oct 2013 ;opf Delta Connection ; 15294 ; 8.4 Years ;;;
; N295PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 30 Oct 2013 ;opf Delta Connection ; 15295 ; 8.4 Years ;;;
; N296PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 Nov 2013 ;opf Delta Connection ; 15296 ; 8.3 Years ;;;
; N297PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Nov 2013 ;opf Delta Connection ; 15297 ; 8.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N298PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 2 Dec 2013 ;opf Delta Connection ; 15298 ; 8.3 Years ;;;
; N299PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 Dec 2013 ;opf Delta Connection ; 15299 ; 8.2 Years ;;;
; N300PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Dec 2013 ;opf Delta Connection ; 15300 ; 8.2 Years ;;;
; N301PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 24 Dec 2013 ;opf Delta Connection ; 15301 ; 8.2 Years ;;;
; N302PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 13 Jan 2014 ;lsd, opf Delta Connection ; 15302 ; 8.2 Years ;;;
; N303PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 17 Jan 2014 ;opf Delta Connection ; 15303 ; 8.1 Years ;;;
; N304PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 26 Feb 2014 ;lsd, opf Delta Connection ; 15304 ; 8.1 Years ;;;
; N305PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Feb 2014 ;opf Delta Connection ; 15305 ; 8.1 Years ;;;
; N306PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Feb 2014 ;lsd, opf Delta Connection ; 15306 ; 8.1 Years ;;;
; N307PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Feb 2014 ;lsd, opf Delta Connection ; 15307 ; 8 Years ;;;
; N308PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 10 Apr 2014 ;opf Delta Connection ; 15308 ; 8 Years ;;;
; N309PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 6 Mar 2014 ;lsd, opf Delta Connection ; 15309 ; 8 Years ;;;
; N310PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 3 Apr 2014 ;opf Delta Connection ; 15310 ; 8 Years ;;;
; N311PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 18 Apr 2014 ;lsd, opf Delta Connection ; 15311 ; 7.9 Years ;;;
; N313PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 25 Apr 2014 ;opf Delta Connection ; 15313 ; 7.9 Years ;;;
; N314PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 May 2014 ;opf Delta Connection ; 15314 ; 7.9 Years ;;;
; N315PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 8 May 2014 ;lsd, opf Delta Connection ; 15315 ; 7.9 Years ;;;
; N316PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 5 Jun 2014 ;lsd, opf Delta Connection ; 15316 ; 7.8 Years ;;;
; N319PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 7 Jul 2014 ;lsd, opf Delta Connection ; 15319 ; 7.8 Years ;;;
; N320PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 10 Jul 2014 ;lsd, opf Delta Connection ; 15320 ; 7.8 Years ;;;
; N324PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 7 Aug 2014 ;lsd, opf Delta Connection ; 15324 ; 7.7 Years ;;;
; N325PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 14 Aug 2014 ;lsd, opf Delta Connection ; 15325 ; 7.7 Years ;;;
; N326PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 20 Aug 2014 ;lsd, opf Delta Connection ; 15326 ; 7.6 Years ;;;
; N329PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 28 Aug 2014 ;lsd, opf Delta Connection ; 15329 ; 7.5 Years ;;;
; N330PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Sep 2014 ;opf Delta Connection ; 15330 ; 7.5 Years ;;;
; N331PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 12 Sep 2014 ;lsd, opf Delta Connection ; 15331 ; 7.5 Years ;;;
; N335PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Oct 2014 ;lsd, opf Delta Connection ; 15335 ; 7.4 Years ;;;
; N336PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 10 Oct 2014 ;lsd, opf Delta Connection ; 15336 ; 7.4 Years ;;;
; N337PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 27 Oct 2014 ;lsd, opf Delta Connection ; 15337 ; 7.4 Years ;;;
; N341PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 Nov 2014 ;lsd, opf Delta Connection ; 15341 ; 7.3 Years ;;;
; N348PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 9 Jan 2015 ;lsd, opf Delta Connection ; 15348 ; 7.2 Years ;;;
; N349PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 16 Jan 2015 ;lsd, opf Delta Connection ; 15349 ; 7.2 Years ;;;
; N478PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 16 Dec 2019 ;lsd, opf Delta Connection ; 15478 ; 2.2 Years ;;;
; N479PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 19 Dec 2019 ;lsd, opf Delta Connection ; 15479 ; 2.2 Years ;;;
; N480PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 30 Jan 2020 ;lsd, opf Delta Connection ; 15480 ; 2.1 Years ;;;
; N482PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 27 Feb 2020 ;lsd, opf Delta Connection ; 15482 ; 2 Years ;;;
; N485PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 28 Sep 2020 ;opf Delta Connection ; 15485 ; 1.6 Years ;;;
; N490PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 28 Sep 2020 ;opf Delta Connection ; 15490 ; 1.5 Years ;;;
; N491PX ;Bombardier CRJ-900LR (CL-600-2D24); C12Y58 ; 23 Oct 2020 ;opf Delta Connection ; 15491 ; 1.4 Years ;;;
; N538CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 May 2018 ;opf Delta Connection ; 15157 ; 14.2 Years ;;;
; N582CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 May 2018 ;opf Delta Connection ; 15171 ; 14 Years ;;;
; N600LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 950 ; 14.5 Years ;;;
; N601LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 951 ; 14.5 Years ;;;
; N602LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 952 ; 14.2 Years ;;;
; N604LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 953 ; 14.2 Years ;;;
; N605LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 954 ; 14.1 Years ;;;
; N606LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 18 Apr 2018 ;opf Delta Connection ; 15173 ; 13.9 Years ;;;
; N607LR ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 21 Jan 2018 ;opf Delta Connection ; 15178 ; 13.9 Years ;;;
; N676CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 22 Apr 2018 ; Parked, opf Delta Connection ; 15127 ; 14.8 Years ;;;
; N678CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 28 Apr 2018 ;opf Delta Connection ; 15125 ; 14.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N691CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 23 Jan 2018 ;opf Delta Connection ; 15136 ; 14.7 Years ;;;
; N695CA ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 12 Mar 2018 ;opf Delta Connection ; 15097 ; 14.4 Years ;;;
; N901XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 901 ; 14.8 Years ;;;
; N902XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 902 ; 14.8 Years ;;;
; N903XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 903 ; 14.8 Years ;;;
; N904XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 904 ; 14.8 Years ;;;
; N905XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 905 ; 14.7 Years ;;;
; N906XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 906 ; 14.6 Years ;;;
; N907XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 907 ; 14.5 Years ;;;
; N908XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 908 ; 14.5 Years ;;;
; N909XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 909 ; 14.5 Years ;;;
; N910XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ; Parked, opf Delta Connection ; 910 ; 14.5 Years ;;;
; N912XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ; Parked, opf Delta Connection ; 912 ; 14.5 Years ;;;
; N913XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ; Parked, opf Delta Connection ; 913 ; 14.4 Years ;;;
; N914XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 914 ; 14.3 Years ;;;
; N915XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 915 ; 14.3 Years ;;;
; N916XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 916 ; 14.2 Years ;;;
; N917XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 917 ; 14.2 Years ;;;
; N918XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 918 ; 14.2 Years ;;;
; N919XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 919 ; 14 Years ;;;
; N920XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 920 ; 14 Years ;;;
; N921XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 921 ; 14 Years ;;;
; N922XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 922 ; 13.9 Years ;;;
; N923XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 923 ; 13.9 Years ;;;
; N924XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 924 ; 13.8 Years ;;;
; N925XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 925 ; 13.8 Years ;;;
; N926XJ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 1 Aug 2013 ;opf Delta Connection ; 926 ; 13.8 Years ;;;
