;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SE-DSO ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 14 Dec 2018 ;SE-DSO BRA - Braathens Regional Airlines ;;;
; SE-DSP ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 26 Feb 2018 ;SE-DSP BRA - Braathens Regional Airlines ;;;
; SE-DSR ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 10 Mar 2020 ;SE-DSR BRA - Braathens Regional Airlines ;lsd ;;
; SE-DSS ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 15 Mar 2020 ;SE-DSS BRA - Braathens Regional Airlines ;lsd ;;
; SE-DST ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 26 Dec 2016 ;SE-DST BRA - Braathens Regional Airlines ;;;
; SE-DSU ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 1 Nov 2019 ;SE-DSU BRA - Braathens Regional Airlines ;;;
; SE-DSV ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 20 Dec 2019 ;SE-DSV BRA - Braathens Regional Airlines ;lsd ;;
; SE-DSX ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 3 Aug 2019 ;SE-DSX BRA - Braathens Regional Airlines ;;;
; SE-DSY ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 30 Jun 2019 ;SE-DSY BRA - Braathens Regional Airlines ;;;
; SE-DSZ ;British Aerospace Avro RJ100; Y112 ; 17 Nov 2017 ; 16 Mar 2020 ;SE-DSZ BRA - Braathens Regional Airlines ;;;
; SE-RJI ;British Aerospace Avro RJ100; Y112 ; 29 Feb 2016 ; 29 Feb 2020 ;SE-RJI BRA - Braathens Regional Airlines ;;;
; SE-DJN ;British Aerospace Avro RJ85; Y95 ; 29 Feb 2016 ; 7 Nov 2019 ;SE-DJN BRA - Braathens Regional Airlines ;lsd ;;
; SE-DJO ;British Aerospace Avro RJ85; Y95 ; 29 Feb 2016 ; 13 Mar 2020 ;SE-DJO BRA - Braathens Regional Airlines ;;;
