;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; UR-UFB ;Airbus A320-211;; 28 Jul 2003 ; 5 Feb 2007 ;N270SE Singapore Aircraft Leasing Enterprise (SALE) ;lsd ;;
; JY-JAB ;Boeing 737-33A; Y148 ; 31 Aug 2002 ; Jun 2003 ;JY-JAB Jordan Aviation ;lsf Jordan Aviation ;;
; UR-CJJ ;British Aerospace 146-300A;; 28 Apr 2011 ; Sep 2011 ;UR-CJJ Mahan Airlines ;;;
; UR-CKX ;British Aerospace 146-300;; Mar 2013 ; 23 Mar 2013 ;UR-CKX Mahan Airlines ;;;
; UR-CKY ;British Aerospace 146-300;; 5 Apr 2013 ; 12 Apr 2013 ;UR-CKY Mahan Airlines ;;;
; UR-CKZ ;British Aerospace 146-300;; Feb 2013 ; May 2013 ;UR-CKZ Mahan Airlines ;;;
; UR-CJW ;British Aerospace Avro RJ100;; Sep 2012 ; 2 Oct 2012 ;UR-CJW Mahan Airlines ;;;
; UR-CKF ;British Aerospace Avro RJ100; Y112 ; 31 Aug 2012 ; 28 Sep 2012 ;UR-CKF Mahan Airlines ;;;
; UR-CKG ;British Aerospace Avro RJ100;; 26 Nov 2012 ; 30 Nov 2012 ;UR-CKG Mahan Airlines ;;;
; UR-CKJ ;British Aerospace Avro RJ100; Y112 ; 21 Jan 2013 ; 24 Jan 2013 ;UR-CKJ Mahan Airlines ;;;
; UR-CLU ;British Aerospace Avro RJ85; Y100 ; 24 May 2013 ; 29 May 2013 ;UR-CLU Mahan Airlines ;;;
; UR-CLV ;British Aerospace Avro RJ85; Y100 ; 24 May 2013 ; 29 May 2013 ;UR-CLV Mahan Airlines ;;;
; UR-CBY ;McDonnell Douglas DC-9-51; Y123 ; 15 Jul 2003 ; 21 Sep 2010 ; Stored ;lsf Khors Aircompany ;;
; UR-CCR ;McDonnell Douglas DC-9-51; Y123 ; 26 Nov 2003 ; 2007 ; Scrapped ;;;
; UR-CCS ;McDonnell Douglas DC-9-51; Y123 ; Dec 2003 ;; Scrapped ;lsf Khors Aircompany ;;
; UR-CCT ;McDonnell Douglas DC-9-51; Y123 ; 23 Apr 2004 ; 2009 ; Stored ;Diana ;;
; UR-CFE ;McDonnell Douglas MD-82 (DC-9-82);; May 2006 ; 18 May 2009 ;N570SH Pegasus Aviation ;;;
; UR-CFG ;McDonnell Douglas MD-82 (DC-9-82);; 5 Jul 2006 ; Feb 2009 ; Preserved ;;;
; UR-CJQ ;McDonnell Douglas MD-82 (DC-9-82);; Dec 2015 ; 1 Mar 2016 ;EP-CBA Taftan Airlines ;;;
; UR-CJR ;McDonnell Douglas MD-82 (DC-9-82);; 14 Jun 2014 ; 4 Oct 2014 ;EP-MDG Iran Airtour ;;;
; UR-CFF ;McDonnell Douglas MD-83 (DC-9-83);; 4 May 2006 ; 20 May 2010 ;N989PG Pegasus Aviation ;lsd ;;
; UR-CHN ;McDonnell Douglas MD-83 (DC-9-83);; 9 Mar 2010 ; 15 Mar 2010 ;UR-CHN Caspian Airlines ;;;
; UR-CJU ;McDonnell Douglas MD-83 (DC-9-83);; 28 Oct 2015 ; 13 Nov 2015 ; Stored ;;;
; UR-CKN ;McDonnell Douglas MD-83 (DC-9-83);; 28 Oct 2014 ; 22 Jan 2017 ;EP-SED Sahand Airlines ;;;
; UR-COO ;McDonnell Douglas MD-83 (DC-9-83);; 18 May 2016 ; 18 May 2016 ;UR-COO Caspian Airlines ;;;
; UR-COW ;McDonnell Douglas MD-83 (DC-9-83);; 30 Sep 2016 ; 26 Dec 2016 ;EP-CBI Taftan Airlines ;;;
