;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; ST-MKW ;Airbus A320-214; Y180 ; Apr 2016 ;; 15.1 Years ;;
; C5-MAB ;Boeing 737-3Z0; Y138 ; May 2015 ;lsf Mid Africa Aviation ; 26.7 Years ;;
; ST-ASI ;Fokker F50; Y50 ; 22 Apr 2005 ; Parked ; 30 Years ;;
