;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LZ-AOA ;Airbus A319-112;; 5 Aug 2013 ; 1 Oct 2013 ;LZ-AOA Myanmar Airways International ;lsf Balkan Holidays Air (BH Air) ;;
; A6-RKB ;Airbus A320-214;; 2 Aug 2011 ; 31 Dec 2013 ;EI-ERX ILFC ;lsd ;;
; A6-RKC ;Airbus A320-214;; 1 Nov 2011 ; 31 Dec 2013 ;EI-FDV ILFC ;lsd ;;
; ER-AXP ;Airbus A320-233;; 29 Mar 2011 ; 3 Nov 2011 ;ER-AXP Air Moldova ;lsf Air Moldova ;;
; A6-ESE ;Boeing 737-46J; Y168 ; 10 Sep 2010 ; 19 Mar 2011 ;A6-ESE Taban Airlines ;;;
; TC-AAK ;Boeing 737-8FH(WL);; 10 Dec 2010 ; 31 May 2011 ;TC-AAK Pegasus ;lsf Pegasus ;;
; TC-AAR ;Boeing 737-86N(WL); Y189 ; 10 Dec 2010 ; 1 Apr 2011 ;TC-AAR Pegasus ;lsf Pegasus ;;
; J2-KCP ;Boeing 747-238B;; 1 Jun 2008 ; 2011 ; Stored ;;;
; A6-RKA ;Boeing 757-256;; Dec 2010 ; 22 May 2011 ;TF-LLX Icelandair ;;;
; G-LSAK ;Boeing 757-23N(WL); Y235 ; 30 Sep 2011 ; 2 Jun 2012 ;G-LSAK Jet2 ;lsf Jet2 ;;
; N741PA ;Boeing 757-230;; 5 May 2008 ; Sep 2008 ;N741PA Primaris Airlines ;lsf Primaris Airlines ;;
; ER-ECB ;Embraer ERJ-190LR (ERJ-190-100 LR); Y114 ; 13 Nov 2011 ; 22 Feb 2012 ;ER-ECB Air Moldova ;lsf Air Moldova ;;
; S2-AET ;Lockheed L-1011-385-1 TriStar 1(F); Cargo ; Mar 2009 ; Dec 2009 ;S2-AET Sky Capital Cargo ;lsf Zoom Airways ;;
