;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-AYUW ;BAC 1-11-476FM One-Eleven;; 7 Aug 1987 ; 8 Nov 1988 ; Scrapped ;;;
; G-AZUK ;BAC 1-11-476FM One-Eleven;; 7 Aug 1987 ; 11 Jan 1988 ;G-AZUK London European Airways ;;;
