;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; ZS-TAG ;Boeing 737-3B7(SF); Cargo ; 7 Dec 2016 ;opby Star Air Cargo ; 34.1 Years ;;
; ZS-TGX ;Boeing 737-341(SF); Cargo ; Mar 2017 ;opby Star Air Cargo ; 33.3 Years ;;
; ZS-TIH ;Boeing 737-3Y0(BDSF); Cargo ; 25 May 2018 ;opby Star Air Cargo ; 33 Years ;;
