;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PP-WSA ;Boeing 737-4Q8(SF); Cargo ; 24 Mar 2014 ; 22 Feb 2017 ;PP-WSA Sideral Linhas Aéreas ;;;
; PR-IOE ;Boeing 767-281(BDSF); Cargo ; 29 Jul 2011 ; 4 Dec 2012 ;N791AX Air Transport International ;lsd ;;
; PR-IOH ;Boeing 767-281(BDSF); Cargo ; 30 Sep 2011 ; 29 Apr 2015 ;N796AX ABX Air ;lsd ;;
