;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; I-ATRB ;ATR 42-300;; 10 Jul 1986 ; 30 May 1989 ;SX-BIX Olympic Aviation ;Ravello ;;
; I-ATRD ;ATR 42-300;; 6 Jan 1987 ; 1 Nov 1989 ;I-ATRD Avianova ;Siracusa ;;
; I-ATRF ;ATR 42-300;; 11 Dec 1986 ; 15 Dec 1989 ;I-ATRF Avianova ;Siena ;;
; I-ATRG ;ATR 42-300;; 10 Apr 1987 ; 21 Apr 1990 ;I-ATRG Avianova ;Bergamo ;;
; I-ATRH ;ATR 42-312; Y46 ; 14 May 1987 ; 15 Oct 1987 ; Written Off ;Verona ;;
; I-ATRJ ;ATR 42-300;; 15 Jul 1987 ; 24 Mar 1990 ;I-ATRJ Avianova ;Ravenna ;;
; I-ATRK ;ATR 42-300;; 9 Feb 1988 ; 18 Sep 1989 ;I-ATRK Avianova ;Gubbio ;;
; I-ATRL ;ATR 42-300;; 16 Feb 1988 ; 1 Jul 1990 ;I-ATRL Avianova ;Urbino ;;
; I-ATRM ;ATR 42-300;; 15 Nov 1988 ; 17 Aug 1989 ;I-ATRM Avianova ;Viterbo ;;
; I-ATRP ;ATR 42-300;; 4 Jan 1990 ; 14 Mar 1990 ;I-ATRP Avianova ;Asolo ;;
; I-ATIA ;McDonnell Douglas DC-9-32;; 24 Jul 1969 ; Sep 1985 ;N506MD McDonnell Douglas ;;;
; I-ATIK ;McDonnell Douglas DC-9-32;; 26 Feb 1971 ; 21 Jan 1986 ;N508MD McDonnell Douglas ;;;
; I-ATIX ;McDonnell Douglas DC-9-32;; 4 Dec 1970 ; 23 Oct 1985 ;N507MD McDonnell Douglas ;Calabria ;;
; I-ATJA ;McDonnell Douglas DC-9-32; Y120 ; 19 Sep 1974 ; 1 Oct 1988 ;I-ATJA Alitalia ;Sicilia ;;
; I-ATJC ;McDonnell Douglas DC-9-32;; 19 Feb 1975 ; 14 Sep 1979 ; Written Off ;;;
; I-DIBO ;McDonnell Douglas DC-9-32; Y115 ; 1 Apr 1985 ; 1 Dec 1988 ;I-DIBO Alitalia ;Conca d'Oro, lsf Alitalia ;;
; I-DIBX ;McDonnell Douglas DC-9-32;; 8 Dec 1992 ; Mar 1993 ;N2786S CIS Air Corporation ;lsf Alitalia ;;
; I-DIKM ;McDonnell Douglas DC-9-32;; Oct 1981 ; 1 Jun 1986 ;I-DIKM Alitalia ;Positano, lsf Alitalia ;;
; I-DIKP ;McDonnell Douglas DC-9-32;; 1 Apr 1980 ; 1 May 1985 ;I-DIKP Alitalia ;lsf Alitalia ;;
; I-DIKR ;McDonnell Douglas DC-9-32;; 16 Dec 1981 ; 7 Oct 1986 ;I-DIKR Alitalia ;Piemonte, lsf Alitalia ;;
; I-DIKY ;McDonnell Douglas DC-9-32;; Apr 1979 ; 1 Apr 1989 ;I-DIKY Alitalia ;Puglia, lsf Alitalia ;;
; I-DIZE ;McDonnell Douglas DC-9-32;; 31 May 1979 ; 1 Sep 1986 ;I-DIZE Alitalia ;lsf Alitalia ;;
; I-DIZF ;McDonnell Douglas DC-9-32; Y115 ; 1 Apr 1985 ; 1 Apr 1987 ;I-DIZF Alitalia ;Dolomiti, lsf Alitalia ;;
; I-DIZO ;McDonnell Douglas DC-9-32; Y120 ; 29 Sep 1980 ; 1 Mar 1987 ;I-DIZO Alitalia ;Liguria, lsf Alitalia ;;
; I-RIFM ;McDonnell Douglas DC-9-32; Y123 ; 4 Dec 1992 ; 30 Oct 1994 ;I-RIFM Alitalia ;Marche, lsd ;;
; I-RIFP ;McDonnell Douglas DC-9-32;; 16 Oct 1994 ; 30 Oct 1994 ;I-RIFP Alitalia ;;;
; I-RIFU ;McDonnell Douglas DC-9-32; Y123 ; 27 Nov 1992 ; 3 Apr 1996 ;N618NW Northwest Airlines ;Valle d'Aosta, lsf Alitalia ;;
; I-RIFV ;McDonnell Douglas DC-9-32; Y123 ; 27 Nov 1992 ; 30 Oct 1994 ;I-RIFV Alitalia ;Lazio, lsd ;;
; I-RIFW ;McDonnell Douglas DC-9-32; Y123 ; 27 Nov 1992 ; 30 Oct 1994 ;I-RIFW Alitalia ;Lombardia, lsd ;;
; I-RIKS ;McDonnell Douglas DC-9-32;; 25 Jun 1990 ; 1 Oct 1992 ;I-RIKS Alitalia ;Basilicata, lsf Cofiri Leasing ;;
; I-RIKT ;McDonnell Douglas DC-9-32; Y123 ; 26 Jun 1990 ; 29 Jan 1993 ;N277AW CIS Air Corporation ;Trentino Alto Adige, lsf Cofiri Leasing ;;
; I-RIZB ;McDonnell Douglas DC-9-32; Y123 ; 26 Jun 1990 ; 31 Jul 1990 ;I-RIZB Alitalia ;Abruzzo, lsf Alitalia ;;
; I-RIZC ;McDonnell Douglas DC-9-32;; 20 Jun 1990 ; 1 Feb 1991 ;I-RIZC Alitalia ;Molise, lsf Alitalia ;;
; I-RIZJ ;McDonnell Douglas DC-9-32; Y123 ; 19 Aug 1989 ; 1 Nov 1990 ;I-RIZJ Alitalia ;Umbria, lsf Alitalia ;;
; I-RIZN ;McDonnell Douglas DC-9-32; Y123 ; 26 Mar 1991 ; 28 Sep 1994 ;YV-496C Zuliana de Aviacion ;Calabria, lsf Cofiri Leasing ;;
; I-RIZS ;McDonnell Douglas DC-9-32; Y123 ; 25 Jun 1990 ; 20 Sep 1994 ;N136AA CIS Air Corporation ;Campania, lsf Cofiri Leasing ;;
; I-RIZT ;McDonnell Douglas DC-9-32; Y123 ; 27 Mar 1991 ; 1 Nov 1991 ;I-RIZT Alitalia ;Friuli Venezia Giulia, lsf Cofiri Leasing ;;
; N515MD ;McDonnell Douglas DC-9-32;; Dec 1983 ; 1 Apr 1985 ;N515MD Alitalia ;lsf Alitalia ;;
; N872UM ;McDonnell Douglas DC-9-32; Y123 ; 29 Oct 1986 ; 1 Jun 1989 ;N872UM Alitalia ;Emilia Romagna, lsf Alitalia ;;
; N873UM ;McDonnell Douglas DC-9-32; Y123 ; Dec 1986 ; 1 Jul 1989 ;N873UM Alitalia ;Toscana, lsf Alitalia ;;
; I-DACM ;McDonnell Douglas MD-82 (DC-9-82);; 14 Sep 1990 ; 30 Oct 1994 ;I-DACM Alitalia ;;;
; I-DACN ;McDonnell Douglas MD-82 (DC-9-82);; 21 Sep 1990 ; 30 Oct 1994 ;I-DACN Alitalia ;Rieti ;;
; I-DACP ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 27 Sep 1990 ; 30 Oct 1994 ;I-DACP Alitalia ;;;
; I-DACU ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 10 May 1991 ; 30 Oct 1994 ;I-DACU Alitalia ;Brindisi, lsf Alitalia ;;
; I-DACV ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 28 Jun 1991 ; 30 Oct 1994 ;I-DACV Alitalia ;Riccione, lsf Alitalia ;;
; I-DAND ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 17 Jan 1992 ; 30 Oct 1994 ;I-DAND Alitalia ;;;
; I-DANF ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 24 Jan 1992 ; 30 Oct 1994 ;I-DANF Alitalia ;Vicenza ;;
; I-DANG ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 24 Feb 1992 ; 30 Oct 1994 ;I-DANG Alitalia ;;;
; I-DANH ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 4 Mar 1992 ; 30 Oct 1994 ;I-DANH Alitalia ;;;
; I-DANL ;McDonnell Douglas MD-82 (DC-9-82); Y164 ; 30 Apr 1992 ; 30 Oct 1994 ;I-DANL Alitalia ;;;
