;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PH-TVD ;Boeing 737-2K2C(A);; Mar 1983 ; Feb 1984 ;PH-TVD Transavia ;lsf Transavia ;;
; SE-DKH ;Boeing 737-205;; 1 Jan 1990 ; 29 Mar 1990 ;SE-DKH Sultan Air ;lsf Transwede Airways ;;
; TF-ISA ;Boeing 737-214;; 8 Apr 1988 ; May 1990 ;N323XV Aviation Sales Company (ASC) ;lsd ;;
; TF-ISB ;Boeing 737-212(A);; 18 Apr 1990 ; 6 Sep 1990 ;N161FN Intercredit Corporation (ICC) ;lsd ;;
; TF-VLM ;Boeing 737-248(A);; Oct 1982 ; 22 Dec 1982 ;TF-VLM Britannia Airways ;lsf Aer Lingus ;;
; TF-VLT ;Boeing 737-205C; Y130 ; 22 Feb 1984 ; 6 Nov 1990 ;TF-ABT Air Atlanta Icelandic ;lsd ;;
; N21UA ;Douglas DC-8-61;; 2 Jul 1986 ; 20 Jul 1986 ;N21UA Air Algérie ;lsd ;;
; N22UA ;Douglas DC-8-61;; 2 Jul 1986 ; 20 Jul 1986 ;N22UA Air Algérie ;lsd ;;
; N23UA ;Douglas DC-8-61;; 2 Jul 1986 ; 20 Jul 1986 ;N23UA Air Algérie ;lsd ;;
; N924CL ;Douglas DC-8-62;; 1 Jun 1985 ; 2 Jan 1986 ;N802AX Airborne Express ;lsf Aviation Transactions Ltd ;;
; N952R ;Douglas DC-8-63CF;; 27 May 1985 ; Mar 1986 ;N952R Emery Worldwide Airlines ;lsd ;;
; N954R ;Douglas DC-8-61;; May 1986 ; 26 May 1986 ;N954R Spantax ;lsf Aviation Transactions Ltd ;;
; TF-ISA ;Douglas DC-8-61;; Sep 1986 ; Mar 1987 ;N48UA United Aviation Services (UAS) ;lsd ;;
; TF-ISB ;Douglas DC-8-61;; 26 Sep 1986 ; Mar 1987 ;N47UA United Aviation Services (UAS) ;lsd ;;
; TF-VLW ;Douglas DC-8-61;; Sep 1985 ; 11 Dec 1985 ;C-GMXD Nationair ;lsf Aviation Leasing Partners ;;
; TF-VLY ;Douglas DC-8-63;; 15 Apr 1985 ; 5 May 1985 ;TF-VLY Saudi Arabian Airlines ;lsf KLM Royal Dutch Airlines ;;
; TF-VLZ ;Douglas DC-8-63;; 15 Apr 1985 ; 5 May 1985 ;TF-VLZ Saudi Arabian Airlines ;lsf KLM Royal Dutch Airlines ;;
; TF-VLN ;Lockheed L-188C(F) Electra; Cargo ; 12 Mar 1982 ; 17 Sep 1983 ;N4465F CAM Air International ;;;
