;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA04VA ;Airbus A320-214(WL); Y180 ; Jul 2019 ;lsd ; 7.5 Years ;;
; JA05VA ;Airbus A320-214(WL); Y180 ; 27 Jan 2021 ;lsd ; 7.5 Years ;;
; JA06VA ;Airbus A320-214(WL); Y180 ; 29 Oct 2019 ;lsd ; 7.4 Years ;;
; JA07VA ;Airbus A320-214(WL); Y180 ; Mar 2020 ;lsd ; 7.2 Years ;;
; JA08VA ;Airbus A320-214(WL); Y180 ; 11 Dec 2020 ;lsd, Fly Peach to Amami cs ; 7.1 Years ;;
; JA09VA ;Airbus A320-214(WL); Y180 ; 29 Jan 2020 ;lsd ; 5.9 Years ;;
; JA10VA ;Airbus A320-214(WL); Y180 ; Nov 2019 ;lsd ; 5.3 Years ;;
; JA11VA ;Airbus A320-214(WL); Y180 ; 14 Dec 2019 ;lsd ; 5.2 Years ;;
; JA12VA ;Airbus A320-214(WL); Y180 ; 18 Nov 2020 ;lsd ; 5.1 Years ;;
; JA13VA ;Airbus A320-214(WL); Y180 ; 17 Sep 2019 ;lsd ; 4.6 Years ;;
; JA14VA ;Airbus A320-214(WL); Y180 ; 6 Jan 2020 ;lsd ; 4.2 Years ;;
; JA15VA ;Airbus A320-214(WL); Y180 ; Feb 2020 ;lsd ; 4 Years ;;
; JA814P ;Airbus A320-214; Y180 ; 12 Nov 2014 ;lsd ; 7.3 Years ;;
; JA815P ;Airbus A320-214; Y180 ; 23 Jun 2015 ;lsd ; 6.7 Years ;;
; JA816P ;Airbus A320-214; Y180 ; 22 Jul 2015 ;lsd ; 6.7 Years ;;
; JA817P ;Airbus A320-214; Y180 ; 17 Nov 2015 ;lsd ; 6.4 Years ;;
; JA818P ;Airbus A320-214; Y180 ; 28 Oct 2016 ;lsd ; 5.4 Years ;;
; JA819P ;Airbus A320-214; Y180 ; 20 Jun 2017 ;lsd ; 4.8 Years ;;
; JA820P ;Airbus A320-214; Y180 ; 1 Dec 2017 ;lsd ; 4.3 Years ;;
; JA821P ;Airbus A320-214; Y180 ; 23 Jul 2018 ;lsd ; 3.6 Years ;;
; JA822P ;Airbus A320-214; Y180 ; 13 Dec 2018 ;lsd ; 3.3 Years ;;
; JA823P ;Airbus A320-214; Y180 ; 12 Dec 2018 ;lsd ; 3.3 Years ;;
; JA824P ;Airbus A320-214(WL); Y180 ; 14 Mar 2019 ;lsd ; 3 Years ;;
; JA825P ;Airbus A320-214; Y180 ; 4 Apr 2019 ;lsd ; 3 Years ;;
; JA826P ;Airbus A320-214; Y180 ; 10 Sep 2019 ;lsd ; 2.5 Years ;;
; JA827P ;Airbus A320-214; Y180 ; 30 May 2019 ;lsd ; 2.8 Years ;;
; JA828P ;Airbus A320-214; Y180 ; 15 Jul 2019 ;lsd ; 2.7 Years ;;
; JA201P ;Airbus A320-251N; Y188 ; 18 Sep 2020 ;; 1.5 Years ;;
; JA202P ;Airbus A320-251N; Y188 ; 31 Oct 2020 ;; 1.4 Years ;;
; JA203P ;Airbus A320-251N; Y188 ; 22 Dec 2020 ;lsd ; 1.2 Years ;;
; JA204P ;Airbus A320-251N; Y188 ; 28 Dec 2020 ;lsd ; 1.2 Years ;;
; JA205P ;Airbus A320-251N; Y188 ; On Order ;; 0.7 Years ;;
; JA206P ;Airbus A320-251N; Y188 ; 17 Oct 2021 ;; 0.5 Years ;;
; JA207P ;Airbus A320-251N; Y188 ; On Order ;; 0.1 Years ;;
; JA208P ;Airbus A320-251N; Y188 ; On Order ;; 0.2 Years ;;
; JA901P ;Airbus A321-251NX;; 18 Jun 2021 ; Parked ; 0.7 Years ;;
; JA902P ;Airbus A321-251NX;; 8 Dec 2021 ;lsd ; 0.3 Years ;;
