;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PK-YGF ;Boeing 737-210C(A);; 28 Jun 2007 ; 9 Nov 2007 ;PK-YGF Tri-M.G. Intra Asia Airlines ;lsf Tri-M.G. Intra Asia Airlines ;;
; ZS-PDO ;Saab 340B;; 9 Oct 2007 ;; Scrapped ;;;
; ZS-PDP ;Saab 340B;; 1 Jun 2007 ; 15 Apr 2015 ;C-FJVW Transwest Air ;;;
; ZS-PDR ;Saab 340B;; Apr 2008 ;; Scrapped ;;;
; ZS-PDS ;Saab 340B;; 30 Apr 2004 ; 3 May 2004 ;ZS-PDS Yeti Airlines ;;;
; ZS-PMJ ;Saab 340A;; 20 Mar 2005 ; 25 Jun 2005 ;ZS-PMJ Mali Air Express ;;;
; ZS-PMN ;Saab 340A;; 2 May 2005 ; Jun 2006 ;3X-GED Mali Air Express ;;;
; ZS-PMO ;Saab 340A;; 21 Apr 2005 ;; Scrapped ;;;
; ZS-PMS ;Saab 340A;; 2 May 2005 ; Mar 2007 ;ZS-PMS Nationale Regionale Transport ;;;
; ZS-PML ;Saab Fairchild 340A;; 2 May 2005 ; Jul 2006 ;ZS-PML CentrAfrique Air Express ;;;
