;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HS-AXJ ;Boeing 747-206B(M)(SUD);; 30 Oct 2005 ; 14 Mar 2006 ;HS-VAV Phuket Air ;lsf Phuket Air ;;
; HS-AXF ;Lockheed L-1011-385-1 TriStar 1(F); Cargo ; 29 Apr 2005 ; 16 Aug 2006 ;S2-AET Zoom Airways ;;;
; UR-CBO ;McDonnell Douglas MD-82 (DC-9-82);; 5 Oct 2006 ; Nov 2006 ;UR-CBO Aero Asia International ;lsf Khors Aircompany ;;
