;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-2688 ;Boeing 737-86D(WL); C8Y156 ; 14 Aug 2002 ;lsd ; 19.6 Years ;;;
; B-5140 ;Boeing 737-8Q8; C8Y156 ; 7 Apr 2006 ;lsd ; 15.9 Years ;;;
; B-5142 ;Boeing 737-8Q8; C8Y156 ; 17 May 2006 ;lsd ; 15.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-5145 ;Boeing 737-8Q8; C8Y156 ; 17 Jul 2006 ;lsd ; 15.7 Years ;;;
; B-5185 ;Boeing 737-8Q8(WL); C8Y156 ; 9 Apr 2007 ;lsd ; 14.9 Years ;;;
; B-5315 ;Boeing 737-86D(WL); C8Y156 ; 12 Jul 2007 ;; 14.7 Years ;;;
; B-5316 ;Boeing 737-86D(WL); C8Y156 ; 28 Aug 2007 ;; 14.5 Years ;;;
; B-5320 ;Boeing 737-8Q8(WL); C8Y156 ; 30 Apr 2007 ; Parked, lsd ; 14.9 Years ;;;
; B-5368 ;Boeing 737-8Q8(WL); C8Y156 ; 21 Apr 2008 ;lsd ; 13.9 Years ;;;
; B-5369 ;Boeing 737-8Q8(WL); C8Y156 ; 26 Aug 2008 ;lsd ; 13.6 Years ;;;
; B-5370 ;Boeing 737-8Q8(WL); C8Y156 ; 21 Mar 2008 ;lsd ; 14 Years ;;;
; B-5393 ;Boeing 737-86D(WL); C8Y156 ; 13 Jun 2008 ;; 13.8 Years ;;;
; B-5395 ;Boeing 737-86D(WL); C8Y156 ; 22 Aug 2008 ;; 13.6 Years ;;;
; B-5396 ;Boeing 737-86D(WL); C8Y156 ; 15 Dec 2008 ;; 13.3 Years ;;;
; B-5460 ;Boeing 737-86D(WL); C8Y156 ; 13 Oct 2009 ;; 12.4 Years ;;;
; B-5461 ;Boeing 737-86D(WL); C8Y156 ; 23 Jun 2009 ;; 12.7 Years ;;;
; B-5523 ;Boeing 737-86D(WL); C8Y156 ; 13 Aug 2010 ;; 11.6 Years ;;;
; B-5545 ;Boeing 737-86N(WL); C8Y156 ; 20 Aug 2010 ;lsd ; 11.5 Years ;;;
; B-5549 ;Boeing 737-86N(WL); C8Y162 ; 18 Nov 2010 ;lsd ; 11.3 Years ;;;
; B-5610 ;Boeing 737-86D(WL); C8Y156 ; 15 Aug 2011 ;; 10.6 Years ;;;
; B-5691 ;Boeing 737-86N(WL); C8Y162 ; 27 Sep 2012 ;lsd ; 9.5 Years ;;;
; B-5692 ;Boeing 737-89P(WL); C8Y162 ; 13 Nov 2012 ;lsd ; 9.4 Years ;;;
; B-5703 ;Boeing 737-89P(WL); C8Y162 ; 27 Jan 2016 ;lsd ; 9.5 Years ;;;
; B-5705 ;Boeing 737-89P(WL); C8Y162 ; 27 Jan 2016 ;lsd ; 9.5 Years ;;;
; B-5722 ;Boeing 737-89P(WL); C8Y162 ; 27 Jan 2016 ;lsd ; 9.3 Years ;;;
; B-5730 ;Boeing 737-86D(WL); C8Y156 ; 24 Jan 2013 ; Parked ; 9.1 Years ;;;
; B-5799 ;Boeing 737-86D(WL); C8Y156 ; 9 Aug 2013 ;; 8.6 Years ;;;
; B-5831 ;Boeing 737-86D(WL); C8Y156 ; 16 Sep 2013 ;; 8.5 Years ;;;
; B-5832 ;Boeing 737-86D(WL); C8Y156 ; 24 Jul 2013 ;; 8.6 Years ;;;
; B-5833 ;Boeing 737-86D(WL); C8Y156 ; 28 Aug 2013 ;; 8.5 Years ;;;
; B-6107 ;Boeing 737-89P(WL); C12Y150 ; 13 Aug 2015 ;lsd ; 6.6 Years ;;;
; B-6108 ;Boeing 737-89P(WL); C12Y150 ; 19 Oct 2015 ;lsd ; 6.4 Years ;;;
; B-6698 ;Boeing 737-89P(WL); C12Y150 ; 24 Nov 2015 ;lsd ; 6.3 Years ;;;
; B-6866 ;Boeing 737-89P(WL); C8Y162 ; 28 Jul 2016 ;lsd ; 5.6 Years ;;;
; B-6993 ;Boeing 737-89P(WL); C12Y150 ; 22 Dec 2015 ;lsd ; 6.2 Years ;;;
; B-7396 ;Boeing 737-89P(WL); C8Y162 ; 24 Mar 2016 ;lsd ; 6 Years ;;;
; B-7397 ;Boeing 737-89P(WL); C8Y162 ; 5 Apr 2016 ;lsd ; 5.9 Years ;;;
; B-7632 ;Boeing 737-89P(WL); C8Y162 ; 25 Feb 2016 ;lsd ; 6.1 Years ;;;
; B-7633 ;Boeing 737-89P(WL); C8Y162 ; 21 Mar 2016 ;lsd ; 6 Years ;;;
; B-7635 ;Boeing 737-89P(WL); C8Y162 ; 4 May 2016 ;lsd ; 5.9 Years ;;;
; B-7636 ;Boeing 737-89P(WL); C8Y162 ; 19 May 2016 ;lsd ; 5.8 Years ;;;
; B-7637 ;Boeing 737-89P(WL); C8Y162 ; 16 May 2016 ;lsd ; 5.8 Years ;;;
; B-7638 ;Boeing 737-89P(WL); C8Y162 ; 13 Jun 2016 ;lsd ; 5.8 Years ;;;
; B-7861 ;Boeing 737-89P(WL); C8Y162 ; 15 Mar 2016 ;lsd ; 6 Years ;;;
; B-7862 ;Boeing 737-89P(WL); C8Y162 ; 4 May 2016 ;lsd ; 5.9 Years ;;;
; B-7863 ;Boeing 737-89P(WL); C8Y162 ; 26 May 2016 ; Parked, lsd ; 5.8 Years ;;;
; B-1111 ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 21 Sep 2018 ;lsd, "100th Shanghai Airlines" titles ; 3.5 Years ;;;
; B-1112 ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 29 Sep 2018 ;; 3.4 Years ;;;
; B-1113 ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 30 Sep 2018 ;; 3.4 Years ;;;
; B-208X ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 18 Mar 2019 ;lsd ; 3 Years ;;;
; B-20AJ ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 28 Jun 2019 ;lsd ; 2.7 Years ;;;
; B-20CD ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 16 Jul 2019 ;lsd ; 2.7 Years ;;;
; B-20D8 ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; 25 Sep 2019 ;lsd ; 2.4 Years ;;;
; B-20EV ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; On Order ;; 1.4 Years ;;;
; B-220G ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; On Order ;; 1 Years ;;;
; B-220K ;Boeing 787-9 Dreamliner; F4C26W28Y227 ; On Order ;; 0.5 Years ;;;
