;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VT-IIE ;Airbus A320-251N; Y186 ; 5 Oct 2021 ;; 0.5 Years ;;;
; VT-IIF ;Airbus A320-251N; Y186 ; 17 Sep 2021 ;; 0.5 Years ;;;
; VT-IIG ;Airbus A320-251N; Y186 ; 12 Oct 2021 ;; 0.5 Years ;;;
; VT-IIH ;Airbus A320-251N; Y186 ; 8 Oct 2021 ;; 0.4 Years ;;;
; VT-IIJ ;Airbus A320-251N; Y186 ; 22 Oct 2021 ;; 0.4 Years ;;;
; VT-IIK ;Airbus A320-251N; Y186 ; 5 Nov 2021 ;; 0.4 Years ;;;
; VT-IIL ;Airbus A320-251N; Y186 ; 29 Nov 2021 ;; 0.3 Years ;;;
; VT-IIM ;Airbus A320-251N; Y186 ; 1 Dec 2021 ;; 0.3 Years ;;;
; VT-IIN ;Airbus A320-251N; Y186 ; 4 Dec 2021 ;; 0.3 Years ;;;
; VT-IIO ;Airbus A320-251N; Y186 ; 27 Dec 2021 ;; 0.2 Years ;;;
; VT-IIP ;Airbus A320-251N; Y186 ; 13 Dec 2021 ;; 0.3 Years ;;;
; VT-IIQ ;Airbus A320-251N; Y186 ; 18 Jan 2022 ;; 0.2 Years ;;;
; VT-IIR ;Airbus A320-251N; Y186 ; 24 Jan 2022 ;; 0.2 Years ;;;
; VT-IIS ;Airbus A320-251N; Y186 ; 17 Feb 2022 ;; 0.1 Years ;;;
; VT-IJA ;Airbus A320-271N; Y186 ; 25 Apr 2019 ;lsd ; 2.9 Years ;;;
; VT-IJB ;Airbus A320-271N; Y186 ; 14 May 2019 ;lsd ; 2.8 Years ;;;
; VT-IJC ;Airbus A320-271N; Y186 ; 6 Jun 2019 ;lsd ; 2.8 Years ;;;
; VT-IJD ;Airbus A320-271N; Y186 ; 23 Sep 2019 ;lsd ; 2.5 Years ;;;
; VT-IJE ;Airbus A320-271N; Y186 ; 28 May 2019 ;lsd ; 2.8 Years ;;;
; VT-IJF ;Airbus A320-271N; Y186 ; 22 May 2019 ;lsd ; 2.8 Years ;;;
; VT-IJG ;Airbus A320-271N; Y186 ; 27 Feb 2020 ;; 2.1 Years ;;;
; VT-IJH ;Airbus A320-271N; Y186 ; 17 Jun 2019 ;lsd ; 2.7 Years ;;;
; VT-IJI ;Airbus A320-271N; Y186 ; 1 Jul 2019 ;lsd ; 2.7 Years ;;;
; VT-IJJ ;Airbus A320-271N; Y186 ; 8 Jul 2019 ;lsd ; 2.7 Years ;;;
; VT-IJK ;Airbus A320-271N; Y186 ; 18 Jul 2019 ;lsd ; 2.7 Years ;;;
; VT-IJL ;Airbus A320-271N; Y186 ; 25 Nov 2019 ;lsd ; 2.3 Years ;;;
; VT-IJM ;Airbus A320-271N; Y186 ; 15 Jul 2019 ;lsd ; 2.7 Years ;;;
; VT-IJN ;Airbus A320-271N; Y186 ; 30 Apr 2020 ;lsd ; 2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VT-IJO ;Airbus A320-271N; Y186 ; 24 Oct 2019 ;lsd ; 2.4 Years ;;;
; VT-IJP ;Airbus A320-271N; Y186 ; 2 Sep 2019 ;lsd ; 2.5 Years ;;;
; VT-IJQ ;Airbus A320-271N; Y186 ; 28 May 2020 ;lsd ; 1.9 Years ;;;
; VT-IJR ;Airbus A320-271N; Y186 ; 17 Dec 2019 ;lsd ; 2.3 Years ;;;
; VT-IJT ;Airbus A320-271N; Y186 ; 29 Oct 2019 ;lsd ; 2.4 Years ;;;
; VT-IJU ;Airbus A320-271N; Y186 ; 19 Dec 2019 ;lsd ; 2.2 Years ;;;
; VT-IJV ;Airbus A320-271N; Y186 ; 30 Dec 2019 ;lsd ; 2.2 Years ;;;
; VT-IJW ;Airbus A320-271N; Y186 ; 4 Mar 2020 ;lsd ; 2 Years ;;;
; VT-IJX ;Airbus A320-271N; Y186 ; 4 Mar 2020 ;lsd ; 2.1 Years ;;;
; VT-IJY ;Airbus A320-271N; Y186 ; 5 Mar 2020 ;lsd ; 2 Years ;;;
; VT-IJZ ;Airbus A320-271N; Y186 ; 25 May 2020 ;; 1.9 Years ;;;
; VT-ISA ;Airbus A320-271N; Y186 ; 29 Apr 2020 ;lsd ; 1.9 Years ;;;
; VT-ISB ;Airbus A320-271N; Y186 ; 12 Jun 2020 ;lsd ; 1.8 Years ;;;
; VT-ISC ;Airbus A320-271N; Y186 ; 20 May 2020 ;; 1.9 Years ;;;
; VT-ISD ;Airbus A320-271N; Y186 ; 1 Jul 2020 ;lsd ; 1.8 Years ;;;
; VT-ISE ;Airbus A320-271N; Y186 ; 28 Aug 2020 ;lsd ; 1.7 Years ;;;
; VT-ISF ;Airbus A320-271N; Y186 ; 30 Sep 2020 ;lsd ; 1.8 Years ;;;
; VT-ISI ;Airbus A320-271N; Y186 ; 7 Jul 2020 ;lsd ; 1.7 Years ;;;
; VT-ISJ ;Airbus A320-271N; Y186 ; 23 Jul 2020 ;lsd ; 1.7 Years ;;;
; VT-ISK ;Airbus A320-271N; Y186 ; 27 May 2020 ;lsd ; 1.8 Years ;;;
; VT-ISL ;Airbus A320-271N; Y186 ; 27 Aug 2020 ;lsd ; 1.7 Years ;;;
; VT-ISM ;Airbus A320-271N; Y186 ; 18 Aug 2020 ;lsd ; 1.6 Years ;;;
; VT-ISN ;Airbus A320-271N; Y186 ; 13 Aug 2020 ;lsd ; 1.8 Years ;;;
; VT-ISO ;Airbus A320-251N; Y186 ; 7 Sep 2020 ;lsd ; 1.5 Years ;;;
; VT-ISP ;Airbus A320-251N; Y186 ; 4 Nov 2020 ;lsd ; 1.4 Years ;;;
; VT-ISQ ;Airbus A320-251N; Y186 ; 24 Nov 2020 ;lsd ; 1.3 Years ;;;
; VT-ISR ;Airbus A320-251N; Y186 ; 27 Nov 2020 ;lsd ; 1.3 Years ;;;
; VT-ISS ;Airbus A320-251N; Y186 ; 10 Dec 2020 ;lsd ; 1.3 Years ;;;
; VT-IST ;Airbus A320-251N; Y186 ; 9 Apr 2021 ;lsd ; 1 Years ;;;
; VT-ISU ;Airbus A320-251N; Y186 ; 21 May 2021 ;lsd ; 0.9 Years ;;;
; VT-ISV ;Airbus A320-251N; Y186 ; 9 Jul 2021 ;lsd ; 0.7 Years ;;;
; VT-ISW ;Airbus A320-251N; Y186 ; 28 Jul 2021 ;lsd ; 0.7 Years ;;;
; VT-ISX ;Airbus A320-251N; Y186 ; 29 Jul 2021 ;lsd ; 0.6 Years ;;;
; VT-ISY ;Airbus A320-251N; Y186 ; 1 Sep 2021 ;lsd ; 0.6 Years ;;;
; VT-ISZ ;Airbus A320-251N; Y186 ; On Order ;;;;;
; VT-ITA ;Airbus A320-271N; Y180 ; 31 Mar 2016 ;lsd ; 5.9 Years ;;;
; VT-ITB ;Airbus A320-271N; Y180 ; 19 Sep 2016 ;lsd ; 6.4 Years ;;;
; VT-ITC ;Airbus A320-271N; Y180 ; 10 Mar 2016 ;lsd ; 6.2 Years ;;;
; VT-ITD ;Airbus A320-271N; Y180 ; 15 Mar 2016 ;lsd ; 6.1 Years ;;;
; VT-ITE ;Airbus A320-271N; Y180 ; 5 Jul 2016 ;lsd ; 6 Years ;;;
; VT-ITF ;Airbus A320-271N; Y180 ; 29 Apr 2016 ;lsd ; 5.9 Years ;;;
; VT-ITG ;Airbus A320-271N; Y180 ; 14 Sep 2016 ;lsd ; 5.8 Years ;;;
; VT-ITH ;Airbus A320-271N; Y180 ; 22 Dec 2016 ;lsd ; 5.2 Years ;;;
; VT-ITI ;Airbus A320-271N; Y180 ; 22 Sep 2016 ;lsd ; 5.5 Years ;;;
; VT-ITJ ;Airbus A320-271N; Y180 ; 16 Nov 2016 ;lsd ; 5.3 Years ;;;
; VT-ITK ;Airbus A320-271N; Y180 ; 5 Aug 2016 ;lsd ; 5.6 Years ;;;
; VT-ITL ;Airbus A320-271N; Y180 ; 29 Sep 2016 ;lsd ; 5.5 Years ;;;
; VT-ITM ;Airbus A320-271N; Y180 ; 7 Nov 2016 ;lsd ; 5.4 Years ;;;
; VT-ITN ;Airbus A320-271N; Y180 ; 28 Dec 2016 ;lsd ; 5.2 Years ;;;
; VT-ITO ;Airbus A320-271N; Y180 ; 7 Feb 2017 ;lsd ; 5.1 Years ;;;
; VT-ITP ;Airbus A320-271N; Y180 ; 23 Feb 2017 ;lsd ; 5.1 Years ;;;
; VT-ITQ ;Airbus A320-271N; Y180 ; 21 Mar 2017 ;lsd ; 5.1 Years ;;;
; VT-ITR ;Airbus A320-271N; Y180 ; 20 Mar 2017 ;lsd ; 5 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VT-ITS ;Airbus A320-271N; Y180 ; 10 Feb 2017 ;lsd ; 6.2 Years ;;;
; VT-ITT ;Airbus A320-271N; Y180 ; 18 May 2017 ;lsd ; 4.9 Years ;;;
; VT-ITU ;Airbus A320-271N; Y180 ; 9 May 2017 ;lsd ; 4.8 Years ;;;
; VT-ITV ;Airbus A320-271N; Y180 ; 10 Apr 2017 ;lsd ; 5.3 Years ;;;
; VT-ITW ;Airbus A320-271N; Y180 ; 21 Aug 2017 ;lsd ; 4.6 Years ;;;
; VT-ITX ;Airbus A320-271N; Y180 ; 25 Sep 2017 ;lsd ; 5 Years ;;;
; VT-ITY ;Airbus A320-271N; Y180 ; 31 Oct 2017 ;lsd ; 4.8 Years ;;;
; VT-ITZ ;Airbus A320-271N; Y186 ; 17 Nov 2017 ;lsd ; 4.3 Years ;;;
; VT-IVA ;Airbus A320-271N; Y186 ; 30 Nov 2017 ;lsd ; 4.3 Years ;;;
; VT-IVB ;Airbus A320-271N; Y186 ; 29 Nov 2017 ;lsd ; 4.3 Years ;;;
; VT-IVC ;Airbus A320-271N; Y186 ; 21 Nov 2017 ;lsd ; 4.3 Years ;;;
; VT-IVD ;Airbus A320-271N; Y186 ; 12 Dec 2017 ;lsd ; 4.2 Years ;;;
; VT-IVE ;Airbus A320-271N; Y180 ; 7 Dec 2017 ;lsd ; 4.5 Years ;;;
; VT-IVF ;Airbus A320-271N; Y180 ; 21 Dec 2017 ;lsd ; 4.5 Years ;;;
; VT-IVG ;Airbus A320-271N; Y186 ; 1 Jun 2018 ;lsd ; 3.8 Years ;;;
; VT-IVH ;Airbus A320-271N; Y186 ; 11 Jun 2018 ;lsd ; 3.8 Years ;;;
; VT-IVI ;Airbus A320-271N; Y186 ; 29 Jun 2018 ;lsd ; 3.7 Years ;;;
; VT-IVJ ;Airbus A320-271N; Y186 ; 25 May 2018 ;lsd ; 3.8 Years ;;;
; VT-IVK ;Airbus A320-271N; Y186 ; 31 Dec 2018 ;lsd ; 3.4 Years ;;;
; VT-IVL ;Airbus A320-271N; Y186 ; 12 Jul 2018 ;lsd ; 3.7 Years ;;;
; VT-IVM ;Airbus A320-271N; Y186 ; 20 Aug 2018 ;lsd ; 3.6 Years ;;;
; VT-IVN ;Airbus A320-271N; Y186 ; 16 Jul 2018 ;lsd ; 3.7 Years ;;;
; VT-IVO ;Airbus A320-271N; Y186 ; 23 Jul 2018 ;lsd ; 3.7 Years ;;;
; VT-IVP ;Airbus A320-271N; Y186 ; 30 Jul 2018 ;lsd ; 3.6 Years ;;;
; VT-IVQ ;Airbus A320-271N; Y186 ; 30 Jul 2018 ;lsd ; 3.7 Years ;;;
; VT-IVR ;Airbus A320-271N; Y186 ; 30 Aug 2018 ;lsd ; 3.5 Years ;;;
; VT-IVS ;Airbus A320-271N; Y186 ; 5 Oct 2018 ;lsd ; 3.4 Years ;;;
; VT-IVT ;Airbus A320-271N; Y186 ; 31 Oct 2018 ;lsd ; 3.3 Years ;;;
; VT-IVU ;Airbus A320-271N; Y186 ; 30 Aug 2018 ;lsd ; 3.5 Years ;;;
; VT-IVV ;Airbus A320-271N; Y186 ; 28 Sep 2018 ;lsd ; 3.4 Years ;;;
; VT-IVW ;Airbus A320-271N; Y186 ; 21 Aug 2018 ;lsd ; 3.5 Years ;;;
; VT-IVX ;Airbus A320-271N; Y186 ; 19 Sep 2018 ;lsd ; 3.5 Years ;;;
; VT-IVY ;Airbus A320-271N; Y186 ; 14 Sep 2018 ;lsd ; 3.5 Years ;;;
; VT-IVZ ;Airbus A320-271N; Y186 ; 24 Sep 2018 ;lsd ; 3.5 Years ;;;
; VT-IZA ;Airbus A320-271N; Y186 ; 27 Sep 2018 ;lsd ; 3.5 Years ;;;
; VT-IZB ;Airbus A320-271N; Y186 ; 8 Oct 2018 ;lsd ; 3.5 Years ;;;
; VT-IZC ;Airbus A320-271N; Y186 ; 3 Oct 2018 ;lsd ; 3.5 Years ;;;
; VT-IZD ;Airbus A320-271N; Y186 ; 25 Oct 2018 ;lsd ; 3.4 Years ;;;
; VT-IZE ;Airbus A320-271N; Y186 ; 30 Oct 2018 ;lsd ; 3.4 Years ;;;
; VT-IZF ;Airbus A320-271N; Y186 ; 20 Nov 2018 ;lsd ; 3.3 Years ;;;
; VT-IZG ;Airbus A320-271N; Y186 ; 5 Nov 2018 ;lsd ; 3.4 Years ;;;
; VT-IZH ;Airbus A320-271N; Y186 ; 12 Nov 2018 ;; 3.4 Years ;;;
; VT-IZI ;Airbus A320-271N; Y186 ; 5 Dec 2018 ;lsd ; 3.3 Years ;;;
; VT-IZJ ;Airbus A320-271N; Y186 ; 7 Dec 2018 ;lsd ; 3.3 Years ;;;
; VT-IZK ;Airbus A320-271N; Y186 ; 4 Dec 2018 ;; 3.3 Years ;;;
; VT-IZL ;Airbus A320-271N; Y186 ; 6 Dec 2018 ;lsd ; 3.3 Years ;;;
; VT-IZM ;Airbus A320-271N; Y186 ; 13 Dec 2018 ;lsd ; 3.3 Years ;;;
; VT-IZN ;Airbus A320-271N; Y186 ; 17 Dec 2018 ;lsd ; 3.2 Years ;;;
; VT-IZO ;Airbus A320-271N; Y186 ; 24 Jan 2019 ;lsd ; 3.1 Years ;;;
; VT-IZP ;Airbus A320-271N; Y186 ; 22 Jan 2019 ;lsd ; 3.2 Years ;;;
; VT-IZQ ;Airbus A320-271N; Y186 ; 21 Feb 2019 ;lsd ; 3 Years ;;;
; VT-IZR ;Airbus A320-271N; Y186 ; 16 Apr 2019 ;lsd ; 2.9 Years ;;;
; VT-IZS ;Airbus A320-271N; Y186 ; 26 Feb 2019 ;lsd ; 3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VT-IZT ;Airbus A320-271N; Y186 ; 6 Mar 2019 ;lsd ; 3 Years ;;;
; VT-IZU ;Airbus A320-271N; Y186 ; 11 Apr 2019 ;lsd ; 2.9 Years ;;;
; VT-IZV ;Airbus A320-271N; Y186 ; 30 Dec 2019 ;lsd ; 2.2 Years ;;;
; VT-IZW ;Airbus A320-271N; Y186 ; 10 Apr 2019 ;lsd ; 2.9 Years ;;;
; VT-IZX ;Airbus A320-271N; Y186 ; 8 May 2019 ;lsd ; 2.8 Years ;;;
; VT-IZY ;Airbus A320-271N; Y186 ; 23 May 2019 ;lsd ; 2.8 Years ;;;
; VT-IZZ ;Airbus A320-271N; Y186 ; 24 Apr 2019 ;lsd ; 2.9 Years ;;;
; VT- ;Airbus A321-211(P2F); Cargo ; Due ; Stored, lsd ; 14.4 Years ;;;
; VT-ILB ;Airbus A321-252NX; Y232 ; 11 Nov 2020 ;lsd ; 1.3 Years ;;;
; VT-ILC ;Airbus A321-252NX; Y232 ; 27 Nov 2020 ;lsd ; 1.3 Years ;;;
; VT-ILD ;Airbus A321-252NX; Y232 ; 18 Feb 2021 ;lsd ; 1.1 Years ;;;
; VT-ILE ;Airbus A321-251NX; Y232 ; 17 Mar 2021 ;lsd ; 1 Years ;;;
; VT-ILF ;Airbus A321-252NX; Y232 ; 10 Mar 2021 ;lsd ; 1 Years ;;;
; VT-ILG ;Airbus A321-252NX; Y232 ; 3 Mar 2021 ;lsd ; 1 Years ;;;
; VT-ILH ;Airbus A321-252NX; Y232 ; 26 Feb 2021 ;lsd ; 1 Years ;;;
; VT-ILI ;Airbus A321-252NX; Y232 ; 2 Mar 2021 ;lsd ; 1 Years ;;;
; VT-ILJ ;Airbus A321-252NX; Y232 ; 29 Dec 2020 ;lsd ; 1.2 Years ;;;
; VT-ILL ;Airbus A321-252NX; Y232 ; 19 Apr 2021 ;lsd ; 0.9 Years ;;;
; VT-ILM ;Airbus A321-252NX; Y232 ; 1 Jan 2021 ;lsd ; 1.2 Years ;;;
; VT-ILN ;Airbus A321-252NX; Y232 ; 23 Feb 2021 ;lsd ; 1.1 Years ;;;
; VT-ILO ;Airbus A321-252NX; Y232 ; 1 Apr 2021 ;lsd ; 1 Years ;;;
; VT-ILP ;Airbus A321-252NX; Y232 ; 5 Jul 2021 ;lsd ; 0.7 Years ;;;
; VT-ILQ ;Airbus A321-252NX; Y232 ; 6 Apr 2021 ;lsd ; 1 Years ;;;
; VT-ILR ;Airbus A321-252NX; Y232 ; 13 Aug 2021 ;lsd ; 0.6 Years ;;;
; VT-ILS ;Airbus A321-252NX; Y232 ; 2 Sep 2021 ;lsd ; 0.5 Years ;;;
; VT-ILT ;Airbus A321-252NX; Y232 ; 8 Oct 2021 ;; 0.4 Years ;;;
; VT-ILU ;Airbus A321-252NX; Y232 ; 21 Sep 2021 ;; 0.5 Years ;;;
; VT-ILV ;Airbus A321-251NX; Y232 ; On Order ;;;;;
; VT-ILW ;Airbus A321-251NX; Y232 ; 22 Nov 2021 ;; 0.3 Years ;;;
; VT-ILX ;Airbus A321-251NX; Y232 ; 9 Dec 2021 ;; 0.3 Years ;;;
; VT-ILY ;Airbus A321-251NX; Y232 ; 1 Dec 2021 ;; 0.3 Years ;;;
; VT-ILZ ;Airbus A321-251NX; Y232 ; 7 Dec 2021 ;; 0.3 Years ;;;
; VT-IMB ;Airbus A321-251NX; Y232 ; 30 Dec 2021 ;; 0.2 Years ;;;
; VT-IMC ;Airbus A321-251NX; Y232 ; 14 Dec 2021 ;; 0.3 Years ;;;
; VT-IMD ;Airbus A321-251NX; Y232 ; 17 Jan 2022 ;; 0.1 Years ;;;
; VT-IME ;Airbus A321-252NX; Y232 ; 7 Dec 2021 ;; 0.3 Years ;;;
; VT-IMG ;Airbus A321-251NX; Y232 ; 11 Feb 2022 ;; 0.1 Years ;;;
; VT-IMI ;Airbus A321-251NX; Y232 ; On Order ;;;;;
; VT-IUA ;Airbus A321-271NX; Y222 ; 28 Dec 2018 ;lsd ; 3.3 Years ;;;
; VT-IUB ;Airbus A321-271NX; Y222 ; 29 Apr 2019 ;lsd ; 3.1 Years ;;;
; VT-IUC ;Airbus A321-271NX; Y222 ; 9 May 2019 ;lsd ; 3 Years ;;;
; VT-IUD ;Airbus A321-271NX; Y222 ; 16 May 2019 ;lsd ; 3 Years ;;;
; VT-IUE ;Airbus A321-271NX; Y222 ; 20 May 2019 ;lsd ; 2.8 Years ;;;
; VT-IUF ;Airbus A321-271NX; Y222 ; 17 Dec 2019 ;lsd ; 2.2 Years ;;;
; VT-IUG ;Airbus A321-271NX; Y222 ; 26 Sep 2019 ;; 2.5 Years ;;;
; VT-IUH ;Airbus A321-271NX; Y222 ; 10 Oct 2019 ;lsd, "1000th neo" sticker ; 2.4 Years ;;;
; VT-IUI ;Airbus A321-271NX; Y222 ; 29 Apr 2020 ;lsd ; 2 Years ;;;
; VT-IUJ ;Airbus A321-271NX; Y222 ; 17 Dec 2019 ;lsd ; 2.3 Years ;;;
; VT-IUK ;Airbus A321-271NX; Y222 ; 13 Feb 2020 ;lsd ; 2.1 Years ;;;
; VT-IUL ;Airbus A321-271NX; Y222 ; 16 Dec 2019 ;lsd ; 2.3 Years ;;;
; VT-IUM ;Airbus A321-271NX; Y222 ; 17 Feb 2020 ;lsd ; 2.1 Years ;;;
; VT-IUN ;Airbus A321-271NX; Y222 ; 11 Mar 2020 ;lsd ; 2 Years ;;;
; VT-IUO ;Airbus A321-271NX; Y232 ; 12 May 2020 ;lsd ; 2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VT-IUP ;Airbus A321-271NX; Y222 ; 16 Jul 2020 ;lsd ; 1.6 Years ;;;
; VT-IUQ ;Airbus A321-271NX; Y232 ; 15 May 2020 ;lsd ; 1.9 Years ;;;
; VT-IUR ;Airbus A321-271NX; Y232 ; 5 Aug 2020 ;lsd ; 1.9 Years ;;;
; VT-IUS ;Airbus A321-271NX; Y232 ; 28 Oct 2020 ;; 1.9 Years ;;;
; VT-IUT ;Airbus A321-271NX; Y232 ; 4 Jun 2020 ;; 1.9 Years ;;;
; VT-IUU ;Airbus A321-271NX; Y222 ; 6 Oct 2020 ;lsd ; 1.7 Years ;;;
; VT-IUV ;Airbus A321-271NX; Y232 ; 16 Mar 2020 ;lsd ; 2 Years ;;;
; VT-IUW ;Airbus A321-271NX; Y232 ; 10 Aug 2020 ;lsd ; 1.9 Years ;;;
; VT-IUX ;Airbus A321-271NX; Y232 ; 7 Oct 2020 ;lsd ; 1.5 Years ;;;
; VT-IUY ;Airbus A321-271NX; Y232 ; 7 Oct 2020 ;lsd ; 1.6 Years ;;;
; VT-IUZ ;Airbus A321-252NX; Y232 ; 8 Dec 2020 ;lsd ; 1.3 Years ;;;
; VT- ;Airbus A321-251NX; Y232 ; On Order ;;;;;
; VT-IRA ;ATR 72-600 (72-212A); Y78 ; 28 Sep 2021 ;lsd ; 1.6 Years ;;;
; VT-IRB ;ATR 72-600 (72-212A); Y78 ; 16 Dec 2021 ;; 0.2 Years ;;;
; VT-IRD ;ATR 72-600 (72-212A); Y78 ; 4 Nov 2021 ;; 1.2 Years ;;;
; VT-IXS ;ATR 72-600 (72-212A); Y78 ; 25 Jun 2021 ;; 2.6 Years ;;;
; VT-IXV ;ATR 72-600 (72-212A); Y78 ; 29 Jun 2021 ;; 2.4 Years ;;;
; VT-IXW ;ATR 72-600 (72-212A); Y78 ; 5 Jul 2021 ;; 2 Years ;;;
; VT-IXX ;ATR 72-600 (72-212A); Y78 ; 23 Aug 2021 ;lsd ; 2 Years ;;;
; VT-IXY ;ATR 72-600 (72-212A); Y78 ; 7 Sep 2021 ;lsd ; 1.8 Years ;;;
; VT-IXZ ;ATR 72-600 (72-212A); Y78 ; 28 Sep 2021 ;lsd ; 1.7 Years ;;;
; VT-IYA ;ATR 72-600 (72-212A); Y78 ; 17 Nov 2017 ;; 4.4 Years ;;;
; VT-IYB ;ATR 72-600 (72-212A); Y78 ; 22 Dec 2017 ;; 4.2 Years ;;;
; VT-IYC ;ATR 72-600 (72-212A); Y78 ; 27 Dec 2017 ;; 4.3 Years ;;;
; VT-IYD ;ATR 72-600 (72-212A); Y78 ; 16 Feb 2018 ;; 4.1 Years ;;;
; VT-IYE ;ATR 72-600 (72-212A); Y78 ; 14 Mar 2018 ;; 4 Years ;;;
; VT-IYF ;ATR 72-600 (72-212A); Y78 ; 20 Mar 2018 ;; 4 Years ;;;
; VT-IYG ;ATR 72-600 (72-212A); Y78 ; 1 May 2018 ;; 4 Years ;;;
; VT-IYH ;ATR 72-600 (72-212A); Y78 ; 28 May 2018 ;; 3.9 Years ;;;
; VT-IYI ;ATR 72-600 (72-212A); Y78 ; 20 Jun 2018 ;; 3.8 Years ;;;
; VT-IYJ ;ATR 72-600 (72-212A); Y78 ; 16 Jul 2018 ;; 3.8 Years ;;;
; VT-IYK ;ATR 72-600 (72-212A); Y78 ; 4 Sep 2018 ;; 3.8 Years ;;;
; VT-IYL ;ATR 72-600 (72-212A); Y78 ; 17 Sep 2018 ;; 3.6 Years ;;;
; VT-IYM ;ATR 72-600 (72-212A); Y78 ; 27 Dec 2018 ;lsd ; 3.5 Years ;;;
; VT-IYN ;ATR 72-600 (72-212A); Y78 ; 27 Dec 2018 ;lsd ; 3.4 Years ;;;
; VT-IYO ;ATR 72-600 (72-212A); Y78 ; 27 Mar 2019 ;lsd ; 3.5 Years ;;;
; VT-IYP ;ATR 72-600 (72-212A); Y78 ; 25 Apr 2019 ;lsd ; 3.4 Years ;;;
; VT-IYQ ;ATR 72-600 (72-212A); Y78 ; 31 May 2019 ;lsd ; 3.3 Years ;;;
; VT-IYR ;ATR 72-600 (72-212A); Y78 ; 22 Jun 2019 ;lsd ; 3.2 Years ;;;
; VT-IYS ;ATR 72-600 (72-212A); Y78 ; 30 Jun 2021 ;; 1.1 Years ;;;
; VT-IYT ;ATR 72-600 (72-212A); Y78 ; 8 Nov 2019 ;lsd ; 3.1 Years ;;;
; VT-IYU ;ATR 72-600 (72-212A); Y78 ; 31 Dec 2019 ;lsd ; 3.1 Years ;;;
; VT-IYV ;ATR 72-600 (72-212A); Y78 ; 28 Aug 2019 ;lsd ; 3.1 Years ;;;
; VT-IYW ;ATR 72-600 (72-212A); Y78 ; 11 Oct 2019 ;lsd ; 3 Years ;;;
; VT-IYX ;ATR 72-600 (72-212A); Y78 ; 31 Dec 2019 ;lsd ; 3 Years ;;;
; VT-IYY ;ATR 72-600 (72-212A); Y78 ; 20 Sep 2019 ;lsd ; 2.8 Years ;;;
