;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BTKC ;British Aerospace 146-200;; 25 May 1991 ; 25 Oct 1991 ;I-FLRV Meridiana ;;;
; I-SARJ ;McDonnell Douglas DC-9-14;; 11 Jan 1974 ; 12 May 1981 ;N15NP Northwest Pipeline Company ;;;
; I-SARV ;McDonnell Douglas DC-9-14;; 11 Jan 1974 ; 29 Apr 1981 ;N5NE Northwest Pipeline Company ;;;
; I-SARW ;McDonnell Douglas DC-9-32;; May 1981 ; Nov 1983 ;N503MD McDonnell Douglas ;;;
; I-SARZ ;McDonnell Douglas DC-9-32;; May 1983 ; 12 Jan 1984 ;N504MD McDonnell Douglas ;;;
; I-SMEA ;McDonnell Douglas DC-9-51; Y137 ; Jul 1984 ; 1 Sep 1991 ;I-SMEA Meridiana ;;;
; I-SMEE ;McDonnell Douglas DC-9-51;; 30 Oct 1989 ; 1 Sep 1991 ;I-SMEE Meridiana ;;;
; I-SMEI ;McDonnell Douglas DC-9-51; Y137 ; Feb 1984 ; 1 Sep 1991 ;I-SMEI Meridiana ;;;
; I-SMEJ ;McDonnell Douglas DC-9-51;; 10 Apr 1990 ; 1 Sep 1991 ;I-SMEJ Meridiana ;;;
; I-SMEO ;McDonnell Douglas DC-9-51; Y120 ; 17 Apr 1990 ; 1 Sep 1991 ;I-SMEO Meridiana ;;;
; I-SMEU ;McDonnell Douglas DC-9-51; Y137 ; Jun 1984 ; 1 Sep 1991 ;I-SMEU Meridiana ;;;
; OH-LYT ;McDonnell Douglas DC-9-51;; 1 Apr 1984 ; 16 Oct 1984 ;OH-LYT Finnair ;lsf Finnair ;;
; HB-IKK ;McDonnell Douglas MD-82 (DC-9-82);; 12 May 1985 ; 1 Sep 1991 ;HB-IKK Meridiana ;;;
; HB-IKL ;McDonnell Douglas MD-82 (DC-9-82);; 7 Mar 1986 ; 1 Sep 1991 ;HB-IKL Meridiana ;;;
; I-SMEP ;McDonnell Douglas MD-82 (DC-9-82);; 21 Aug 1989 ; 1 Sep 1991 ;I-SMEP Meridiana ;;;
; I-SMER ;McDonnell Douglas MD-82 (DC-9-82);; 1 Mar 1991 ; 1 Sep 1991 ;I-SMER Meridiana ;;;
; I-SMET ;McDonnell Douglas MD-82 (DC-9-82);; 21 May 1987 ; 1 Sep 1991 ;I-SMET Meridiana ;;;
; I-SMEV ;McDonnell Douglas MD-82 (DC-9-82);; 19 Jul 1988 ; 1 Sep 1991 ;I-SMEV Meridiana ;;;
; PH-MCD ;McDonnell Douglas MD-82 (DC-9-82);; 31 May 1984 ; 1 Nov 1984 ;PH-MCD Martinair Holland ;lsf Martinair Holland ;;
