;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FABN ;De Havilland Canada DHC-8-102 Dash 8;; 25 Sep 1986 ; 4 Mar 1987 ;C-FABN Metroflight ;lsf de Havilland Canada ;;
; C-GTAE ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 23 Oct 1992 ; 1 Jul 1993 ;C-GTAE Piedmont Airlines ;953, lsf Canadian Regional Airlines ;;
; C-GTAF ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 1 May 1992 ; 1 Jul 1993 ;C-GTAF Piedmont Airlines ;952, lsf Canadian Regional Airlines ;;
; C-GTAI ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 1 May 1992 ; 1 Jul 1993 ;C-GTAI Piedmont Airlines ;lsf Canadian Regional Airlines ;;
; C-GWRR ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; May 1992 ; 1 Jul 1993 ;C-GWRR Piedmont Airlines ;960, lsf Canadian Regional Airlines ;;
; N906HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 3 Apr 1985 ; 1 Jul 1993 ;N906HA Piedmont Airlines ;;;
; N907HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 22 May 1985 ; 1 Jul 1993 ;N907HA Piedmont Airlines ;;;
; N908HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 31 Aug 1985 ; 1 Jul 1993 ;N908HA Piedmont Airlines ;;;
; N909HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 31 Oct 1985 ; 1 Jul 1993 ;N909HA Piedmont Airlines ;909 ;;
; N910HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 23 Dec 1985 ; 1 Jul 1993 ;N910HA Piedmont Airlines ;910 ;;
; N911HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 28 Apr 1986 ; 1 Jul 1993 ;N911HA Piedmont Airlines ;;;
; N912HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 5 Jun 1986 ; 1 Jul 1993 ;N912HA Piedmont Airlines ;;;
; N914HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 14 Nov 1986 ; 1 Jul 1993 ;N914HA Piedmont Airlines ;;;
; N915HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 19 Mar 1987 ; 1 Jul 1993 ;N915HA Piedmont Airlines ;;;
; N916HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 15 Apr 1987 ; 1 Jul 1993 ;N916HA Piedmont Airlines ;;;
; N917HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 21 May 1987 ; 1 Jul 1993 ;N917HA Piedmont Airlines ;;;
; N920HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 14 Jul 1987 ; 1 Jul 1993 ;N920HA Piedmont Airlines ;920 ;;
; N921HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 7 Dec 1987 ; 1 Jul 1993 ;N921HA Piedmont Airlines ;921 ;;
; N922HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 1 Mar 1988 ; 1 Jul 1993 ;N922HA Piedmont Airlines ;922 ;;
; N923HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 26 Apr 1988 ; 1 Jul 1993 ;N923HA Piedmont Airlines ;;;
; N924HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 17 Jun 1988 ; 1 Jul 1993 ;N924HA Piedmont Airlines ;924 ;;
; N925HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 20 Aug 1988 ; 1 Jul 1993 ;N925HA Piedmont Airlines ;925 ;;
; N926HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 9 Sep 1988 ; 1 Jul 1993 ;N926HA Piedmont Airlines ;;;
; N927HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 18 Oct 1988 ; 1 Jul 1993 ;N927HA Piedmont Airlines ;;;
; N928HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 25 Oct 1988 ; 1 Jul 1993 ;N928HA Piedmont Airlines ;928 ;;
; N930HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 3 Dec 1988 ; 1 Jul 1993 ;N930HA Piedmont Airlines ;;;
; N931HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 19 Jan 1989 ; 1 Jul 1993 ;N931HA Piedmont Airlines ;;;
; N933HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 3 Feb 1989 ; 1 Jul 1993 ;N933HA Piedmont Airlines ;;;
; N934HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 8 Mar 1989 ; 1 Jul 1993 ;N934HA Piedmont Airlines ;;;
; N935HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 20 Mar 1989 ; 1 Jul 1993 ;N935HA Piedmont Airlines ;;;
; N936HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 31 Mar 1989 ; 1 Jul 1993 ;N936HA Piedmont Airlines ;;;
; N937HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 21 Apr 1989 ; 1 Jul 1993 ;N937HA Piedmont Airlines ;;;
; N938HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 15 May 1989 ; 1 Jul 1993 ;N938HA Piedmont Airlines ;;;
; N940HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 7 Jun 1989 ; 1 Jul 1993 ;N940HA Piedmont Airlines ;;;
; N941HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 18 Jul 1989 ; 1 Jul 1993 ;N941HA Piedmont Airlines ;;;
; N942HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 28 Jul 1989 ; 1 Jul 1993 ;N942HA Piedmont Airlines ;;;
; N943HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 22 Aug 1989 ; 1 Jul 1993 ;N943HA Piedmont Airlines ;;;
; N975HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 12 Oct 1989 ; 1 Jul 1993 ;N975HA Piedmont Airlines ;lsd ;;
; N976HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; Apr 1992 ; Jul 1993 ;N976HA Piedmont Airlines ;;;
; N977HA ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; Jun 1992 ; Jul 1993 ;N977HA Piedmont Airlines ;;;
